feature,importance
ib_range_bps,16866.900787591934
oi_diff,10977.29670548439
dist_ib_high_bps,5222.988654136658
dist_ib_low_bps,3855.4681668281555
iv_diff,3002.0135432481766
minute,2380.08682847023
ret_30m_bps,1913.7241164445877
nearest_level_abs_bps,1745.1403868198395
spread_pct_diff,1149.229298710823
ret_15m_bps,1005.1269385814667
vega_diff,952.7203903198242
iv_diff_chg_15m,938.6588034629822
abs_delta_diff,864.3310815095901
volume_diff,825.8968700170517
volume_diff_chg_5m,821.2931623458862
ret_5m_bps,814.8488889932632
ret_1m_bps,788.9450995922089
iv_diff_chg_5m,770.8098130226135
volume_diff_chg_25m,705.1615006923676
spread_pct_diff_chg_25m,675.2551783323288
iv_diff_chg_25m,648.1591591835022
spread_pct_diff_chg_5m,605.5671800374985
volume_diff_chg_15m,586.7289204597473
vega_diff_chg_15m,560.507180929184
abs_delta_diff_chg_15m,509.34296095371246
abs_delta_diff_chg_25m,470.54029977321625
spread_pct_diff_chg_15m,455.3512989282608
abs_delta_diff_chg_5m,454.5286785364151
vega_diff_chg_25m,437.6515600681305
vega_diff_chg_5m,434.2362381219864
