feature,importance
ib_range_bps,15849.529440402985
oi_diff,10764.154232621193
dist_ib_high_bps,4811.871298193932
dist_ib_low_bps,3880.011583685875
iv_diff,2931.847315311432
minute,2683.751222372055
ret_30m_bps,2006.8462529182434
nearest_level_abs_bps,1979.4394203424454
spread_pct_diff,1312.388781785965
iv_diff_chg_5m,1302.5234515666962
iv_diff_chg_15m,1252.10014128685
ret_15m_bps,1165.854728102684
abs_delta_diff,1063.6727075576782
vega_diff,1042.9905613660812
ret_5m_bps,1011.5225877761841
iv_diff_chg_25m,1002.413582444191
volume_diff,960.9248814582825
volume_diff_chg_5m,876.68922996521
volume_diff_chg_25m,851.9537522792816
abs_delta_diff_chg_5m,787.9674937725067
spread_pct_diff_chg_5m,766.5141799449921
ret_1m_bps,761.9786093235016
spread_pct_diff_chg_25m,709.8044887781143
vega_diff_chg_15m,703.9327989816666
abs_delta_diff_chg_25m,701.5630303621292
volume_diff_chg_15m,692.3249514102936
vega_diff_chg_5m,660.861671090126
abs_delta_diff_chg_15m,657.1941796541214
spread_pct_diff_chg_15m,621.6722906827927
vega_diff_chg_25m,563.6469187736511
