feature,importance
ib_range_bps,10650.938732028008
oi_diff,4566.083961844444
dist_ib_high_bps,3581.2482830286026
iv_diff,3200.324207663536
minute,3198.2245622873306
dist_ib_low_bps,2968.8200464248657
ret_30m_bps,1965.9639090299606
nearest_level_abs_bps,1692.0808084011078
ret_15m_bps,1378.0884697437286
iv_diff_chg_25m,1285.455523610115
volume_diff,1175.585948228836
ret_1m_bps,1171.542851448059
spread_pct_diff_chg_5m,1110.144031047821
spread_pct_diff,1100.5770791769028
ret_5m_bps,1089.3161526918411
iv_diff_chg_15m,1078.3377276659012
iv_diff_chg_5m,1058.5958534479141
spread_pct_diff_chg_25m,977.0297203063965
volume_diff_chg_25m,964.4202995300293
abs_delta_diff,959.6612991094589
volume_diff_chg_5m,900.674769282341
spread_pct_diff_chg_15m,885.56172311306
vega_diff_chg_5m,801.3938384056091
vega_diff,788.5653401613235
vega_diff_chg_25m,783.1466618776321
abs_delta_diff_chg_15m,737.8019297122955
vega_diff_chg_15m,705.8571300506592
volume_diff_chg_15m,700.6335324048996
abs_delta_diff_chg_5m,668.8969683647156
abs_delta_diff_chg_25m,624.9049487113953
