ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
QQQ,20260102,202601,10:00,600,zero_dte,PUT,0.06235860347501802,-0.30000001192092896,0.06235860347501802,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260102,202601,10:30,630,zero_dte,PUT,-0.145484147642381,-0.30000001192092896,-0.145484147642381,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260102,202601,11:00,660,zero_dte,PUT,0.17842538880267833,-0.30000001192092896,0.17842538880267833,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260105,202601,10:00,600,zero_dte,PUT,-0.19949257644274518,-0.30000001192092896,-0.19949257644274518,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260105,202601,10:30,630,zero_dte,PUT,-0.010474355694832196,-0.30000001192092896,-0.010474355694832196,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260105,202601,11:00,660,zero_dte,PUT,0.04342288719955194,-0.30000001192092896,0.04342288719955194,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260106,202601,10:00,600,zero_dte,PUT,0.04736605417710805,-0.30000001192092896,0.04736605417710805,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260106,202601,10:30,630,zero_dte,PUT,0.2528407023377918,-0.30000001192092896,0.2528407023377918,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260106,202601,11:00,660,zero_dte,PUT,-0.08058621789160478,-0.30000001192092896,-0.08058621789160478,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260107,202601,10:00,600,zero_dte,PUT,0.11450071939930141,-0.30000001192092896,0.11450071939930141,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260107,202601,10:30,630,zero_dte,PUT,-0.05067398578914578,-0.30000001192092896,-0.05067398578914578,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260107,202601,11:00,660,zero_dte,PUT,-0.13107851660052525,-0.30000001192092896,-0.13107851660052525,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260108,202601,10:00,600,zero_dte,CALL,-0.12327703816841566,-0.12327703816841566,-0.15169959023366725,0.5,-0.3,0.5,thr-999.000_maxday3,202601
QQQ,20260108,202601,10:30,630,zero_dte,PUT,-0.0339408453368217,-0.30000001192092896,-0.0339408453368217,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260108,202601,11:00,660,zero_dte,PUT,-0.05646435129711293,-0.30000001192092896,-0.05646435129711293,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260109,202601,10:00,600,zero_dte,PUT,0.40192261952603187,-0.30000001192092896,0.40192261952603187,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260109,202601,10:30,630,zero_dte,PUT,-0.0886387297352664,-0.30000001192092896,-0.0886387297352664,-0.3,0.5,0.5,thr-999.000_maxday3,202601
QQQ,20260109,202601,11:00,660,zero_dte,PUT,-0.16925529970783865,-0.30000001192092896,-0.16925529970783865,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260112,202601,10:00,600,zero_dte,PUT,-0.09436035373801095,-0.30000001192092896,-0.09436035373801095,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260112,202601,10:30,630,zero_dte,PUT,0.022401855774283132,-0.30000001192092896,0.022401855774283132,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260112,202601,11:00,660,zero_dte,PUT,0.18318382192563437,-0.30000001192092896,0.18318382192563437,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
QQQ,20260113,202601,10:00,600,zero_dte,PUT,-0.009036255996792109,-0.30000001192092896,-0.009036255996792109,-0.3,0.5,0.5,thr-999.000_maxday3,202601
