feature,importance
ib_range_bps,7783.074441313744
oi_diff,5627.86207306385
dist_ib_low_bps,3239.856630086899
dist_ib_high_bps,3160.3487659692764
iv_diff,3042.188567519188
minute,2429.9331043958664
nearest_level_abs_bps,1696.463539481163
ret_30m_bps,1641.6972997188568
ret_15m_bps,1563.7345342636108
spread_pct_diff,1470.2097404003143
ret_1m_bps,1355.0676395893097
vega_diff,1341.0222824811935
iv_diff_chg_25m,1234.1514407396317
ret_5m_bps,1176.5506708621979
abs_delta_diff,1091.7332537174225
volume_diff,1054.0011594295502
volume_diff_chg_5m,1039.6045535802841
volume_diff_chg_25m,1036.3180793523788
spread_pct_diff_chg_25m,1001.258552312851
iv_diff_chg_5m,957.359806895256
iv_diff_chg_15m,952.1146697998047
vega_diff_chg_15m,945.6763813495636
volume_diff_chg_15m,910.5842192173004
spread_pct_diff_chg_5m,906.0649560689926
spread_pct_diff_chg_15m,881.3526210784912
vega_diff_chg_25m,875.9454120397568
abs_delta_diff_chg_15m,856.6327595710754
abs_delta_diff_chg_5m,748.1773190498352
abs_delta_diff_chg_25m,738.2567504644394
vega_diff_chg_5m,695.2784035205841
