ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,action,score,realized_return,exit_minutes,date,deploy_config,arm,policy
SPY,20230901,700,-13.519778391433146,executable_quote,-0.636363642521141,62,-0.6153845955457906,125,0.19047622764462102,30,0.23404252081232513,30,-17.586536145048328,655.0,20.21295439475645,-43424576.69205622,600308587.2740223,-214577721.32202616,202309,PUT,1.0,0.23404252081232513,30.0,20230901,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230905,700,-9.766762821433739,executable_quote,-0.6296296388278769,101,-0.6296296388278769,101,-0.6153845955457906,58,-0.6153845955457906,58,-20.77050362415667,655.0,-20.62984142185354,-1048371267.7224096,-910806857.0762906,-45854803.54870633,202309,PUT,1.0,-0.6153845955457906,58.0,20230905,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230906,680,-1.7943059914005133,executable_quote,-0.6800000071525574,70,-0.6101694671253598,70,0.473684235292789,74,0.581395339166364,74,-21.612703740345808,635.0,-21.52137688396968,-2433761256.811546,-2221340953.35642,-70806767.81837527,202309,PUT,1.0,0.581395339166364,74.0,20230906,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230907,685,-6.074133397663273,executable_quote,-0.42105262745120187,30,-0.3404255251692344,30,-0.6363636589411524,60,-0.6363636589411524,60,-21.147678935644997,640.0,-21.143986228427735,-1528692963.440028,-1523058357.774596,-1878201.8884773254,202309,PUT,1.0,-0.6363636589411524,60.0,20230907,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230908,680,7.171514574499938,executable_quote,-0.6206896463132214,72,-0.6170212604061626,87,0.1500000037252902,115,0.3043478542555027,93,-20.3023271168048,635.0,-20.1322626169638,-656430325.1341039,-553771450.3837352,-34219624.91678957,202309,CALL,1.0,-0.6170212604061626,87.0,20230908,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230911,690,12.760691331870078,executable_quote,0.7333332008785725,122,0.7333332008785725,122,0.23809523133734167,30,-0.6122449103716459,97,19.797911404070167,645.0,19.508333530395888,396390899.2073331,296730099.29824483,33220266.63636275,202309,PUT,1.0,-0.6122449103716459,97.0,20230911,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230912,680,-10.074373829090932,executable_quote,0.8888888336994052,62,0.8888888336994052,62,-0.6666666666666667,30,-0.6000000108372079,31,-21.372651009602134,635.0,-21.12712816153955,-1914363463.1082954,-1497597749.3847656,-138921904.57450995,202309,PUT,1.0,-0.6000000108372079,31.0,20230912,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230913,680,-8.716677160921504,executable_quote,-0.6551723987324763,176,-0.6551723987324763,176,-0.6470588351306616,117,-0.6470588351306616,117,18.340127522038003,635.0,-19.900076600176938,92260578.9430212,-439029250.1658383,177096609.70295316,202309,CALL,1.0,-0.6551723987324763,176.0,20230913,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230914,680,4.226408987411112,executable_quote,0.21052635293918343,57,0.2075472080058265,61,-0.6190476156686708,96,-0.609756102879653,91,21.560832917786257,635.0,21.469394754509516,2310738292.0240054,2108820775.4998455,67305838.84138663,202309,PUT,1.0,-0.609756102879653,91.0,20230914,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230915,680,2.0246645194732515,executable_quote,-0.6571428589674891,106,-0.6417910617054845,113,-0.6206896463132214,41,-0.6101694671253598,78,-22.65673899396618,635.0,-22.58775908203669,-6913480193.048514,-6452665136.588057,-153605018.8201526,202309,CALL,1.0,-0.6417910617054845,113.0,20230915,thr-inf_maxday1,K1_ALIGNED,KING_GEX_SLOPE1_EXECUTABLE_V1
