month,ticker,direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,positive_month,gate_pass
202301,SPXW,D1_INVERTED,T50D40,46,0.43478260869565216,0.7660456449719065,-3.9321676671851327,30.0,180.0,5.871750189682449,0.6956521739130435,0.30434782608695654,False,False
202301,QQQ,D1_INVERTED,T50D40,33,0.3939393939393939,0.61445863965288,-4.870042847796695,30.0,180.0,5.8682470246244085,0.6666666666666666,0.3333333333333333,False,False
202301,SPY,D1_INVERTED,T50D40,19,0.47368421052631576,0.6922042133149304,-1.7292668213494449,34.0,180.0,2.9424497912971983,0.6842105263157895,0.3157894736842105,False,False
202302,SPXW,D1_INVERTED,T50D40,39,0.4358974358974359,0.8324751522565023,-2.1990374511473307,30.0,180.0,5.771128147040896,0.717948717948718,0.28205128205128205,False,False
202302,QQQ,D1_INVERTED,T50D40,27,0.2962962962962963,0.4781875045533985,-4.914043359788701,30.0,180.0,6.439157547169437,0.7407407407407407,0.25925925925925924,False,False
202302,SPY,D1_INVERTED,T50D40,19,0.3157894736842105,0.48633685081857664,-3.628192220185644,30.0,180.0,3.6281922201856447,0.7368421052631579,0.2631578947368421,False,False
202303,SPXW,D1_INVERTED,T50D40,60,0.36666666666666664,0.7346097524449352,-6.22790602103456,30.0,135.0,9.834732078659766,0.75,0.25,False,False
202303,QQQ,D1_INVERTED,T50D40,44,0.4772727272727273,1.1717176848180801,2.469354020365705,30.0,180.0,6.620883715962375,0.7272727272727273,0.2727272727272727,True,False
202303,SPY,D1_INVERTED,T50D40,23,0.43478260869565216,1.077289459824115,0.5453386413814691,30.0,152.0,4.077814279351237,0.6956521739130435,0.30434782608695654,True,False
202304,SPXW,D1_INVERTED,T50D40,50,0.44,1.0627280911579386,1.0455948982715384,30.0,180.0,4.123984192844136,0.7,0.3,True,False
202304,QQQ,D1_INVERTED,T50D40,32,0.375,0.7965679705198635,-2.486761837223944,30.0,180.0,5.055159068984373,0.875,0.125,False,False
202304,SPY,D1_INVERTED,T50D40,19,0.5789473684210527,2.024628837690134,4.893341923854592,32.0,180.0,1.8492011534923747,0.8947368421052632,0.10526315789473684,True,True
202305,SPXW,D1_INVERTED,T50D40,47,0.40425531914893614,1.3559969577191993,6.263849633155328,30.0,161.0,4.995266780631739,0.7446808510638298,0.2553191489361702,True,False
202305,QQQ,D1_INVERTED,T50D40,40,0.425,0.7666481969915239,-3.128335393764906,30.0,180.0,8.216597480780932,0.6,0.4,False,False
202305,SPY,D1_INVERTED,T50D40,22,0.4090909090909091,1.091005248244318,0.61414745671456,30.0,180.0,3.4786763835763237,0.6818181818181818,0.3181818181818182,True,False
202306,SPXW,D1_INVERTED,T50D40,59,0.4576271186440678,0.6234162805787021,-7.568736752799666,30.0,179.0,11.126312857922962,0.7288135593220338,0.2711864406779661,False,False
202306,QQQ,D1_INVERTED,T50D40,34,0.38235294117647056,0.744143170626095,-3.422791791620833,30.0,180.0,6.095329716033197,0.7647058823529411,0.23529411764705882,False,False
202306,SPY,D1_INVERTED,T50D40,20,0.65,2.240481698445331,5.631791282764691,30.0,180.0,1.7722593922995777,0.9,0.1,True,True
202307,SPXW,D1_INVERTED,T50D40,48,0.2708333333333333,0.5506372480043273,-9.564406301823915,30.0,180.0,12.856217934401165,0.6666666666666666,0.3333333333333333,False,False
202307,QQQ,D1_INVERTED,T50D40,30,0.5333333333333333,1.0572675737311619,0.49816226026760846,30.0,180.0,4.680755183323105,0.5666666666666667,0.43333333333333335,True,False
202307,SPY,D1_INVERTED,T50D40,19,0.21052631578947367,0.19107085534690268,-6.499704896290087,30.0,180.0,6.499704896290087,0.7368421052631579,0.2631578947368421,False,False
