feature,importance
ib_range_bps,6601.213963866234
oi_diff,4371.7363691926
dist_ib_high_bps,3154.961227416992
nearest_level_abs_bps,2372.3601046800613
dist_ib_low_bps,2271.566793680191
iv_diff,1872.680230498314
minute,1834.4739563465118
vega_diff,1702.8531416654587
ret_30m_bps,1663.6005547642708
ret_15m_bps,1589.5965369939804
iv_diff_chg_5m,1315.8529611825943
ret_5m_bps,1251.5569021701813
iv_diff_chg_15m,1206.933742761612
volume_diff_chg_5m,1146.347431063652
abs_delta_diff,1140.3988330364227
ret_1m_bps,1137.71162378788
volume_diff,1121.8433228731155
spread_pct_diff,1080.5488499403
volume_diff_chg_15m,1079.642399072647
iv_diff_chg_25m,1065.101020693779
spread_pct_diff_chg_5m,1019.4420194625854
vega_diff_chg_15m,974.9897196292877
spread_pct_diff_chg_15m,961.7499598264694
vega_diff_chg_25m,914.4201792478561
volume_diff_chg_25m,890.6508481502533
abs_delta_diff_chg_5m,856.8209302425385
spread_pct_diff_chg_25m,815.964682340622
abs_delta_diff_chg_25m,793.5671401023865
vega_diff_chg_5m,653.5683001279831
abs_delta_diff_chg_15m,607.2425878047943
