feature,importance
ib_range_bps,12399.994542717934
oi_diff,9670.732711195946
dist_ib_high_bps,5120.923008799553
dist_ib_low_bps,3465.6689561605453
minute,2855.736184120178
iv_diff,2562.6486941576004
ret_30m_bps,1817.5232733488083
nearest_level_abs_bps,1739.1596471071243
volume_diff,1201.0272517204285
ret_15m_bps,1195.6678004264832
abs_delta_diff,1188.2164988517761
spread_pct_diff,1119.076768875122
ret_1m_bps,1116.7979480028152
ret_5m_bps,1094.031575202942
vega_diff,1063.7129207849503
iv_diff_chg_25m,1054.545171737671
iv_diff_chg_5m,990.0203680992126
volume_diff_chg_5m,889.81953728199
volume_diff_chg_15m,835.8185402154922
spread_pct_diff_chg_15m,835.473709821701
spread_pct_diff_chg_5m,815.8049901723862
iv_diff_chg_15m,805.9354407787323
volume_diff_chg_25m,802.0567994117737
vega_diff_chg_15m,797.0658105611801
abs_delta_diff_chg_25m,687.5081725120544
abs_delta_diff_chg_15m,665.8747711181641
abs_delta_diff_chg_5m,653.8688206672668
spread_pct_diff_chg_25m,626.9252811670303
vega_diff_chg_25m,619.9269609451294
vega_diff_chg_5m,600.2676292657852
