date,daily_pnl,cum_pnl
20260102,1000.0,1000.0
20260105,-1500.0,-500.0
20260106,2500.0,2000.0
20260107,-1500.0,500.0
20260108,2500.0,3000.0
20260109,0.0,3000.0
20260112,1000.0,4000.0
20260113,-1500.0,2500.0
20260114,2500.0,5000.0
20260115,0.0,5000.0
20260116,-1500.0,3500.0
20260119,0.0,3500.0
20260120,-1500.0,2000.0
20260121,-1500.0,500.0
20260122,-3000.0,-2500.0
20260123,2500.0,0.0
20260126,2500.0,2500.0
20260127,2500.0,5000.0
20260128,-1500.0,3500.0
20260129,-1500.0,2000.0
20260130,0.0,2000.0
20260202,-1500.0,500.0
20260203,2500.0,3000.0
20260204,-1500.0,1500.0
20260205,-1500.0,0.0
20260206,-1500.0,-1500.0
20260209,-1500.0,-3000.0
20260210,-1500.0,-4500.0
20260211,-1500.0,-6000.0
20260212,-1500.0,-7500.0
20260213,0.0,-7500.0
20260216,0.0,-7500.0
20260217,-3000.0,-10500.0
20260218,-1500.0,-12000.0
20260219,-1500.0,-13500.0
20260220,2500.0,-11000.0
20260223,2500.0,-8500.0
20260224,-1500.0,-10000.0
20260225,-1500.0,-11500.0
20260226,-1500.0,-13000.0
20260227,0.0,-13000.0
20260302,1000.0,-12000.0
20260303,1000.0,-11000.0
20260304,5000.0,-6000.0
20260305,-3000.0,-9000.0
20260306,1000.0,-8000.0
20260309,1000.0,-7000.0
20260310,1000.0,-6000.0
20260311,5000.0,-1000.0
20260312,-3000.0,-4000.0
20260313,1000.0,-3000.0
20260316,-3000.0,-6000.0
20260317,1000.0,-5000.0
20260318,-3000.0,-8000.0
20260319,0.0,-8000.0
20260320,5000.0,-3000.0
20260323,1000.0,-2000.0
20260324,-3000.0,-5000.0
20260325,-1500.0,-6500.0
20260326,2500.0,-4000.0
20260327,-3000.0,-7000.0
20260330,-3000.0,-10000.0
20260331,1000.0,-9000.0
20260401,0.0,-9000.0
20260402,1000.0,-8000.0
20260403,0.0,-8000.0
20260406,1000.0,-7000.0
20260407,2500.0,-4500.0
20260408,2500.0,-2000.0
20260409,0.0,-2000.0
20260410,-1500.0,-3500.0
20260413,1000.0,-2500.0
20260414,0.0,-2500.0
20260415,0.0,-2500.0
20260416,1000.0,-1500.0
20260417,0.0,-1500.0
20260420,5000.0,3500.0
20260421,-1500.0,2000.0
20260422,-1500.0,500.0
20260423,2500.0,3000.0
20260424,-1500.0,1500.0
20260427,-1500.0,0.0
20260428,-1500.0,-1500.0
20260429,-1500.0,-3000.0
20260430,2500.0,-500.0
20260501,-3000.0,-3500.0
20260504,1000.0,-2500.0
20260505,-3000.0,-5500.0
20260506,-1500.0,-7000.0
20260507,5000.0,-2000.0
20260508,1000.0,-1000.0
20260511,1000.0,0.0
20260512,-3000.0,-3000.0
20260513,5000.0,2000.0
20260514,1000.0,3000.0
20260515,5000.0,8000.0
20260518,5000.0,13000.0
20260519,5000.0,18000.0
20260520,-3000.0,15000.0
20260521,1000.0,16000.0
20260522,-3000.0,13000.0
20260525,0.0,13000.0
20260526,1000.0,14000.0
20260527,-3000.0,11000.0
20260528,-3000.0,8000.0
20260529,1000.0,9000.0
20260601,2500.0,11500.0
20260602,-1500.0,10000.0
20260603,2500.0,12500.0
20260604,-1500.0,11000.0
20260605,2500.0,13500.0
20260608,2500.0,16000.0
20260609,2500.0,18500.0
20260610,2500.0,21000.0
20260611,-1500.0,19500.0
20260612,2500.0,22000.0
20260615,-1500.0,20500.0
20260616,2500.0,23000.0
20260617,2500.0,25500.0
20260618,-1500.0,24000.0
20260619,0.0,24000.0
20260622,-1500.0,22500.0
20260623,0.0,22500.0
20260624,2500.0,25000.0
20260625,2500.0,27500.0
20260626,2500.0,30000.0
20260629,2500.0,32500.0
20260630,-1500.0,31000.0
