feature,importance
ib_range_bps,5751.7402065992355
oi_diff,4798.287562847137
dist_ib_low_bps,3160.6903891563416
dist_ib_high_bps,3080.6865890026093
iv_diff,2297.122762799263
nearest_level_abs_bps,2129.970683693886
minute,1875.9754891395569
ret_30m_bps,1742.1330169439316
vega_diff,1632.0950776338577
ret_15m_bps,1554.7600591182709
ret_5m_bps,1334.587119936943
spread_pct_diff_chg_5m,1299.7532913684845
abs_delta_diff,1261.9476684331894
spread_pct_diff,1248.8504005670547
iv_diff_chg_25m,1186.967730164528
ret_1m_bps,1186.3326516151428
volume_diff,1073.3609914779663
iv_diff_chg_15m,1067.6217371225357
iv_diff_chg_5m,1055.6148413419724
vega_diff_chg_15m,1036.9531911611557
volume_diff_chg_15m,1032.4190384149551
volume_diff_chg_5m,1009.2625665664673
vega_diff_chg_25m,1004.0066273212433
vega_diff_chg_5m,927.7010600566864
spread_pct_diff_chg_15m,884.1138291358948
spread_pct_diff_chg_25m,857.8299796581268
abs_delta_diff_chg_5m,850.9645888805389
volume_diff_chg_25m,823.0964721441269
abs_delta_diff_chg_15m,806.4891010522842
abs_delta_diff_chg_25m,690.8994281291962
