feature,importance
ib_range_bps,6563.042419433594
oi_diff,5059.164668679237
dist_ib_high_bps,3300.988323569298
iv_diff,2776.6944571733475
dist_ib_low_bps,2704.4702841043472
minute,2494.655415058136
ret_30m_bps,1843.558495759964
nearest_level_abs_bps,1730.6209077835083
ret_15m_bps,1552.4877709150314
vega_diff,1421.4204375743866
iv_diff_chg_5m,1291.7808117866516
volume_diff,1280.2065497636795
iv_diff_chg_15m,1156.209003329277
spread_pct_diff,1150.0643911361694
iv_diff_chg_25m,1117.9853477478027
spread_pct_diff_chg_15m,1107.640410900116
volume_diff_chg_5m,1104.8919485807419
volume_diff_chg_15m,1088.9675697088242
ret_5m_bps,1033.8323520421982
abs_delta_diff_chg_25m,1024.114609003067
abs_delta_diff,970.4376986026764
spread_pct_diff_chg_25m,965.725063085556
abs_delta_diff_chg_5m,957.1916089057922
spread_pct_diff_chg_5m,950.4729818105698
ret_1m_bps,879.9044991731644
volume_diff_chg_25m,834.3785473108292
vega_diff_chg_25m,781.6617307662964
vega_diff_chg_15m,778.538491487503
abs_delta_diff_chg_15m,730.2815400362015
vega_diff_chg_5m,598.1761219501495
