feature,importance
ib_range_bps,6842.440038442612
oi_diff,4313.062966227531
dist_ib_low_bps,3461.499052643776
dist_ib_high_bps,3431.588562488556
nearest_level_abs_bps,2152.183190226555
minute,2071.2654346227646
iv_diff,2046.1197233200073
vega_diff,1827.9389942884445
ret_30m_bps,1679.526447892189
ret_5m_bps,1321.8078533411026
spread_pct_diff,1303.9947798252106
ret_15m_bps,1282.6358934640884
spread_pct_diff_chg_5m,1150.2745598554611
iv_diff_chg_15m,1140.145599246025
volume_diff,1133.2475319504738
abs_delta_diff,1101.4892883300781
iv_diff_chg_25m,1093.621186375618
vega_diff_chg_25m,1081.0149483680725
volume_diff_chg_5m,1063.404769062996
iv_diff_chg_5m,1058.0503311157227
vega_diff_chg_15m,1050.1892094016075
ret_1m_bps,1013.7385324239731
volume_diff_chg_25m,890.9097909927368
spread_pct_diff_chg_25m,866.2605895996094
volume_diff_chg_15m,860.8279877901077
vega_diff_chg_5m,829.2757028341293
spread_pct_diff_chg_15m,809.7982296943665
abs_delta_diff_chg_5m,737.5479491949081
abs_delta_diff_chg_25m,677.905350446701
abs_delta_diff_chg_15m,651.9773901700974
