feature,importance
ib_range_bps,11507.049594521523
oi_diff,5755.843752741814
dist_ib_low_bps,3642.206118822098
dist_ib_high_bps,3407.552385210991
minute,3239.885792016983
iv_diff,3060.7372014522552
ret_30m_bps,2262.155418395996
nearest_level_abs_bps,1766.7838199138641
ret_15m_bps,1534.8437242507935
iv_diff_chg_25m,1428.015033006668
ret_5m_bps,1353.007668375969
iv_diff_chg_5m,1229.3536187410355
abs_delta_diff,1181.3939516544342
ret_1m_bps,1117.8312199115753
volume_diff,1115.8079288005829
spread_pct_diff_chg_15m,1073.8187092542648
spread_pct_diff,1052.2220997810364
iv_diff_chg_15m,1049.0931646823883
spread_pct_diff_chg_5m,1003.0036293268204
volume_diff_chg_15m,982.4191604852676
volume_diff_chg_25m,973.0462312698364
spread_pct_diff_chg_25m,914.1645267009735
volume_diff_chg_5m,909.8809499740601
vega_diff,885.7830996513367
vega_diff_chg_25m,820.3613110780716
vega_diff_chg_5m,763.066990852356
abs_delta_diff_chg_5m,725.4695779085159
abs_delta_diff_chg_15m,701.6959413290024
vega_diff_chg_15m,666.2558501958847
abs_delta_diff_chg_25m,598.3929489850998
