feature,importance
ib_range_bps,6602.1570435762405
oi_diff,3913.5519009828568
iv_diff,2678.911992788315
dist_ib_high_bps,2250.0935785770416
minute,2087.925240278244
dist_ib_low_bps,2026.5256396532059
ret_30m_bps,1981.04767370224
nearest_level_abs_bps,1560.1338851451874
volume_diff_chg_5m,1472.8822481632233
spread_pct_diff,1317.774069428444
volume_diff,1311.746897816658
ret_5m_bps,1276.215005993843
iv_diff_chg_5m,1263.0653958916664
ret_15m_bps,1251.6185103654861
volume_diff_chg_25m,1174.177696943283
iv_diff_chg_15m,1164.6731469631195
spread_pct_diff_chg_15m,1121.1020673513412
iv_diff_chg_25m,1102.3924069404602
volume_diff_chg_15m,1012.5264797210693
ret_1m_bps,1008.4916120767593
spread_pct_diff_chg_5m,956.2943097352982
spread_pct_diff_chg_25m,952.3324637413025
abs_delta_diff,883.4701184034348
abs_delta_diff_chg_25m,852.854819059372
abs_delta_diff_chg_15m,788.7697808742523
vega_diff_chg_25m,779.3781979084015
abs_delta_diff_chg_5m,712.9947189092636
vega_diff,707.7369298934937
vega_diff_chg_15m,654.3887277841568
vega_diff_chg_5m,558.4481296539307
