ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,source_delta_bucket,source_combined_from
SPXW,202508,202508,202501,202501,202502,"202502,202503,202504,202505,202506,202507",202507,thr0.289_maxday1,765,4460,778,5.661041749824169,False,111,0.5405405405405406,1.307055923200852,6.592037894253952,0.0593877287770626,-2.313682618442515,0.5405405405405406,111,0.5405405405405406,0.0441151292294417,-2.313682618442515,7.078454193595947,1.073788456186817,16,0.8333333333333334,14,0.3571428571428571,0.5120468693608494,-1.8296971519726872,-0.1306926537123348,-2.1893568949251514,0.0,14,0.3571428571428571,-0.1757943608056211,-2.1893568949251514,1.920042396938576,-1.0493771577818127,14,0.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202509,202509,"202501,202502",202502,202503,"202503,202504,202505,202506,202507,202508",202508,thr0.100_maxday1,1392,4611,814,7.644418285039527,False,124,0.5806451612903226,1.82740049595337,17.368790216554746,0.1400708888431834,-1.916375644917032,0.5241935483870968,124,0.5806451612903226,0.2506275209255357,-1.916375644917032,7.866064531168623,0.452884998499851,20,1.0,21,0.5238095238095238,1.2975631348202663,1.1182391270745264,0.0532494822416441,-1.2000000000000002,0.3333333333333333,21,0.5238095238095238,0.2542857215518044,-1.2000000000000002,3.1017176346189785,2.7737516596593395,21,1.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202510,202510,"202501,202502,202503",202503,202504,"202504,202505,202506,202507,202508,202509",202509,thr0.238_maxday2,2116,4701,852,7.540638218228376,False,225,0.5688888888888889,1.5059772747372693,21.94699562188688,0.0975422027639416,-4.246692289539478,0.4088888888888889,121,0.5785123966942148,0.2152842540250192,-4.085323985262028,11.746131202607687,0.5352045175100747,34,1.0,36,0.6388888888888888,2.028331949183896,7.0757998842290535,0.1965499967841403,-1.8000000000000005,0.1666666666666666,20,0.6,0.2886442314665152,-1.4964146330697363,8.898251424160824,1.2575612043514337,36,1.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202511,202511,"202501,202502,202503,202504",202504,202505,"202505,202506,202507,202508,202509,202510",202510,thr0.066_maxday3,2765,4904,648,8.347682164245981,False,382,0.5759162303664922,1.4451688910170957,32.17605631135716,0.0842305139040763,-6.144409009432185,0.3717277486910995,128,0.6015625,0.2224119928744783,-5.687307713498299,17.974897034081618,0.5586420181561229,60,1.0,55,0.5272727272727272,1.2680378532823884,3.912007190680895,0.0711274034669253,-3.240398395058992,0.4909090909090909,19,0.5263157894736842,0.1737644960124699,-3.240398395058992,9.42435749285144,2.409084910503732,55,1.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202512,202512,"202501,202502,202503,202504,202505",202505,202506,"202506,202507,202508,202509,202510,202511",202511,thr0.224_maxday3,3585,4732,842,9.975384764403806,False,333,0.5825825825825826,1.6314627905808818,39.8091520267226,0.119547003083251,-2.6158177111637606,0.3873873873873873,118,0.6271186440677966,0.3218040271062475,-2.2780200844079097,16.757304943316385,0.4209410170823972,48,1.0,64,0.53125,1.0989693801298035,1.238872938329231,0.0193573896613942,-3.674719501849358,0.421875,22,0.5909090909090909,0.1018195205436393,-2.959034701415784,6.12935666754747,4.947526479845176,64,1.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr0.000_maxday3,4362,4797,779,6.953578644806121,False,381,0.5511811023622047,1.2683795640999076,21.86771147060201,0.0573955681643097,-5.995811469822989,0.4199475065616798,128,0.5390625,0.1118302688960167,-5.988830905945846,16.329347514950577,0.7467332618185964,55,0.8333333333333334,60,0.55,1.1232976899233515,1.577062399272986,0.0262843733212164,-3.0175837822776286,0.5333333333333333,20,0.5,0.0418102381680319,-2.7908488342491,7.805333802882919,4.9492866017737285,60,1.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.000_maxday2,5225,4713,616,5.487480059837902,False,251,0.5537848605577689,1.2646105860910235,14.817722937248728,0.0590347527380427,-8.007052211918138,0.0278884462151394,126,0.492063492063492,-0.0611029176370023,-7.562224638865366,13.48122492031692,0.9098040891578472,37,0.6666666666666666,38,0.3947368421052631,0.9742756127769172,-0.3070767636904231,-0.0080809674655374,-4.261363607628614,0.0,19,0.3684210526315789,-0.5305913408140622,-4.261363607628614,10.066938751976032,-32.78313419417476,38,0.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.448_maxday3,6003,4551,793,5.84325948458942,False,32,0.6875,2.1397140427039374,5.86707134120562,0.1833459794126756,-2.079689492846767,0.75,19,0.631578947368421,0.46415442378489,-2.0714334157234737,6.4937051449086,1.106805212901027,3,0.6666666666666666,15,0.6,1.807052929452984,2.3214085877730506,0.1547605725182033,-2.273469403325296,0.9333333333333332,8,0.625,0.1027349606936706,-2.273469403325295,4.597810497802032,1.9806123411530732,15,1.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr-0.200_maxday2,6817,4530,793,7.249140748250486,False,249,0.5622489959839357,1.4114437963241298,22.047494716962703,0.08854415548981,-5.4047154884303215,0.1887550200803212,125,0.552,0.1650305157850337,-4.359887915377558,15.728663464619382,0.7133991261382729,37,1.0,42,0.5,0.7010429138684969,-3.758945714713345,-0.0894987074931748,-5.417343465285607,0.0952380952380952,21,0.4761904761904761,-0.2541129348002442,-5.417343465285607,5.671674146530858,-1.5088470483440797,42,0.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr-999.000_maxday3,7669,4471,783,7.938625526723398,False,366,0.5655737704918032,1.4400035792928845,33.31162284756975,0.091015362971502,-7.796407208367552,0.3497267759562841,123,0.5691056910569106,0.2235308893798837,-7.796407208367561,19.995530520993093,0.6002568716778044,55,0.8333333333333334,60,0.45,0.624509745697576,-6.276707863647599,-0.1046117977274599,-7.084900569420029,0.3833333333333333,20,0.4,-0.2350521840698881,-6.740341059250893,4.862369487073781,-0.7746687583207194,60,0.0,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
