ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_delta_bucket,source_combined_from
SPXW,20250806,202508,10:55,655,zero_dte,PUT,0.3000104087324106,-0.487338117639849,0.3000104087324106,0.39781135924339,-0.6,-0.6,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250807,202508,10:20,620,zero_dte,PUT,0.3055839872270879,-0.5186166736501985,0.3055839872270879,-0.6,0.6245173726691959,0.6245173726691959,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250808,202508,10:05,605,zero_dte,PUT,0.307522671268596,-0.5779405573184696,0.307522671268596,-0.0483870967741935,0.3351423702832683,0.3351423702832683,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250811,202508,11:15,675,zero_dte,PUT,0.3660720640785613,-0.5333343732576303,0.3660720640785613,0.4388888888888889,-0.6,-0.6,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250813,202508,10:30,630,zero_dte,PUT,0.3106582227709182,-0.5766427109274181,0.3106582227709182,-0.6,0.3595107184354962,0.3595107184354962,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250814,202508,10:00,600,zero_dte,PUT,0.3266343257019723,-0.4881282505971886,0.3266343257019723,0.0007407576949507,-0.2070247963196054,-0.2070247963196054,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250815,202508,10:00,600,zero_dte,PUT,0.3290222290915663,-0.5222201962783528,0.3290222290915663,-0.0151750283237424,-0.1445639252916368,-0.1445639252916368,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250818,202508,12:40,760,zero_dte,PUT,0.3544232736528858,-0.498693069270804,0.3544232736528858,0.3263212255023378,-0.6,-0.6,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250819,202508,10:50,650,zero_dte,PUT,0.3607338195724014,-0.5084383767937738,0.3607338195724014,-0.6,0.3307105676985777,0.3307105676985777,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250821,202508,10:55,655,zero_dte,PUT,0.2916710389291072,-0.5063912125708734,0.2916710389291072,-0.6,0.2701613678520378,0.2701613678520378,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250822,202508,10:10,610,zero_dte,PUT,0.3931365796280113,-0.4188836761727856,0.3931365796280113,0.077634027382617,-0.3784530517735549,-0.3784530517735549,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250827,202508,10:05,605,zero_dte,PUT,0.333565940546109,-0.4775398159716342,0.333565940546109,0.316279034281886,-0.5147797177251725,-0.5147797177251725,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250828,202508,10:05,605,zero_dte,PUT,0.3335252018848382,-0.5185210177892594,0.3335252018848382,0.477574728936297,-0.6,-0.6,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250829,202508,10:10,610,zero_dte,PUT,0.2940472755682959,-0.495440931686332,0.2940472755682959,-0.1237113229753813,-0.1049180578012936,-0.1049180578012936,thr0.289_maxday1,202508,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250902,202509,10:00,600,zero_dte,CALL,0.2739629992379384,0.2739629992379384,-0.4565847195836827,-0.6,0.2614899729874749,-0.6,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250903,202509,10:05,605,zero_dte,CALL,0.229113350693016,0.229113350693016,-0.3634956428835406,0.3804526821325698,-0.6,0.3804526821325698,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250904,202509,10:10,610,zero_dte,PUT,0.2180367407211144,-0.1094626016551691,0.2180367407211144,0.8138572394596963,-0.6,-0.6,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250905,202509,10:25,625,zero_dte,PUT,0.2877662676881589,-0.2228365109722986,0.2877662676881589,-0.6,0.4901196490021826,0.4901196490021826,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250908,202509,10:00,600,zero_dte,CALL,0.1662495045986453,0.1662495045986453,-0.3409870282239449,0.3570753994680657,-0.1630901013514343,0.3570753994680657,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250909,202509,10:00,600,zero_dte,PUT,0.1553536174397121,-0.0487627134316518,0.1553536174397121,-0.0583916102803956,0.2862423071531559,0.2862423071531559,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250910,202509,10:00,600,zero_dte,CALL,0.1392869776927614,0.1392869776927614,-0.4078600365612412,-0.392367552515513,0.4594972644464346,-0.392367552515513,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250911,202509,10:10,610,zero_dte,CALL,0.2058233656462476,0.2058233656462476,-0.0038325833851722,0.3541463916913003,-0.6,0.3541463916913003,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250912,202509,10:00,600,zero_dte,PUT,0.1373820891727408,-0.0022947321606596,0.1373820891727408,-0.0714285065527646,-0.0991379771022804,-0.0991379771022804,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250915,202509,10:05,605,zero_dte,PUT,0.124031818951033,-0.063345310499713,0.124031818951033,-0.0054348034534206,-0.1079811887062749,-0.1079811887062749,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250916,202509,10:00,600,zero_dte,PUT,0.2646497924614845,-0.121705169721206,0.2646497924614845,-0.081751817602336,-0.1027087903695681,-0.1027087903695681,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250917,202509,10:00,600,zero_dte,PUT,0.3426458852689587,-0.0916793299392031,0.3426458852689587,-0.1808055025781894,0.3621867234288964,0.3621867234288964,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250918,202509,10:20,620,zero_dte,PUT,0.1842372810348429,-0.0666293996034608,0.1842372810348429,-0.2501742200107316,0.2656522004500679,0.2656522004500679,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250919,202509,10:00,600,zero_dte,PUT,0.1805048374627569,-0.1576022030271869,0.1805048374627569,0.1041322818472365,0.2571089413338441,0.2571089413338441,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250922,202509,10:00,600,zero_dte,CALL,0.3486712655290818,0.3486712655290818,-0.4773639885028582,0.9279714165939096,-0.6,0.9279714165939096,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250923,202509,10:05,605,zero_dte,CALL,0.1495242000422245,0.1495242000422245,-0.4226121971362488,-0.6,0.8014354453151604,-0.6,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250924,202509,10:00,600,zero_dte,PUT,0.3222082104020245,0.0260163675557658,0.3222082104020245,-0.6,0.9409871634614202,0.9409871634614202,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250925,202509,10:00,600,zero_dte,PUT,0.4239214254021676,-0.1683895280887497,0.4239214254021676,0.6343228128197058,-0.6,-0.6,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250926,202509,10:25,625,zero_dte,PUT,0.3068800681036653,-0.1237004290973465,0.3068800681036653,0.7682750558702689,-0.6,-0.6,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250929,202509,10:00,600,zero_dte,PUT,0.1246752332363864,-0.1114194000713983,0.1246752332363864,-0.6,0.2542857215518044,0.2542857215518044,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20250930,202509,10:10,610,zero_dte,PUT,0.2087605123433128,-0.1028564479207089,0.2087605123433128,-0.0358209182967,-0.055793960499054,-0.055793960499054,thr0.100_maxday1,202509,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251001,202510,11:15,675,zero_dte,CALL,0.3369163962826215,0.3369163962826215,-0.252824508496081,0.2756064906202657,-0.6,0.2756064906202657,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251003,202510,10:00,600,zero_dte,PUT,0.2578688718826198,-0.2480414250861183,0.2578688718826198,0.3089928540289586,-0.6,-0.6,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251003,202510,11:45,705,zero_dte,PUT,0.2980698530854898,-0.2748113853939477,0.2980698530854898,-0.6,0.2603448012779499,0.2603448012779499,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251007,202510,11:30,690,zero_dte,PUT,0.2816256029764858,-0.3135267093331891,0.2816256029764858,-0.2431095175351393,0.3480925474641358,0.3480925474641358,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251007,202510,12:05,725,zero_dte,PUT,0.4541302993433231,-0.2537630194134602,0.4541302993433231,-0.04187367964503,-0.2309012590957202,-0.2309012590957202,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251008,202510,10:20,620,zero_dte,PUT,0.2632222830964599,-0.0844013808442292,0.2632222830964599,0.3754954295115427,-0.6,-0.6,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
SPXW,20251008,202510,10:50,650,zero_dte,PUT,0.2447178388106273,-0.0681091970011331,0.2447178388106273,0.3195651510487431,-0.6,-0.6,thr0.238_maxday2,202510,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1
