feature,importance
ib_range_bps,7379.610689520836
oi_diff,5442.773196935654
dist_ib_high_bps,3394.3395199775696
dist_ib_low_bps,3357.0707894563675
iv_diff,2559.8143416643143
minute,2332.9378502368927
ret_30m_bps,1891.9118126630783
nearest_level_abs_bps,1808.6176466941833
spread_pct_diff,1496.9639995098114
ret_1m_bps,1472.1061317920685
ret_15m_bps,1443.6227296590805
vega_diff,1382.8582433462143
ret_5m_bps,1280.9447575807571
iv_diff_chg_25m,1193.3853689432144
abs_delta_diff,1148.4176582098007
iv_diff_chg_5m,1121.642108798027
volume_diff,1106.27909719944
spread_pct_diff_chg_25m,1035.000658750534
spread_pct_diff_chg_15m,1019.8613790273666
volume_diff_chg_5m,995.2333705425262
vega_diff_chg_15m,923.7083114385605
iv_diff_chg_15m,898.700879573822
abs_delta_diff_chg_25m,888.0328183174133
volume_diff_chg_25m,885.4445903301239
vega_diff_chg_5m,844.6086906194687
vega_diff_chg_25m,840.4595190286636
volume_diff_chg_15m,828.1287318468094
abs_delta_diff_chg_15m,821.0589599609375
spread_pct_diff_chg_5m,800.7590671777725
abs_delta_diff_chg_5m,712.320828795433
