cell_id,family,arm,fold,ticker,horizon,bin,lower,upper,count,mean_probability,event_rate
lr_2024_SPXW_120m,lr,F1,2024,SPXW,120,6,0.6000000000000001,0.7000000000000001,63,0.6416886639791068,0.3492063492063492
lr_2024_SPXW_120m,lr,F1,2024,SPXW,120,7,0.7000000000000001,0.8,18,0.7452260802778737,0.3333333333333333
lr_2024_SPXW_120m,lr,F1,2024,SPXW,120,8,0.8,0.9,3,0.8389108301914479,1.0
lr_2024_SPXW_120m,lr,F1,2024,SPXW,120,9,0.9,1.0,0,,
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,0,0.0,0.1,0,,
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,1,0.1,0.2,0,,
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,2,0.2,0.30000000000000004,2,0.27138392257271704,0.0
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,3,0.30000000000000004,0.4,47,0.3664964118060006,0.46808510638297873
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,4,0.4,0.5,193,0.4580071368784312,0.42487046632124353
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,5,0.5,0.6000000000000001,189,0.5479485263119644,0.3915343915343915
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,6,0.6000000000000001,0.7000000000000001,67,0.6340816063681582,0.3582089552238806
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,7,0.7000000000000001,0.8,4,0.7210852804493353,0.5
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,8,0.8,0.9,0,,
lr_2024_SPXW_180m,lr,F0,2024,SPXW,180,9,0.9,1.0,0,,
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,0,0.0,0.1,3,0.09073717543773963,0.6666666666666666
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,1,0.1,0.2,52,0.16123475776372004,0.36538461538461536
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,2,0.2,0.30000000000000004,103,0.2460879403511189,0.4174757281553398
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,3,0.30000000000000004,0.4,126,0.3485237280150466,0.40476190476190477
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,4,0.4,0.5,110,0.4486447891749449,0.36363636363636365
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,5,0.5,0.6000000000000001,72,0.5451707374951122,0.4305555555555556
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,6,0.6000000000000001,0.7000000000000001,23,0.6429444448779847,0.5217391304347826
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,7,0.7000000000000001,0.8,6,0.7475064245948123,0.6666666666666666
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,8,0.8,0.9,0,,
lr_2024_SPXW_180m,lr,F1,2024,SPXW,180,9,0.9,1.0,7,0.9985032220097179,0.2857142857142857
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,0,0.0,0.1,0,,
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,1,0.1,0.2,1,0.16567616488226933,0.0
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,2,0.2,0.30000000000000004,19,0.2791022558859576,0.3684210526315789
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,3,0.30000000000000004,0.4,95,0.36231610419515325,0.2631578947368421
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,4,0.4,0.5,226,0.4527927608986994,0.33185840707964603
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,5,0.5,0.6000000000000001,198,0.5483053469495909,0.35858585858585856
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,6,0.6000000000000001,0.7000000000000001,105,0.6436542429040665,0.45714285714285713
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,7,0.7000000000000001,0.8,24,0.7358546984760025,0.5833333333333334
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,8,0.8,0.9,5,0.8227902771001145,0.4
lr_2024_QQQ_30m,lr,F0,2024,QQQ,30,9,0.9,1.0,0,,
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,0,0.0,0.1,1,0.08188896549943658,0.0
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,1,0.1,0.2,24,0.16515869607404252,0.25
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,2,0.2,0.30000000000000004,68,0.2557989620189202,0.29411764705882354
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,3,0.30000000000000004,0.4,136,0.35526303849212165,0.3014705882352941
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,4,0.4,0.5,149,0.4516507443101119,0.31543624161073824
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,5,0.5,0.6000000000000001,136,0.5496535082986841,0.375
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,6,0.6000000000000001,0.7000000000000001,93,0.6425566154427038,0.4946236559139785
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,7,0.7000000000000001,0.8,46,0.7482766025621997,0.45652173913043476
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,8,0.8,0.9,18,0.8391957491355712,0.4444444444444444
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,9,0.9,1.0,2,0.9118271005437713,1.0
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,0,0.0,0.1,0,,
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,1,0.1,0.2,0,,
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,2,0.2,0.30000000000000004,11,0.2607983909107043,0.36363636363636365
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,3,0.30000000000000004,0.4,87,0.364824826621801,0.3103448275862069
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,4,0.4,0.5,205,0.4586412353748498,0.3804878048780488
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,5,0.5,0.6000000000000001,274,0.548061189989826,0.3978102189781022
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,6,0.6000000000000001,0.7000000000000001,154,0.6433208491227023,0.37012987012987014
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,7,0.7000000000000001,0.8,32,0.7257889007671969,0.4375
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,8,0.8,0.9,0,,
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,9,0.9,1.0,0,,
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,0,0.0,0.1,2,0.06624862213054754,0.5
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,1,0.1,0.2,20,0.1598301909472008,0.45
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,2,0.2,0.30000000000000004,60,0.26440084280283305,0.3333333333333333
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,3,0.30000000000000004,0.4,139,0.3539158378452355,0.34532374100719426
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,4,0.4,0.5,182,0.45109717492652684,0.38461538461538464
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,5,0.5,0.6000000000000001,175,0.549693057873338,0.41714285714285715
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,6,0.6000000000000001,0.7000000000000001,115,0.6449917092353187,0.3391304347826087
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,7,0.7000000000000001,0.8,52,0.7410892470818631,0.38461538461538464
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,8,0.8,0.9,13,0.8392221854341366,0.6153846153846154
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,9,0.9,1.0,5,0.9349875904397761,0.2
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,0,0.0,0.1,0,,
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,1,0.1,0.2,1,0.1863737516160991,0.0
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,2,0.2,0.30000000000000004,9,0.2810020732621613,0.6666666666666666
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,3,0.30000000000000004,0.4,80,0.3628794309218648,0.4125
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,4,0.4,0.5,241,0.45389569141209096,0.4024896265560166
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,5,0.5,0.6000000000000001,234,0.5456542850464525,0.3504273504273504
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,6,0.6000000000000001,0.7000000000000001,118,0.6504710322849799,0.4067796610169492
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,7,0.7000000000000001,0.8,68,0.7407635850122097,0.5147058823529411
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,8,0.8,0.9,5,0.818683835852865,0.6
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,9,0.9,1.0,0,,
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,0,0.0,0.1,3,0.0891793814243309,0.6666666666666666
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,1,0.1,0.2,29,0.17249316198804782,0.5172413793103449
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,2,0.2,0.30000000000000004,101,0.2610231226243078,0.2871287128712871
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,3,0.30000000000000004,0.4,174,0.3551421470318606,0.40229885057471265
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,4,0.4,0.5,190,0.45039602948162233,0.4263157894736842
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,5,0.5,0.6000000000000001,130,0.5433173552190909,0.3769230769230769
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,6,0.6000000000000001,0.7000000000000001,80,0.6493142480890801,0.4
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,7,0.7000000000000001,0.8,32,0.746235860346663,0.5
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,8,0.8,0.9,14,0.846066627629722,0.6428571428571429
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,9,0.9,1.0,3,0.9618078470687923,0.3333333333333333
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,0,0.0,0.1,0,,
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,1,0.1,0.2,0,,
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,2,0.2,0.30000000000000004,20,0.278961251529391,0.25
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,3,0.30000000000000004,0.4,84,0.3548144539517388,0.5714285714285714
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,4,0.4,0.5,182,0.4558666995668668,0.3131868131868132
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,5,0.5,0.6000000000000001,190,0.5477607576160852,0.4368421052631579
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,6,0.6000000000000001,0.7000000000000001,114,0.638952757158808,0.43859649122807015
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,7,0.7000000000000001,0.8,9,0.7212940221515417,0.6666666666666666
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,8,0.8,0.9,0,,
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,9,0.9,1.0,0,,
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,0,0.0,0.1,20,0.06169285077070287,0.6
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,1,0.1,0.2,73,0.16181401775400625,0.3835616438356164
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,2,0.2,0.30000000000000004,134,0.2515329369166935,0.3805970149253731
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,3,0.30000000000000004,0.4,176,0.3466955659743313,0.38636363636363635
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,4,0.4,0.5,119,0.4484506806023741,0.3949579831932773
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,5,0.5,0.6000000000000001,58,0.5345201878062035,0.5689655172413793
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,6,0.6000000000000001,0.7000000000000001,14,0.6413365273033735,0.5714285714285714
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,7,0.7000000000000001,0.8,1,0.7209309955033101,0.0
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,8,0.8,0.9,1,0.8925612225167171,1.0
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,9,0.9,1.0,3,0.9655615267397382,0.3333333333333333
lr_2024_SPY_30m,lr,F0,2024,SPY,30,0,0.0,0.1,0,,
lr_2024_SPY_30m,lr,F0,2024,SPY,30,1,0.1,0.2,3,0.17934733049961005,0.0
lr_2024_SPY_30m,lr,F0,2024,SPY,30,2,0.2,0.30000000000000004,52,0.2692918233267303,0.2692307692307692
lr_2024_SPY_30m,lr,F0,2024,SPY,30,3,0.30000000000000004,0.4,129,0.3513096179725687,0.2248062015503876
lr_2024_SPY_30m,lr,F0,2024,SPY,30,4,0.4,0.5,152,0.45141167003852445,0.29605263157894735
lr_2024_SPY_30m,lr,F0,2024,SPY,30,5,0.5,0.6000000000000001,125,0.5494626556911874,0.424
lr_2024_SPY_30m,lr,F0,2024,SPY,30,6,0.6000000000000001,0.7000000000000001,78,0.6420545008287317,0.38461538461538464
lr_2024_SPY_30m,lr,F0,2024,SPY,30,7,0.7000000000000001,0.8,39,0.734002397810958,0.5128205128205128
lr_2024_SPY_30m,lr,F0,2024,SPY,30,8,0.8,0.9,4,0.8348757045675048,0.25
lr_2024_SPY_30m,lr,F0,2024,SPY,30,9,0.9,1.0,0,,
lr_2024_SPY_30m,lr,F1,2024,SPY,30,0,0.0,0.1,0,,
lr_2024_SPY_30m,lr,F1,2024,SPY,30,1,0.1,0.2,4,0.18249546239091657,0.25
lr_2024_SPY_30m,lr,F1,2024,SPY,30,2,0.2,0.30000000000000004,31,0.2678146314712129,0.2903225806451613
lr_2024_SPY_30m,lr,F1,2024,SPY,30,3,0.30000000000000004,0.4,73,0.3555381532252853,0.2328767123287671
lr_2024_SPY_30m,lr,F1,2024,SPY,30,4,0.4,0.5,109,0.45085245268576185,0.2018348623853211
lr_2024_SPY_30m,lr,F1,2024,SPY,30,5,0.5,0.6000000000000001,137,0.5555401517431149,0.31386861313868614
lr_2024_SPY_30m,lr,F1,2024,SPY,30,6,0.6000000000000001,0.7000000000000001,108,0.6466794049896564,0.4166666666666667
lr_2024_SPY_30m,lr,F1,2024,SPY,30,7,0.7000000000000001,0.8,85,0.7501829480706909,0.43529411764705883
lr_2024_SPY_30m,lr,F1,2024,SPY,30,8,0.8,0.9,32,0.8300504062306905,0.53125
lr_2024_SPY_30m,lr,F1,2024,SPY,30,9,0.9,1.0,3,0.9152431834022535,0.3333333333333333
lr_2024_SPY_60m,lr,F0,2024,SPY,60,0,0.0,0.1,0,,
lr_2024_SPY_60m,lr,F0,2024,SPY,60,1,0.1,0.2,4,0.16363068551772517,0.75
lr_2024_SPY_60m,lr,F0,2024,SPY,60,2,0.2,0.30000000000000004,29,0.2579942823037749,0.2413793103448276
lr_2024_SPY_60m,lr,F0,2024,SPY,60,3,0.30000000000000004,0.4,131,0.3572492135792601,0.33587786259541985
lr_2024_SPY_60m,lr,F0,2024,SPY,60,4,0.4,0.5,210,0.4543373410776446,0.29523809523809524
lr_2024_SPY_60m,lr,F0,2024,SPY,60,5,0.5,0.6000000000000001,193,0.5471389223244003,0.41450777202072536
lr_2024_SPY_60m,lr,F0,2024,SPY,60,6,0.6000000000000001,0.7000000000000001,101,0.6454846875905019,0.3564356435643564
lr_2024_SPY_60m,lr,F0,2024,SPY,60,7,0.7000000000000001,0.8,29,0.734267538446858,0.5172413793103449
lr_2024_SPY_60m,lr,F0,2024,SPY,60,8,0.8,0.9,1,0.8010105833700134,0.0
lr_2024_SPY_60m,lr,F0,2024,SPY,60,9,0.9,1.0,0,,
lr_2024_SPY_60m,lr,F1,2024,SPY,60,0,0.0,0.1,4,0.06289480879207901,0.5
lr_2024_SPY_60m,lr,F1,2024,SPY,60,1,0.1,0.2,13,0.16675858748742228,0.23076923076923078
lr_2024_SPY_60m,lr,F1,2024,SPY,60,2,0.2,0.30000000000000004,44,0.26060025970655337,0.3181818181818182
lr_2024_SPY_60m,lr,F1,2024,SPY,60,3,0.30000000000000004,0.4,111,0.3555979162157577,0.3333333333333333
lr_2024_SPY_60m,lr,F1,2024,SPY,60,4,0.4,0.5,168,0.45274962093747223,0.3273809523809524
lr_2024_SPY_60m,lr,F1,2024,SPY,60,5,0.5,0.6000000000000001,170,0.5498005264006706,0.40588235294117647
lr_2024_SPY_60m,lr,F1,2024,SPY,60,6,0.6000000000000001,0.7000000000000001,126,0.6469071155846785,0.36507936507936506
lr_2024_SPY_60m,lr,F1,2024,SPY,60,7,0.7000000000000001,0.8,54,0.741781523005538,0.35185185185185186
lr_2024_SPY_60m,lr,F1,2024,SPY,60,8,0.8,0.9,8,0.8212919275611137,0.25
lr_2024_SPY_60m,lr,F1,2024,SPY,60,9,0.9,1.0,0,,
lr_2024_SPY_120m,lr,F0,2024,SPY,120,0,0.0,0.1,0,,
lr_2024_SPY_120m,lr,F0,2024,SPY,120,1,0.1,0.2,3,0.19188706811379683,0.6666666666666666
lr_2024_SPY_120m,lr,F0,2024,SPY,120,2,0.2,0.30000000000000004,20,0.27942605659661524,0.35
lr_2024_SPY_120m,lr,F0,2024,SPY,120,3,0.30000000000000004,0.4,134,0.3564303942521893,0.41044776119402987
lr_2024_SPY_120m,lr,F0,2024,SPY,120,4,0.4,0.5,229,0.4508737304391818,0.388646288209607
lr_2024_SPY_120m,lr,F0,2024,SPY,120,5,0.5,0.6000000000000001,259,0.5495196237074537,0.40540540540540543
lr_2024_SPY_120m,lr,F0,2024,SPY,120,6,0.6000000000000001,0.7000000000000001,146,0.6391274010387861,0.3904109589041096
lr_2024_SPY_120m,lr,F0,2024,SPY,120,7,0.7000000000000001,0.8,7,0.7185457348919468,0.5714285714285714
lr_2024_SPY_120m,lr,F0,2024,SPY,120,8,0.8,0.9,0,,
lr_2024_SPY_120m,lr,F0,2024,SPY,120,9,0.9,1.0,0,,
lr_2024_SPY_120m,lr,F1,2024,SPY,120,0,0.0,0.1,0,,
lr_2024_SPY_120m,lr,F1,2024,SPY,120,1,0.1,0.2,19,0.17117430497700156,0.3684210526315789
lr_2024_SPY_120m,lr,F1,2024,SPY,120,2,0.2,0.30000000000000004,70,0.26318109926605765,0.38571428571428573
lr_2024_SPY_120m,lr,F1,2024,SPY,120,3,0.30000000000000004,0.4,132,0.3548588461923589,0.4318181818181818
lr_2024_SPY_120m,lr,F1,2024,SPY,120,4,0.4,0.5,190,0.4508457716680274,0.39473684210526316
lr_2024_SPY_120m,lr,F1,2024,SPY,120,5,0.5,0.6000000000000001,216,0.5497968987128282,0.4074074074074074
lr_2024_SPY_120m,lr,F1,2024,SPY,120,6,0.6000000000000001,0.7000000000000001,137,0.6430202432043216,0.35036496350364965
lr_2024_SPY_120m,lr,F1,2024,SPY,120,7,0.7000000000000001,0.8,33,0.7284351865477336,0.48484848484848486
lr_2024_SPY_120m,lr,F1,2024,SPY,120,8,0.8,0.9,1,0.8034419038133184,1.0
lr_2024_SPY_120m,lr,F1,2024,SPY,120,9,0.9,1.0,0,,
lr_2024_SPY_180m,lr,F0,2024,SPY,180,0,0.0,0.1,0,,
lr_2024_SPY_180m,lr,F0,2024,SPY,180,1,0.1,0.2,1,0.1828414298587234,0.0
lr_2024_SPY_180m,lr,F0,2024,SPY,180,2,0.2,0.30000000000000004,8,0.2747204777366129,0.625
lr_2024_SPY_180m,lr,F0,2024,SPY,180,3,0.30000000000000004,0.4,122,0.35664841105163375,0.3770491803278688
lr_2024_SPY_180m,lr,F0,2024,SPY,180,4,0.4,0.5,238,0.44950932940310456,0.4327731092436975
lr_2024_SPY_180m,lr,F0,2024,SPY,180,5,0.5,0.6000000000000001,192,0.5483666124154298,0.4479166666666667
lr_2024_SPY_180m,lr,F0,2024,SPY,180,6,0.6000000000000001,0.7000000000000001,70,0.645077895888223,0.4714285714285714
lr_2024_SPY_180m,lr,F0,2024,SPY,180,7,0.7000000000000001,0.8,7,0.7313762046677708,0.42857142857142855
lr_2024_SPY_180m,lr,F0,2024,SPY,180,8,0.8,0.9,1,0.8150549077205407,0.0
lr_2024_SPY_180m,lr,F0,2024,SPY,180,9,0.9,1.0,0,,
lr_2024_SPY_180m,lr,F1,2024,SPY,180,0,0.0,0.1,1,0.03442290112462412,0.0
lr_2024_SPY_180m,lr,F1,2024,SPY,180,1,0.1,0.2,6,0.17846009561779486,0.5
lr_2024_SPY_180m,lr,F1,2024,SPY,180,2,0.2,0.30000000000000004,36,0.2581472741499571,0.3333333333333333
lr_2024_SPY_180m,lr,F1,2024,SPY,180,3,0.30000000000000004,0.4,97,0.35397222574795,0.422680412371134
lr_2024_SPY_180m,lr,F1,2024,SPY,180,4,0.4,0.5,146,0.45468727993728686,0.4041095890410959
lr_2024_SPY_180m,lr,F1,2024,SPY,180,5,0.5,0.6000000000000001,164,0.5523116908713858,0.4451219512195122
lr_2024_SPY_180m,lr,F1,2024,SPY,180,6,0.6000000000000001,0.7000000000000001,118,0.6426194050505446,0.4576271186440678
lr_2024_SPY_180m,lr,F1,2024,SPY,180,7,0.7000000000000001,0.8,54,0.7327924250780276,0.46296296296296297
