feature,importance
ib_range_bps,15625.065814495087
oi_diff,11102.359223246574
dist_ib_high_bps,4582.045555949211
dist_ib_low_bps,4260.396142482758
iv_diff,3056.705659031868
minute,2274.9973925352097
nearest_level_abs_bps,1881.6183331012726
ret_30m_bps,1793.0273751020432
vega_diff,1103.4987807273865
ret_15m_bps,1078.6526409387589
spread_pct_diff,1063.595892906189
volume_diff,1059.9613374471664
abs_delta_diff,980.22041285038
iv_diff_chg_15m,878.2245117425919
volume_diff_chg_25m,815.714142203331
iv_diff_chg_25m,774.5244413614273
ret_5m_bps,719.1826410293579
volume_diff_chg_15m,702.1240376234055
iv_diff_chg_5m,693.716980099678
volume_diff_chg_5m,681.543220281601
spread_pct_diff_chg_5m,670.5101000070572
vega_diff_chg_15m,629.5195009708405
abs_delta_diff_chg_5m,623.0351010560989
ret_1m_bps,597.8054294586182
abs_delta_diff_chg_15m,591.5942823886871
spread_pct_diff_chg_15m,573.2894481420517
vega_diff_chg_5m,570.1999315023422
spread_pct_diff_chg_25m,533.288578748703
vega_diff_chg_25m,506.5073297023773
abs_delta_diff_chg_25m,461.8594608306885
