feature,importance
ib_range_bps,17629.841742277145
oi_diff,11911.41785800457
dist_ib_low_bps,4802.084837794304
dist_ib_high_bps,4639.1914492845535
iv_diff,3749.4910700321198
minute,3348.7805498838425
ret_30m_bps,1801.5737793445587
nearest_level_abs_bps,1553.9884587526321
vega_diff,1118.8880894184113
spread_pct_diff,1092.9026272296906
ret_15m_bps,1064.0791611671448
abs_delta_diff,821.9267414808273
iv_diff_chg_25m,778.9068896770477
volume_diff,712.4821997880936
ret_5m_bps,706.5842188596725
iv_diff_chg_15m,694.9414514303207
ret_1m_bps,632.9443302154541
spread_pct_diff_chg_5m,576.1080306768417
vega_diff_chg_5m,554.6164880990982
abs_delta_diff_chg_5m,537.9317998886108
volume_diff_chg_15m,502.89046895504
volume_diff_chg_5m,493.91089153289795
abs_delta_diff_chg_25m,493.3222804069519
volume_diff_chg_25m,489.54490852355957
abs_delta_diff_chg_15m,460.2155396938324
iv_diff_chg_5m,427.3286510705948
spread_pct_diff_chg_25m,410.5444989204407
vega_diff_chg_15m,381.4737796783447
spread_pct_diff_chg_15m,379.4618196487427
vega_diff_chg_25m,369.67343056201935
