ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,action,score,realized_return,exit_minutes,date,deploy_config,arm,policy
SPXW,20231201,680,22.41617499659787,executable_quote,0.811320761507115,30,1.1929825295224954,35,-0.6323529514886925,30,-0.604166687362723,30,22.72632749968267,635.0,21.003172997355197,7411713562.703846,1323006978.208513,2029568861.4984443,202312,PUT,1.0,-0.6323529514886925,30.0,20231201,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231201,710,18.425827665360384,executable_quote,0.2424242314775673,30,0.2448979154918065,30,-0.6271186420130546,40,-0.6279069877044772,42,23.38623604956645,665.0,21.847581169447057,14338815240.556957,3078108645.3418627,3753568865.0716987,202312,PUT,1.0,-0.6271186420130546,40.0,20231201,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231201,750,2.5917646333128985,executable_quote,-0.6250000248352676,62,-0.6578947450975963,69,-0.6111111356397712,124,-0.6097560826686785,142,23.66796973307114,705.0,23.406627614149215,19005034087.985794,14634207638.508364,1456942149.8258102,202312,PUT,1.0,-0.6111111356397712,124.0,20231201,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231204,680,4.945272531950984,executable_quote,0.6216216007229882,35,0.6129032754253041,35,-0.6315789490195193,31,-0.6249999906867744,31,-22.985542006428023,635.0,-22.932260528722693,-9604926744.452135,-9106556892.21697,-166123284.0783882,202312,CALL,1.0,0.6216216007229882,35.0,20231204,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231204,730,9.847467599743975,executable_quote,0.29729733212835296,41,0.27272723331924253,52,-0.6200000047683716,48,-0.6219512223488232,148,-22.938765382986,685.0,-23.0297173037365,-9165986799.53554,-10038738577.614988,290917259.35981625,202312,CALL,1.0,0.29729733212835296,41.0,20231204,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231204,775,1.7296553036438844,executable_quote,-0.627450978100552,31,-0.627450978100552,31,0.44186035680281366,37,0.3243243330320882,41,-22.912035558290427,730.0,-22.938765382986,-8924227071.049648,-9165986799.53554,80586576.16196378,202312,CALL,1.0,-0.627450978100552,31.0,20231204,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231204,820,2.0374121954525037,executable_quote,-0.6428571266381912,30,-0.6428571266381912,30,0.4444444542559085,30,0.5384615948919735,30,-23.05477077481232,775.0,-22.912035558290427,-10293420840.217102,-8924227071.049648,-456397923.0558179,202312,CALL,1.0,-0.6428571266381912,30.0,20231204,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231205,690,-6.74166501812179,executable_quote,-0.6379310628321726,72,-0.6521739006493175,74,0.039215743106313594,30,0.04999995231628418,30,-19.804150495519117,645.0,21.415194711715152,-398871749.36123574,1997564871.0840113,-798812206.8150824,202312,PUT,1.0,0.039215743106313594,30.0,20231205,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231205,725,-3.1305838367789995,executable_quote,-0.6530612215108049,39,-0.6097560826686785,39,0.6818181670401711,43,0.6666667108182565,43,-19.925161388987256,680.0,-21.616957641400894,-450181497.3083563,-2444136287.9266224,664651596.8727554,202312,PUT,1.0,0.6818181670401711,43.0,20231205,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20231205,770,-8.98322745741642,executable_quote,0.6410256253505211,32,0.6764704851130743,39,-0.6666666445908718,30,-0.645161271715511,30,-21.805901435797594,725.0,-19.925161388987256,-2952450780.531965,-450181497.3083563,-834089761.0745362,202312,PUT,1.0,-0.6666666445908718,30.0,20231205,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
