feature,importance
ib_range_bps,7862.408224821091
oi_diff,6853.52593421936
dist_ib_high_bps,4055.7475457191467
dist_ib_low_bps,4050.3879820108414
minute,3069.2421164512634
iv_diff,3029.469054698944
nearest_level_abs_bps,1939.9262210130692
spread_pct_diff,1632.0003813505173
ret_30m_bps,1626.1121002435684
iv_diff_chg_15m,1429.5493980646133
iv_diff_chg_25m,1341.1446697711945
ret_5m_bps,1286.1775126457214
abs_delta_diff,1245.3182125091553
ret_1m_bps,1180.3625777959824
ret_15m_bps,1127.3353412151337
volume_diff,1124.6137121915817
volume_diff_chg_5m,1080.2188028097153
vega_diff,1033.4291130304337
iv_diff_chg_5m,1012.9745101928711
volume_diff_chg_25m,973.3005694150925
spread_pct_diff_chg_5m,959.1272979974747
volume_diff_chg_15m,819.0073510408401
spread_pct_diff_chg_15m,790.4691505432129
abs_delta_diff_chg_25m,768.0662418603897
vega_diff_chg_15m,756.8374683856964
vega_diff_chg_25m,682.1030484437943
spread_pct_diff_chg_25m,645.7926508188248
abs_delta_diff_chg_15m,639.7739342451096
vega_diff_chg_5m,604.9039021730423
abs_delta_diff_chg_5m,587.9055415391922
