feature,importance
ib_range_bps,18637.782103300095
oi_diff,9467.065407276154
dist_ib_low_bps,5749.006495475769
dist_ib_high_bps,4979.204077839851
minute,3349.45722424984
iv_diff,3195.3118294477463
nearest_level_abs_bps,2133.8774622678757
ret_30m_bps,1957.1559518575668
ret_15m_bps,1196.4462727308273
spread_pct_diff,1141.6800729036331
vega_diff,807.1915621757507
abs_delta_diff,806.0281982421875
iv_diff_chg_25m,804.9036996364594
volume_diff,721.0219992399216
iv_diff_chg_15m,717.1118294000626
ret_5m_bps,705.9804521799088
ret_1m_bps,647.018569111824
volume_diff_chg_5m,603.8734991550446
iv_diff_chg_5m,600.2198402881622
vega_diff_chg_15m,591.0734802484512
spread_pct_diff_chg_5m,572.5089499950409
abs_delta_diff_chg_15m,554.7593191862106
vega_diff_chg_5m,522.1384198665619
volume_diff_chg_15m,461.2996505498886
spread_pct_diff_chg_25m,445.4093897342682
abs_delta_diff_chg_25m,441.28622031211853
vega_diff_chg_25m,432.0637494325638
volume_diff_chg_25m,424.78637957572937
spread_pct_diff_chg_15m,415.92974865436554
abs_delta_diff_chg_5m,378.04425847530365
