feature,importance
ib_range_bps,12428.401159226894
oi_diff,8696.455740690231
dist_ib_high_bps,3743.4196358919144
iv_diff,2732.5498514175415
minute,2283.902497649193
dist_ib_low_bps,2270.2846640348434
ret_30m_bps,1359.664859175682
nearest_level_abs_bps,942.0078700780869
volume_diff,883.6244412660599
iv_diff_chg_15m,807.0878100991249
iv_diff_chg_5m,758.9476499557495
volume_diff_chg_5m,747.380125284195
ret_1m_bps,723.6158194541931
abs_delta_diff,714.4132673740387
iv_diff_chg_25m,704.3651677966118
volume_diff_chg_25m,703.1228031516075
ret_15m_bps,690.4328117966652
spread_pct_diff,690.0776308774948
volume_diff_chg_15m,653.0754890441895
vega_diff,647.1961489319801
ret_5m_bps,643.238640666008
abs_delta_diff_chg_5m,587.7181069850922
spread_pct_diff_chg_25m,547.6185185909271
spread_pct_diff_chg_5m,478.7027097940445
vega_diff_chg_5m,477.91972851753235
abs_delta_diff_chg_15m,441.9695405960083
abs_delta_diff_chg_25m,438.46886545419693
spread_pct_diff_chg_15m,432.6918305158615
vega_diff_chg_15m,423.7030795812607
vega_diff_chg_25m,403.35809874534607
