feature,importance
ib_range_bps,10926.728629946709
oi_diff,8867.444975912571
dist_ib_high_bps,3888.9772835969925
dist_ib_low_bps,2918.285425424576
iv_diff,2806.6255069971085
minute,2490.537059545517
ret_30m_bps,1656.1068223714828
nearest_level_abs_bps,1390.9317578077316
volume_diff,1087.876502275467
ret_15m_bps,1076.2477198839188
ret_5m_bps,927.4206496477127
volume_diff_chg_15m,905.8227397203445
abs_delta_diff,886.6119995117188
iv_diff_chg_25m,872.757439494133
iv_diff_chg_5m,841.6450704336166
ret_1m_bps,822.2500417232513
volume_diff_chg_25m,809.1034902334213
iv_diff_chg_15m,804.237030506134
volume_diff_chg_5m,786.3552790880203
spread_pct_diff_chg_5m,744.1433693170547
spread_pct_diff_chg_25m,708.5017304420471
spread_pct_diff,690.490079164505
vega_diff,688.5618597269058
spread_pct_diff_chg_15m,655.0432090759277
abs_delta_diff_chg_15m,654.6887695789337
vega_diff_chg_5m,577.3068610429764
abs_delta_diff_chg_5m,561.8104991912842
vega_diff_chg_15m,461.92819023132324
abs_delta_diff_chg_25m,459.59837877750397
vega_diff_chg_25m,445.77929055690765
