feature,importance
ib_range_bps,15432.668266415596
oi_diff,10184.993533492088
dist_ib_low_bps,4913.397215247154
dist_ib_high_bps,4728.100523114204
iv_diff,3005.9946596622467
minute,2618.5717309713364
ret_30m_bps,1935.9157973527908
nearest_level_abs_bps,1701.0655751228333
ret_15m_bps,1216.7185599803925
spread_pct_diff,1062.7883478403091
ret_5m_bps,1037.2918597459793
volume_diff_chg_25m,1035.754651069641
volume_diff,1018.0525716543198
abs_delta_diff,969.5632601976395
ret_1m_bps,928.0584627389908
iv_diff_chg_5m,888.1720315217972
iv_diff_chg_25m,884.6153798103333
volume_diff_chg_5m,842.7316806316376
iv_diff_chg_15m,827.0763908624649
spread_pct_diff_chg_15m,799.4549103975296
spread_pct_diff_chg_25m,777.2313618659973
vega_diff,748.0867636203766
volume_diff_chg_15m,693.8742415904999
abs_delta_diff_chg_5m,653.3134198188782
spread_pct_diff_chg_5m,642.3838486671448
vega_diff_chg_5m,603.9231404066086
vega_diff_chg_25m,580.4056520462036
abs_delta_diff_chg_15m,574.1671614646912
vega_diff_chg_15m,524.1349676847458
abs_delta_diff_chg_25m,482.0775001049042
