direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,T50D40,POOLED,1305,0.059024710194616345,0.10439917521543193,True
D0_K1,T50D40,SPXW,625,0.11949638210240132,0.1167032186876099,True
D0_K1,T50D40,QQQ,436,0.1233066619145194,0.14013029541531952,True
D0_K1,T50D40,SPY,244,0.18690139952122162,0.18690139952122162,True
