feature,importance
ib_range_bps,7768.350710630417
oi_diff,4338.15374648571
iv_diff,3265.7062982320786
dist_ib_low_bps,3207.5566271543503
minute,2880.94746029377
dist_ib_high_bps,2686.960909843445
ret_30m_bps,2160.3231756687164
nearest_level_abs_bps,1993.6051766872406
iv_diff_chg_5m,1569.843772649765
ret_1m_bps,1472.8649771213531
iv_diff_chg_25m,1414.1119989156723
ret_5m_bps,1389.430430650711
spread_pct_diff,1350.1248297691345
iv_diff_chg_15m,1322.9002169370651
volume_diff,1261.9238706827164
abs_delta_diff,1190.0528041124344
volume_diff_chg_15m,1159.4830005168915
vega_diff,1147.931892991066
spread_pct_diff_chg_5m,1131.2886815071106
volume_diff_chg_5m,1130.1124812364578
spread_pct_diff_chg_15m,1100.8314620256424
volume_diff_chg_25m,1082.0741181373596
spread_pct_diff_chg_25m,1043.0872601270676
ret_15m_bps,1012.1541525125504
abs_delta_diff_chg_5m,1006.4522782564163
vega_diff_chg_15m,968.1574094295502
abs_delta_diff_chg_15m,951.9623401165009
vega_diff_chg_5m,941.5276893377304
abs_delta_diff_chg_25m,826.168240904808
vega_diff_chg_25m,719.8997713327408
