date,daily_pnl,cum_pnl
20250102,3500.0,3500.0
20250103,-4500.0,-1000.0
20250106,-4500.0,-5500.0
20250107,7500.0,2000.0
20250108,-500.0,1500.0
20250109,0.0,1500.0
20250110,3500.0,5000.0
20250113,-500.0,4500.0
20250114,3500.0,8000.0
20250115,7500.0,15500.0
20250116,-4500.0,11000.0
20250117,-4500.0,6500.0
20250120,0.0,6500.0
20250121,-500.0,6000.0
20250122,-4500.0,1500.0
20250123,-4500.0,-3000.0
20250124,-500.0,-3500.0
20250127,7500.0,4000.0
20250128,-500.0,3500.0
20250129,6530.054778295806,10030.054778295806
20250130,-500.0,9530.054778295806
20250131,-500.0,9030.054778295806
20250203,-500.0,8530.054778295806
20250204,-4500.0,4030.0547782958056
20250205,-500.0,3530.0547782958056
20250206,-4500.0,-969.9452217041944
20250207,7500.0,6530.054778295806
20250210,3500.0,10030.054778295806
20250211,-500.0,9530.054778295806
20250212,-500.0,9030.054778295806
20250213,-500.0,8530.054778295806
20250214,-4500.0,4030.0547782958056
20250217,0.0,4030.0547782958056
20250218,-500.0,3530.0547782958056
20250219,-4500.0,-969.9452217041944
20250220,-500.0,-1469.9452217041944
20250221,3500.0,2030.0547782958056
20250224,-500.0,1530.0547782958056
20250225,3500.0,5030.054778295806
20250226,-500.0,4530.054778295806
20250227,-4500.0,30.05477829580559
20250228,3500.0,3530.0547782958056
20250303,-500.0,3030.0547782958056
20250304,3500.0,6530.054778295806
20250305,3500.0,10030.054778295806
20250306,-500.0,9530.054778295806
20250307,7500.0,17030.054778295806
20250310,3500.0,20530.054778295806
20250311,3500.0,24030.054778295806
20250312,7500.0,31530.054778295806
20250313,3500.0,35030.0547782958
20250314,-4500.0,30530.054778295802
20250317,3500.0,34030.0547782958
20250318,-500.0,33530.0547782958
20250319,-4500.0,29030.054778295802
20250320,3500.0,32530.054778295802
20250321,-500.0,32030.054778295802
20250324,-4500.0,27530.054778295802
20250325,-500.0,27030.054778295802
20250326,-500.0,26530.054778295802
20250327,-500.0,26030.054778295802
20250328,3500.0,29530.054778295802
20250331,-4500.0,25030.054778295802
20250401,-500.0,24530.054778295802
20250402,-4500.0,20030.054778295802
20250403,7500.0,27530.054778295802
20250404,-500.0,27030.054778295802
20250407,3500.0,30530.054778295802
20250408,-4500.0,26030.054778295802
20250409,-500.0,25530.054778295802
20250410,-4500.0,21030.054778295802
20250411,-500.0,20530.054778295802
20250414,-4500.0,16030.054778295802
20250415,-4500.0,11530.054778295802
20250416,3500.0,15030.054778295802
20250417,7500.0,22530.054778295802
20250418,0.0,22530.054778295802
20250421,-4500.0,18030.054778295802
20250422,3500.0,21530.054778295802
20250423,3500.0,25030.054778295802
20250424,7500.0,32530.054778295802
20250425,-4500.0,28030.054778295802
20250428,-500.0,27530.054778295802
20250429,-500.0,27030.054778295802
20250430,-4500.0,22530.054778295802
20250501,-3000.0,19530.054778295802
20250502,-1500.0,18030.054778295802
20250505,2500.0,20530.054778295802
20250506,2500.0,23030.054778295802
20250507,2500.0,25530.054778295802
20250508,2500.0,28030.054778295802
20250509,2500.0,30530.054778295802
20250512,-1500.0,29030.054778295802
20250513,2500.0,31530.054778295802
20250514,-1500.0,30030.054778295802
20250515,-1500.0,28530.054778295802
20250516,-1500.0,27030.054778295802
20250519,2500.0,29530.054778295802
20250520,-1500.0,28030.054778295802
20250521,2500.0,30530.054778295802
20250522,2500.0,33030.0547782958
20250523,2500.0,35530.0547782958
20250526,0.0,35530.0547782958
20250527,-1500.0,34030.0547782958
20250528,-1500.0,32530.054778295802
20250529,2500.0,35030.0547782958
20250530,-1500.0,33530.0547782958
20250602,-500.0,33030.0547782958
20250603,3500.0,36530.0547782958
20250604,3500.0,40030.0547782958
20250605,-500.0,39530.0547782958
20250606,-500.0,39030.0547782958
20250609,-3000.0,36030.0547782958
20250610,-1500.0,34530.0547782958
20250611,-4500.0,30030.054778295802
20250612,5000.0,35030.0547782958
20250613,1000.0,36030.0547782958
20250616,-3000.0,33030.0547782958
20250617,7500.0,40530.0547782958
20250618,7500.0,48030.0547782958
20250619,0.0,48030.0547782958
20250620,-500.0,47530.0547782958
20250623,-500.0,47030.0547782958
20250624,7500.0,54530.0547782958
20250625,-4500.0,50030.0547782958
20250626,-4500.0,45530.0547782958
20250627,-500.0,45030.0547782958
20250630,2500.0,47530.0547782958
20250701,-1500.0,46030.0547782958
20250702,2500.0,48530.0547782958
20250703,-1500.0,47030.0547782958
20250704,0.0,47030.0547782958
20250707,2500.0,49530.0547782958
20250708,2500.0,52030.0547782958
20250709,2500.0,54530.0547782958
20250710,2500.0,57030.0547782958
20250711,-1500.0,55530.0547782958
20250714,-1500.0,54030.0547782958
20250715,-1500.0,52530.0547782958
20250716,-1500.0,51030.0547782958
20250717,2500.0,53530.0547782958
20250718,2500.0,56030.0547782958
20250721,-1500.0,54530.0547782958
20250722,2500.0,57030.0547782958
20250723,2500.0,59530.0547782958
20250724,2500.0,62030.0547782958
20250725,-1500.0,60530.0547782958
20250728,2500.0,63030.0547782958
20250729,2500.0,65530.0547782958
20250730,2500.0,68030.0547782958
20250731,2500.0,70530.0547782958
20250801,2500.0,73030.0547782958
20250804,-1500.0,71530.0547782958
20250805,2500.0,74030.0547782958
20250806,2500.0,76530.0547782958
20250807,2500.0,79030.0547782958
20250808,1000.0,80030.0547782958
20250811,-1500.0,78530.0547782958
20250812,2500.0,81030.0547782958
20250813,2500.0,83530.0547782958
20250814,-1500.0,82030.0547782958
20250815,2500.0,84530.0547782958
20250818,0.0,84530.0547782958
20250819,-1500.0,83030.0547782958
20250820,2500.0,85530.0547782958
20250821,2500.0,88030.0547782958
20250822,2500.0,90530.0547782958
20250825,-1500.0,89030.0547782958
20250826,-1500.0,87530.0547782958
20250827,2500.0,90030.0547782958
20250828,2500.0,92530.0547782958
20250829,2500.0,95030.0547782958
20250901,0.0,95030.0547782958
20250902,5000.0,100030.0547782958
20250903,-1500.0,98530.0547782958
20250904,2500.0,101030.0547782958
20250905,2500.0,103530.0547782958
20250908,2500.0,106030.0547782958
20250909,-1500.0,104530.0547782958
20250910,-1500.0,103030.0547782958
20250911,-1500.0,101530.0547782958
20250912,-1500.0,100030.0547782958
20250915,-1500.0,98530.0547782958
20250916,-1500.0,97030.0547782958
20250917,2500.0,99530.0547782958
20250918,2500.0,102030.0547782958
20250919,-1500.0,100530.0547782958
20250922,-1500.0,99030.0547782958
20250923,-1500.0,97530.0547782958
20250924,-1500.0,96030.0547782958
20250925,2500.0,98530.0547782958
20250926,2500.0,101030.0547782958
20250929,2500.0,103530.0547782958
20250930,2500.0,106030.0547782958
20251001,-1500.0,104530.0547782958
20251002,5000.0,109530.0547782958
20251003,-1500.0,108030.0547782958
20251006,-1500.0,106530.0547782958
20251007,2500.0,109030.0547782958
20251008,-1500.0,107530.0547782958
20251009,-1500.0,106030.0547782958
20251010,2500.0,108530.0547782958
20251013,2500.0,111030.0547782958
20251014,-1500.0,109530.0547782958
20251015,2500.0,112030.0547782958
20251016,-1500.0,110530.0547782958
20251017,-1500.0,109030.0547782958
20251020,0.0,109030.0547782958
20251021,2500.0,111530.0547782958
20251022,2500.0,114030.0547782958
20251023,2500.0,116530.0547782958
20251024,0.0,116530.0547782958
20251027,0.0,116530.0547782958
20251028,2500.0,119030.0547782958
20251029,2500.0,121530.0547782958
20251030,2500.0,124030.0547782958
20251031,2500.0,126530.0547782958
20251103,1000.0,127530.0547782958
20251104,1000.0,128530.0547782958
20251105,1000.0,129530.0547782958
20251106,1000.0,130530.0547782958
20251107,1000.0,131530.0547782958
20251110,1000.0,132530.0547782958
20251111,5000.0,137530.0547782958
20251112,1000.0,138530.0547782958
20251113,5000.0,143530.0547782958
20251114,-3000.0,140530.0547782958
20251117,5000.0,145530.0547782958
20251118,5000.0,150530.0547782958
20251119,5000.0,155530.0547782958
20251120,5000.0,160530.0547782958
20251121,5000.0,165530.0547782958
20251124,-3000.0,162530.0547782958
20251125,5000.0,167530.0547782958
20251126,1000.0,168530.0547782958
20251127,0.0,168530.0547782958
20251128,-3000.0,165530.0547782958
20251201,2500.0,168030.0547782958
20251202,-1500.0,166530.0547782958
20251203,2500.0,169030.0547782958
20251204,-1500.0,167530.0547782958
20251205,2500.0,170030.0547782958
20251208,2500.0,172530.0547782958
20251209,-1500.0,171030.0547782958
20251210,2500.0,173530.0547782958
20251211,2500.0,176030.0547782958
20251212,2500.0,178530.0547782958
20251215,2500.0,181030.0547782958
20251216,2500.0,183530.0547782958
20251217,-1500.0,182030.0547782958
20251218,2500.0,184530.0547782958
20251219,2500.0,187030.0547782958
20251222,-1500.0,185530.0547782958
20251223,2500.0,188030.0547782958
20251224,-1500.0,186530.0547782958
20251225,0.0,186530.0547782958
20251226,2500.0,189030.0547782958
20251229,-1500.0,187530.0547782958
20251230,2500.0,190030.0547782958
20251231,2500.0,192530.0547782958
20260101,0.0,192530.0547782958
20260102,1000.0,193530.0547782958
20260105,-3000.0,190530.0547782958
20260106,2500.0,193030.0547782958
20260107,-1500.0,191530.0547782958
20260108,2500.0,194030.0547782958
20260109,-1500.0,192530.0547782958
20260112,-1500.0,191030.0547782958
20260113,2500.0,193530.0547782958
20260114,2500.0,196030.0547782958
20260115,-1500.0,194530.0547782958
20260116,-1500.0,193030.0547782958
20260119,0.0,193030.0547782958
20260120,-1500.0,191530.0547782958
20260121,-1500.0,190030.0547782958
20260122,2500.0,192530.0547782958
20260123,-1500.0,191030.0547782958
20260126,-1500.0,189530.0547782958
20260127,-1500.0,188030.0547782958
20260128,2500.0,190530.0547782958
20260129,2500.0,193030.0547782958
20260130,2500.0,195530.0547782958
20260202,-1500.0,194030.0547782958
20260203,2500.0,196530.0547782958
20260204,2500.0,199030.0547782958
20260205,2500.0,201530.0547782958
20260206,2500.0,204030.0547782958
20260209,-1500.0,202530.0547782958
20260210,-1500.0,201030.0547782958
20260211,2500.0,203530.0547782958
20260212,2500.0,206030.0547782958
20260213,-1500.0,204530.0547782958
20260216,0.0,204530.0547782958
20260217,2500.0,207030.0547782958
20260218,2500.0,209530.0547782958
20260219,-1500.0,208030.0547782958
20260220,-1500.0,206530.0547782958
20260223,2500.0,209030.0547782958
20260224,-1500.0,207530.0547782958
20260225,-1500.0,206030.0547782958
20260226,2500.0,208530.0547782958
20260227,-1500.0,207030.0547782958
20260302,2500.0,209530.0547782958
20260303,2500.0,212030.0547782958
20260304,-1500.0,210530.0547782958
20260305,2500.0,213030.0547782958
20260306,-1500.0,211530.0547782958
20260309,-1500.0,210030.0547782958
20260310,2500.0,212530.0547782958
20260311,2500.0,215030.0547782958
20260312,-1500.0,213530.0547782958
20260313,2500.0,216030.0547782958
20260316,2500.0,218530.0547782958
20260317,-1500.0,217030.0547782958
20260318,2500.0,219530.0547782958
20260319,2500.0,222030.0547782958
20260320,-1500.0,220530.0547782958
20260323,-1500.0,219030.0547782958
20260324,2500.0,221530.0547782958
20260325,2500.0,224030.0547782958
20260326,-1500.0,222530.0547782958
20260327,-1500.0,221030.0547782958
20260330,-1500.0,219530.0547782958
20260331,2500.0,222030.0547782958
20260401,0.0,222030.0547782958
20260402,1000.0,223030.0547782958
20260403,0.0,223030.0547782958
20260406,5000.0,228030.0547782958
20260407,2500.0,230530.0547782958
20260408,-1500.0,229030.0547782958
20260409,0.0,229030.0547782958
20260410,1000.0,230030.0547782958
20260413,2500.0,232530.0547782958
20260414,0.0,232530.0547782958
20260415,0.0,232530.0547782958
20260416,1000.0,233530.0547782958
20260417,-1500.0,232030.0547782958
20260420,2500.0,234530.0547782958
20260421,2500.0,237030.0547782958
20260422,-1500.0,235530.0547782958
20260423,-1500.0,234030.0547782958
20260424,-1500.0,232530.0547782958
20260427,-1500.0,231030.0547782958
20260428,0.0,231030.0547782958
20260429,2500.0,233530.0547782958
20260430,-1500.0,232030.0547782958
