date,daily_pnl,cum_pnl
20250102,-4500.0,-4500.0
20250103,3500.0,-1000.0
20250106,-4500.0,-5500.0
20250107,-500.0,-6000.0
20250108,3500.0,-2500.0
20250109,0.0,-2500.0
20250110,3500.0,1000.0
20250113,3500.0,4500.0
20250114,-500.0,4000.0
20250115,-500.0,3500.0
20250116,-500.0,3000.0
20250117,-500.0,2500.0
20250120,0.0,2500.0
20250121,-4500.0,-2000.0
20250122,-4500.0,-6500.0
20250123,-4500.0,-11000.0
20250124,3500.0,-7500.0
20250127,-4500.0,-12000.0
20250128,3500.0,-8500.0
20250129,-4500.0,-13000.0
20250130,-500.0,-13500.0
20250131,-500.0,-14000.0
20250203,3500.0,-10500.0
20250204,-500.0,-11000.0
20250205,3500.0,-7500.0
20250206,-500.0,-8000.0
20250207,-500.0,-8500.0
20250210,-4500.0,-13000.0
20250211,-4500.0,-17500.0
20250212,3500.0,-14000.0
20250213,3500.0,-10500.0
20250214,-4500.0,-15000.0
20250217,0.0,-15000.0
20250218,-500.0,-15500.0
20250219,3500.0,-12000.0
20250220,-500.0,-12500.0
20250221,-500.0,-13000.0
20250224,3500.0,-9500.0
20250225,3500.0,-6000.0
20250226,-4500.0,-10500.0
20250227,3500.0,-7000.0
20250228,-4500.0,-11500.0
20250303,-4500.0,-16000.0
20250304,-3000.0,-19000.0
20250305,1000.0,-18000.0
20250306,5000.0,-13000.0
20250307,-3000.0,-16000.0
20250310,1000.0,-15000.0
20250311,5000.0,-10000.0
20250312,5000.0,-5000.0
20250313,5000.0,0.0
20250314,1000.0,1000.0
20250317,1000.0,2000.0
20250318,-3000.0,-1000.0
20250319,-3000.0,-4000.0
20250320,5000.0,1000.0
20250321,1000.0,2000.0
20250324,-3000.0,-1000.0
20250325,-3000.0,-4000.0
20250326,5000.0,1000.0
20250327,5000.0,6000.0
20250328,2500.0,8500.0
20250331,5000.0,13500.0
20250401,5000.0,18500.0
20250402,-3000.0,15500.0
20250403,1000.0,16500.0
20250404,1000.0,17500.0
20250407,-3000.0,14500.0
20250408,-3000.0,11500.0
20250409,1000.0,12500.0
20250410,-3000.0,9500.0
20250411,-3000.0,6500.0
20250414,1000.0,7500.0
20250415,-3000.0,4500.0
20250416,5000.0,9500.0
20250417,1000.0,10500.0
20250418,0.0,10500.0
20250421,-3000.0,7500.0
20250422,1000.0,8500.0
20250423,1000.0,9500.0
20250424,5000.0,14500.0
20250425,1000.0,15500.0
20250428,1000.0,16500.0
20250429,5000.0,21500.0
20250430,1000.0,22500.0
20250501,-3000.0,19500.0
20250502,-3000.0,16500.0
20250505,1000.0,17500.0
20250506,1000.0,18500.0
20250507,1000.0,19500.0
20250508,1000.0,20500.0
20250509,5000.0,25500.0
20250512,-3000.0,22500.0
20250513,1000.0,23500.0
