ticker,profile_id,month,trades,win_rate,profit_factor,net_bps
QQQ,OPTION_SURFACE,202501,49,0.4489795918367347,0.870627501112342,-78.53053038910741
QQQ,OPTION_SURFACE,202502,38,0.4473684210526316,1.059591446834456,20.328315996017935
QQQ,OPTION_SURFACE,202503,45,0.6888888888888889,1.2098090736203018,145.53394152578255
QQQ,OPTION_SURFACE,202504,36,0.4166666666666667,0.41186421046689703,-597.7343945117751
QQQ,OPTION_SURFACE,202505,57,0.47368421052631576,1.004986728159752,2.746353901756258
QQQ,OPTION_SURFACE,202506,52,0.38461538461538464,0.43437772330379715,-329.95522183303336
QQQ,OPTION_SURFACE,202507,56,0.4107142857142857,0.6459073425100571,-139.7909337945425
QQQ,OPTION_SURFACE,202508,49,0.3877551020408163,0.6933563856395023,-139.31335040535552
QQQ,OPTION_SURFACE,202509,60,0.5333333333333333,0.9442028956273711,-24.173741254307803
QQQ,OPTION_SURFACE,202510,57,0.43859649122807015,0.9576812203282014,-27.585748877798267
QQQ,OPTION_SURFACE,202511,41,0.4146341463414634,1.1172738732866783,75.80255598262163
QQQ,OPTION_SURFACE,202512,49,0.5510204081632653,1.3323143824457615,106.91867327755048
QQQ,PRICE_LEVEL_CONTROL,202501,49,0.5306122448979592,1.1981746624421739,101.7876739693032
QQQ,PRICE_LEVEL_CONTROL,202502,38,0.5789473684210527,1.6719733116289168,174.5617575754807
QQQ,PRICE_LEVEL_CONTROL,202503,45,0.5777777777777777,1.341655366717521,225.10447308463998
QQQ,PRICE_LEVEL_CONTROL,202504,36,0.5833333333333334,0.819573459866959,-141.0935482601756
QQQ,PRICE_LEVEL_CONTROL,202505,57,0.6140350877192983,1.428892034357284,192.4276457159366
QQQ,PRICE_LEVEL_CONTROL,202506,52,0.4423076923076923,0.845376469544342,-69.57626204347326
QQQ,PRICE_LEVEL_CONTROL,202507,56,0.3392857142857143,0.3956253414672276,-284.3870137056838
QQQ,PRICE_LEVEL_CONTROL,202508,49,0.4489795918367347,0.5982107411723154,-191.71973409508132
QQQ,PRICE_LEVEL_CONTROL,202509,60,0.4666666666666667,0.6855066693544188,-158.65510773374064
QQQ,PRICE_LEVEL_CONTROL,202510,57,0.45614035087719296,0.6732034523972866,-248.9152649051505
QQQ,PRICE_LEVEL_CONTROL,202511,41,0.4146341463414634,1.603206765282131,317.11527261405644
QQQ,PRICE_LEVEL_CONTROL,202512,49,0.5306122448979592,0.9044990755850002,-37.72891255752799
SPX,OPTION_SURFACE,202501,49,0.5102040816326531,0.9299677866312122,-32.22917801429499
SPX,OPTION_SURFACE,202502,38,0.5263157894736842,1.0177228727382177,5.289562641149757
SPX,OPTION_SURFACE,202503,45,0.6444444444444445,1.3678975038830445,197.76884075526846
SPX,OPTION_SURFACE,202504,36,0.3333333333333333,0.36620555751313527,-592.4761750251467
SPX,OPTION_SURFACE,202505,57,0.5087719298245614,0.7342844794333073,-145.59269303873637
SPX,OPTION_SURFACE,202506,52,0.4423076923076923,0.44899338452134036,-268.41276130329766
SPX,OPTION_SURFACE,202507,56,0.5535714285714286,1.0939584811162029,25.887551136041907
SPX,OPTION_SURFACE,202508,49,0.3469387755102041,0.5833618515741474,-144.96438828342258
SPX,OPTION_SURFACE,202509,60,0.48333333333333334,0.9427668387676533,-20.43492703791527
SPX,OPTION_SURFACE,202510,57,0.42105263157894735,1.0604016245597228,29.779684655423363
SPX,OPTION_SURFACE,202511,41,0.43902439024390244,1.132020488735932,66.56381993470285
SPX,OPTION_SURFACE,202512,49,0.42857142857142855,0.5989793841810116,-160.64112834548274
SPX,PRICE_LEVEL_CONTROL,202501,49,0.46938775510204084,0.7400861811777761,-133.2635999500033
SPX,PRICE_LEVEL_CONTROL,202502,38,0.4473684210526316,0.8502475336212768,-49.22626825224318
SPX,PRICE_LEVEL_CONTROL,202503,45,0.4444444444444444,0.7235825054595569,-207.2790586704943
