ticker,test_month,mode,selected_source,source_path,train_months,select_months,select_score,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_avg_return,select_max_drawdown,select_call_rate,select_days_with_trades,select_daily_win_rate,select_median_daily_return,select_daily_max_drawdown,select_top5_day_return,select_top5_share_of_pnl,select_min_month_trades,select_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
SPY,202501,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406","202407,202408,202409,202410,202411,202412",-999939.373454672,127,0.5590551181102362,2.0923311180142043,18.35116278263864,0.14449734474518613,-2.500000000000007,0.18110236220472442,124,0.5645161290322581,0.5,-2.500000000000007,3.0,0.16347737936465748,19,0.8333333333333334,21,0.38095238095238093,0.9881175809841264,-0.04634143416190817,-0.002206734960090865,-1.2999999999999998,0.0,20,0.4,-0.3,-1.2999999999999998,2.5,-53.94740247497466,21,0.0
SPY,202502,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407","202408,202409,202410,202411,202412,202501",-999941.5738930468,126,0.5317460317460317,1.864679172230323,15.304821348476729,0.12146683609902166,-2.500000000000007,0.18253968253968253,122,0.5409836065573771,0.5,-2.500000000000007,3.0,0.19601666244203408,19,0.6666666666666666,20,0.45,1.363636363636364,1.2000000000000002,0.06000000000000001,-1.8,0.45,19,0.47368421052631576,-0.3,-1.8,2.5,2.083333333333333,20,1.0
SPY,202503,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408","202409,202410,202411,202412,202501,202502",55.59555804123036,124,0.47580645161290325,1.4874267358193194,9.504821348476728,0.0766517850683607,-2.4999999999999982,0.22580645161290322,119,0.48739495798319327,-0.3,-2.4999999999999982,3.0,0.315629288548468,19,0.6666666666666666,22,0.45454545454545453,1.3888888888888893,1.4,0.06363636363636363,-0.9000000000000001,0.2727272727272727,21,0.47619047619047616,-0.3,-0.9000000000000001,2.5,1.7857142857142858,22,1.0
SPY,202504,SELECTED,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023__event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409","202410,202411,202412,202501,202502,202503",-1999894.085214165,372,0.4032258064516129,1.1172959906694395,7.795353550994367,0.020955251481167652,-9.499999999999995,0.28763440860215056,124,0.3548387096774194,-0.09999999999999998,-8.999999999999998,7.5,0.962111590056529,57,0.6666666666666666,63,0.36507936507936506,0.9583333333333334,-0.4999999999999997,-0.007936507936507933,-4.3999999999999995,0.5873015873015873,21,0.3333333333333333,-0.09999999999999998,-3.7999999999999994,5.9,-11.800000000000008,63,0.0
SPY,202505,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410","202411,202412,202501,202502,202503,202504",58.80099594231685,128,0.484375,1.558265584133237,11.053658565838091,0.08635670754561009,-1.799999999999999,0.2578125,122,0.5,-0.04999999999999999,-1.799999999999999,3.0,0.271403353209376,20,0.8333333333333334,22,0.5,1.666666666666667,2.2000000000000006,0.10000000000000003,-0.9000000000000001,0.36363636363636365,21,0.5238095238095238,0.5,-0.9000000000000001,2.5,1.136363636363636,22,1.0
SPY,202506,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411","202412,202501,202502,202503,202504,202505",58.62612595723534,129,0.4806201550387597,1.5350078888476661,10.75365856583809,0.08336169430882241,-1.799999999999999,0.31007751937984496,123,0.5040650406504065,0.2,-1.799999999999999,2.5,0.23247901955358033,20,0.8333333333333334,52,0.4423076923076923,1.32183908045977,2.8,0.05384615384615384,-2.4000000000000004,0.4807692307692308,20,0.4,-0.09999999999999998,-2.0,6.2,2.2142857142857144,52,1.0
SPY,202507,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412","202501,202502,202503,202504,202505,202506",57.79825872770291,159,0.4591194968553459,1.409056533559616,10.553658565838091,0.06637521110589994,-2.4000000000000057,0.3836477987421384,122,0.47540983606557374,-0.09999999999999998,-1.9999999999999982,6.2,0.5874739988338483,20,0.8333333333333334,22,0.6363636363636364,2.916666666666667,4.6,0.20909090909090908,-1.2000000000000002,0.2727272727272727,22,0.6363636363636364,0.5,-1.2000000000000002,2.5,0.5434782608695653,22,1.0
SPY,202508,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501","202502,202503,202504,202505,202506,202507",60.27154320987654,160,0.49375,1.6255144032921813,15.2,0.095,-2.4000000000000057,0.41875,124,0.5161290322580645,0.35,-2.0,6.2,0.4078947368421053,20,1.0,21,0.6666666666666666,3.333333333333333,4.9,0.23333333333333334,-0.5999999999999996,0.38095238095238093,20,0.7,0.5,-0.5999999999999996,2.5,0.5102040816326531,21,1.0
SPY,202509,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfil_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502","202503,202504,202505,202506,202507,202508",65.95330767997434,162,0.5246913580246914,1.8398268398268398,19.4,0.11975308641975307,-2.4000000000000057,0.41358024691358025,126,0.5555555555555556,0.5,-1.9999999999999982,6.2,0.3195876288659794,22,1.0,22,0.5,1.666666666666667,2.2,0.1,-2.0000000000000004,0.3181818181818182,21,0.47619047619047616,-0.3,-2.0000000000000004,3.0,1.3636363636363635,22,1.0
SPY,202510,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfil_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503","202504,202505,202506,202507,202508,202509",66.29517868745938,162,0.5308641975308642,1.8859649122807016,20.200000000000003,0.12469135802469138,-2.400000000000002,0.41358024691358025,126,0.5555555555555556,0.5,-2.000000000000007,6.5,0.32178217821782173,22,1.0,23,0.5217391304347826,1.8181818181818186,2.7000000000000006,0.11739130434782612,-0.9000000000000001,0.34782608695652173,22,0.5454545454545454,0.5,-0.9000000000000001,2.5,0.9259259259259257,23,1.0
SPY,202511,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfil_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504","202505,202506,202507,202508,202509,202510",66.1265628236794,163,0.5276073619631901,1.8614718614718613,19.9,0.12208588957055214,-2.399999999999999,0.3803680981595092,127,0.5511811023622047,0.5,-2.000000000000007,6.5,0.32663316582914576,22,1.0,38,0.631578947368421,2.8571428571428577,7.799999999999998,0.2052631578947368,-0.9000000000000012,0.15789473684210525,19,0.8421052631578947,0.2,-0.6000000000000001,5.0,0.6410256410256412,38,1.0
SPY,202512,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505","202506,202507,202508,202509,202510,202511",73.26998497276857,249,0.4979919678714859,1.6385400911613115,23.945253418549154,0.09616567637971547,-2.7000000000000064,0.21285140562248997,117,0.6410256410256411,0.2,-2.3999999999999986,7.0,0.2923335108484365,26,1.0,19,0.7368421052631579,4.925421526970443,5.578801842305343,0.29362114959501806,-0.5211981576946569,0.15789473684210525,15,0.7333333333333333,0.5,-0.5211981576946569,3.7,0.6632248473035994,19,1.0
SPY,202601,SELECTED,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023__event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506","202507,202508,202509,202510,202511,202512",132.68137301398977,384,0.4505208333333333,1.3592969677751918,22.597321106641942,0.058847190381880056,-5.167175556889402,0.2942708333333333,128,0.4375,-0.09999999999999998,-4.967175556889403,7.5,0.3318977486139078,57,0.8333333333333334,60,0.3,0.730430230739524,-3.321505355669564,-0.05535842259449274,-5.399999999999998,0.03333333333333333,20,0.2,-0.09999999999999998,-5.2,2.978494644330435,-0.8967303452473334,60,0.0
SPY,202602,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_sp_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507","202508,202509,202510,202511,202512,202601",88.98118754354043,245,0.49387755102040815,1.6106601968946823,22.716559324482155,0.09272065030400879,-3.900000000000013,0.2571428571428571,124,0.75,0.2,-3.800000000000015,5.0,0.22010375464788745,34,1.0,57,0.38596491228070173,1.0476190476190474,0.5000000000000004,0.008771929824561412,-2.9999999999999982,0.07017543859649122,19,0.2631578947368421,-0.09999999999999998,-2.8,6.7,13.399999999999988,57,1.0
