date,daily_pnl,cum_pnl
20250102,-9000.0,-9000.0
20250103,-6000.0,-15000.0
20250106,-6000.0,-21000.0
20250107,10000.0,-11000.0
20250108,6000.0,-5000.0
20250109,0.0,-5000.0
20250110,6000.0,1000.0
20250113,-6000.0,-5000.0
20250114,10000.0,5000.0
20250115,-2000.0,3000.0
20250116,-6000.0,-3000.0
20250117,-6000.0,-9000.0
20250120,0.0,-9000.0
20250121,6000.0,-3000.0
20250122,-6000.0,-9000.0
20250123,-6000.0,-15000.0
20250124,6000.0,-9000.0
20250127,6000.0,-3000.0
20250128,-6000.0,-9000.0
20250129,-2731.707170809542,-11731.707170809543
20250130,6000.0,-5731.707170809543
20250131,-6000.0,-11731.707170809543
20250203,-2000.0,-13731.707170809543
20250204,7500.0,-6231.707170809543
20250205,7500.0,1268.2928291904573
20250206,-4500.0,-3231.7071708095427
20250207,7500.0,4268.292829190457
20250210,7500.0,11768.292829190457
20250211,-6000.0,5768.292829190457
20250212,-500.0,5268.292829190457
20250213,-500.0,4768.292829190457
20250214,-4500.0,268.29282919045727
20250217,0.0,268.29282919045727
20250218,-4500.0,-4231.707170809543
20250219,-500.0,-4731.707170809543
20250220,3500.0,-1231.7071708095427
20250221,7500.0,6268.292829190457
20250224,7500.0,13768.292829190457
20250225,7500.0,21268.292829190457
20250226,-500.0,20768.292829190457
20250227,3500.0,24268.292829190457
20250228,-4500.0,19768.292829190457
20250303,-7500.0,12268.292829190457
20250304,3500.0,15768.292829190457
20250305,-500.0,15268.292829190457
20250306,3500.0,18768.292829190457
20250307,-4500.0,14268.292829190457
20250310,7500.0,21768.292829190457
20250311,7500.0,29268.292829190457
20250312,-500.0,28768.292829190457
20250313,7500.0,36268.29282919045
20250314,7500.0,43768.29282919045
20250317,-500.0,43268.29282919045
20250318,3500.0,46768.29282919045
20250319,-4500.0,42268.29282919045
20250320,7500.0,49768.29282919045
20250321,-4500.0,45268.29282919045
20250324,-4500.0,40768.29282919045
20250325,-500.0,40268.29282919045
20250326,7500.0,47768.29282919045
20250327,-500.0,47268.29282919045
20250328,7500.0,54768.29282919045
20250331,-500.0,54268.29282919045
20250401,7500.0,61768.29282919045
20250402,-4500.0,57268.29282919045
20250403,7500.0,64768.29282919045
20250404,-2000.0,62768.29282919045
20250407,-4500.0,58268.29282919045
20250408,-4500.0,53768.29282919045
20250409,7500.0,61268.29282919045
20250410,-4500.0,56768.29282919045
20250411,-4500.0,52268.29282919045
20250414,7500.0,59768.29282919045
20250415,-4500.0,55268.29282919045
20250416,7500.0,62768.29282919045
20250417,7500.0,70268.29282919045
20250418,0.0,70268.29282919045
20250421,-500.0,69768.29282919045
20250422,3500.0,73268.29282919045
20250423,-4500.0,68768.29282919045
20250424,7500.0,76268.29282919045
20250425,3500.0,79768.29282919045
20250428,7500.0,87268.29282919045
20250429,7500.0,94768.29282919045
20250430,3500.0,98268.29282919045
20250501,-6000.0,92268.29282919045
20250502,3500.0,95768.29282919045
20250505,7500.0,103268.29282919045
20250506,7500.0,110768.29282919045
20250507,3500.0,114268.29282919045
20250508,3500.0,117768.29282919045
20250509,7500.0,125268.29282919045
20250512,-4500.0,120768.29282919045
20250513,7500.0,128268.29282919045
20250514,-4500.0,123768.29282919045
20250515,-4500.0,119268.29282919045
20250516,-4500.0,114768.29282919045
20250519,7500.0,122268.29282919045
20250520,-4500.0,117768.29282919045
20250521,7500.0,125268.29282919045
20250522,-500.0,124768.29282919045
20250523,7500.0,132268.29282919044
20250526,0.0,132268.29282919044
