feature,importance
ib_range_bps,7319.215584516525
oi_diff,5800.925451636314
dist_ib_low_bps,3132.626107573509
dist_ib_high_bps,2781.083048939705
iv_diff,2394.9666001796722
minute,2241.1514686346054
nearest_level_abs_bps,2046.248905658722
ret_30m_bps,1724.286348581314
ret_15m_bps,1394.8180093765259
vega_diff,1311.052337527275
iv_diff_chg_25m,1300.7534514665604
iv_diff_chg_5m,1289.4255695343018
spread_pct_diff,1195.6186385154724
volume_diff,1193.1888506412506
ret_5m_bps,1192.2864173650742
volume_diff_chg_15m,1184.8112597465515
iv_diff_chg_15m,1154.4458500146866
abs_delta_diff,1147.7544014453888
volume_diff_chg_5m,1098.709459900856
ret_1m_bps,1011.7633011341095
volume_diff_chg_25m,1003.1376087665558
abs_delta_diff_chg_15m,910.7149527072906
spread_pct_diff_chg_25m,882.5150673389435
vega_diff_chg_15m,785.4419219493866
abs_delta_diff_chg_5m,785.3525294065475
vega_diff_chg_5m,772.0820510387421
abs_delta_diff_chg_25m,767.9719092845917
spread_pct_diff_chg_5m,737.6122409105301
spread_pct_diff_chg_15m,728.3201818466187
vega_diff_chg_25m,631.77993953228
