ticker,profile_id,month,trades,win_rate,profit_factor,net_bps
QQQ,BREADTH_TRANSMISSION,202601,40,0.475,0.4041713595550468,-586.2333577800592
QQQ,BREADTH_TRANSMISSION,202602,38,0.5526315789473685,1.9108846873400906,578.4844000098751
QQQ,BREADTH_TRANSMISSION,202603,44,0.45454545454545453,0.9053187409154719,-115.36564758170249
QQQ,BREADTH_TRANSMISSION,202604,42,0.5952380952380952,2.3506591051221584,680.8740832881713
QQQ,BREADTH_TRANSMISSION,202605,40,0.5,1.2775604958117164,184.82348527737335
QQQ,BREADTH_TRANSMISSION,202606,42,0.40476190476190477,0.6131635331014512,-691.6973160116113
QQQ,BREADTH_TRANSMISSION,202607,20,0.4,0.43553175064234,-333.0460978552022
SPX,BREADTH_TRANSMISSION,202601,40,0.375,0.3560018435727071,-501.02097802072853
SPX,BREADTH_TRANSMISSION,202602,38,0.5,1.5863832483522151,330.4009945809984
SPX,BREADTH_TRANSMISSION,202603,44,0.45454545454545453,1.0550198579492873,53.707725215190315
SPX,BREADTH_TRANSMISSION,202604,42,0.6428571428571429,2.0238516475487005,405.4576843909256
SPX,BREADTH_TRANSMISSION,202605,40,0.425,0.699727494049246,-175.0811783673017
SPX,BREADTH_TRANSMISSION,202606,42,0.5952380952380952,0.9271330563216453,-65.36411634048208
SPX,BREADTH_TRANSMISSION,202607,20,0.35,0.42048198801239134,-210.59614984516583
SPY,BREADTH_TRANSMISSION,202601,40,0.425,0.48354556071699856,-366.98333635168126
SPY,BREADTH_TRANSMISSION,202602,38,0.5526315789473685,1.697824712917915,376.0514470212654
SPY,BREADTH_TRANSMISSION,202603,44,0.45454545454545453,1.157290194881861,146.60188485976707
SPY,BREADTH_TRANSMISSION,202604,42,0.6666666666666666,2.6910058523762794,547.0081275813365
SPY,BREADTH_TRANSMISSION,202605,40,0.425,0.9012004909312274,-50.63899909480179
SPY,BREADTH_TRANSMISSION,202606,42,0.5952380952380952,0.915087277172825,-75.91659970662445
SPY,BREADTH_TRANSMISSION,202607,20,0.3,0.1744076578403363,-361.37548787250574
