feature,importance
ib_range_bps,15669.478500723839
oi_diff,11027.08633673191
dist_ib_low_bps,5690.1397869586945
dist_ib_high_bps,4219.6136420965195
iv_diff,3817.6310168504715
minute,3429.134057998657
ret_30m_bps,2028.954001903534
nearest_level_abs_bps,1908.8049602508545
iv_diff_chg_25m,1480.438292145729
spread_pct_diff,1432.713150024414
ret_15m_bps,1367.183842420578
iv_diff_chg_15m,1094.9670466184616
ret_5m_bps,1053.3842813968658
abs_delta_diff,978.3585324287415
iv_diff_chg_5m,969.9212391376495
vega_diff,896.1150484085083
volume_diff,884.4587608575821
ret_1m_bps,848.9969279766083
volume_diff_chg_15m,773.4985114336014
volume_diff_chg_25m,767.6091183423996
volume_diff_chg_5m,761.4809007644653
spread_pct_diff_chg_25m,724.6049593687057
spread_pct_diff_chg_5m,678.0403698682785
vega_diff_chg_15m,636.8464382886887
abs_delta_diff_chg_5m,615.5564522743225
abs_delta_diff_chg_25m,585.1921422481537
vega_diff_chg_5m,580.4031593799591
vega_diff_chg_25m,579.7870407104492
spread_pct_diff_chg_15m,511.0425182580948
abs_delta_diff_chg_15m,452.1979182958603
