feature,importance
ib_range_bps,13045.889288306236
oi_diff,6752.710817813873
dist_ib_low_bps,4463.650782704353
dist_ib_high_bps,4263.224106311798
iv_diff,3705.8461533784866
minute,2889.439415335655
ret_30m_bps,2444.427989602089
nearest_level_abs_bps,1822.8523608446121
ret_1m_bps,1421.2035791873932
iv_diff_chg_25m,1294.509489774704
ret_15m_bps,1283.7846064567566
spread_pct_diff,1255.7443218231201
ret_5m_bps,1224.049865245819
iv_diff_chg_15m,1215.109882593155
spread_pct_diff_chg_25m,1144.010953426361
volume_diff,1132.0651196241379
volume_diff_chg_15m,1121.3224656581879
iv_diff_chg_5m,1103.3245902061462
spread_pct_diff_chg_5m,1093.6096616983414
spread_pct_diff_chg_15m,1092.587288737297
vega_diff_chg_5m,1042.9359785318375
vega_diff,1041.4384505748749
volume_diff_chg_5m,983.9635282754898
volume_diff_chg_25m,913.9194897413254
abs_delta_diff,857.3878545761108
vega_diff_chg_15m,799.4671611785889
abs_delta_diff_chg_5m,750.255469083786
abs_delta_diff_chg_15m,736.4490220546722
vega_diff_chg_25m,615.1820888519287
abs_delta_diff_chg_25m,557.1735203266144
