feature,importance
ib_range_bps,16663.29552400112
oi_diff,9832.070169329643
dist_ib_low_bps,5023.9698712825775
dist_ib_high_bps,4206.786510586739
iv_diff,3170.7548409700394
minute,2960.262006998062
nearest_level_abs_bps,2268.9261165857315
ret_30m_bps,2108.8660197257996
ret_15m_bps,1436.8815684318542
spread_pct_diff,1353.5321099758148
iv_diff_chg_15m,1167.9583406448364
iv_diff_chg_25m,1150.5466706752777
abs_delta_diff,1103.9004539251328
ret_1m_bps,1100.7398411035538
vega_diff,1091.0152707099915
ret_5m_bps,982.1655091047287
volume_diff,962.3800405263901
iv_diff_chg_5m,867.3095889091492
volume_diff_chg_5m,802.8732393980026
spread_pct_diff_chg_5m,795.856682062149
spread_pct_diff_chg_15m,790.3177893161774
volume_diff_chg_15m,782.9670921564102
vega_diff_chg_25m,674.1358507871628
spread_pct_diff_chg_25m,665.9420609474182
abs_delta_diff_chg_15m,647.0424185991287
vega_diff_chg_15m,635.8846415281296
volume_diff_chg_25m,615.204270362854
abs_delta_diff_chg_25m,592.2482361793518
vega_diff_chg_5m,566.4931914806366
abs_delta_diff_chg_5m,531.8457602262497
