feature,importance
ib_range_bps,12422.351997256279
oi_diff,7872.967887878418
dist_ib_high_bps,4534.755606293678
dist_ib_low_bps,4224.712461471558
minute,2615.9847688674927
iv_diff,2504.9417456388474
ret_30m_bps,1690.1782615184784
nearest_level_abs_bps,1609.409945845604
vega_diff,1219.989089846611
volume_diff,1156.0668112039566
spread_pct_diff,1155.0415999889374
iv_diff_chg_25m,997.6794387102127
ret_15m_bps,991.3030887842178
abs_delta_diff,943.7194094657898
ret_1m_bps,940.0142506361008
iv_diff_chg_15m,931.3691504001617
ret_5m_bps,931.1113910675049
spread_pct_diff_chg_5m,917.0170487165451
volume_diff_chg_5m,910.3242272138596
iv_diff_chg_5m,862.349158167839
spread_pct_diff_chg_15m,830.6316704750061
volume_diff_chg_25m,781.3936309814453
vega_diff_chg_15m,756.4659299850464
volume_diff_chg_15m,739.5155209302902
abs_delta_diff_chg_15m,691.7520505189896
vega_diff_chg_5m,677.0593775510788
vega_diff_chg_25m,621.8166714906693
spread_pct_diff_chg_25m,563.8752201795578
abs_delta_diff_chg_5m,538.2812668085098
abs_delta_diff_chg_25m,514.5096000432968
