feature,importance
ib_range_bps,5852.538702487946
oi_diff,4592.106004714966
dist_ib_low_bps,2393.176107406616
nearest_level_abs_bps,2221.4469105005264
dist_ib_high_bps,2082.1144440174103
minute,1964.7658087015152
ret_30m_bps,1929.2250776290894
iv_diff,1842.0610506534576
spread_pct_diff,1497.1241824626923
ret_15m_bps,1358.3994009494781
ret_1m_bps,1239.7882685661316
abs_delta_diff,1214.9798293113708
iv_diff_chg_15m,1174.912031531334
volume_diff,1160.9109377861023
vega_diff,1158.631550192833
iv_diff_chg_25m,1144.7801892757416
iv_diff_chg_5m,1139.8919219970703
volume_diff_chg_5m,1124.6975643634796
volume_diff_chg_15m,1080.7452002763748
ret_5m_bps,1039.181185722351
spread_pct_diff_chg_5m,941.1311900615692
volume_diff_chg_25m,935.9708474874496
vega_diff_chg_15m,845.4218019247055
spread_pct_diff_chg_25m,825.0126695632935
spread_pct_diff_chg_15m,812.7426397800446
abs_delta_diff_chg_5m,719.3324057459831
abs_delta_diff_chg_15m,713.9959129095078
vega_diff_chg_5m,697.3165256381035
vega_diff_chg_25m,676.0624303817749
abs_delta_diff_chg_25m,642.9446524381638
