ticker,sources,primary_min_score,primary_max_trades_per_day,primary_daily_order,fallback,target_month_trades,backfill_max_day,cooldown_minutes,select_user_pass,valid_user_pass,forward_user_pass,pretest_user_pass,all_user_pass,select_score,valid_score,pretest_score,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_avg_return,sel_max_drawdown,sel_call_rate,sel_days_with_trades,sel_daily_win_rate,sel_daily_max_drawdown,sel_top5_share_of_pnl,sel_min_month_trades,sel_positive_month_rate,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_daily_max_drawdown,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,fwd_trades,fwd_win_rate,fwd_profit_factor,fwd_pnl_return,fwd_avg_return,fwd_max_drawdown,fwd_call_rate,fwd_days_with_trades,fwd_daily_win_rate,fwd_daily_max_drawdown,fwd_top5_share_of_pnl,fwd_min_month_trades,fwd_positive_month_rate
SPXW,"d80,d80_front",0.0,1,score_desc,d80,21,1,0,False,False,False,False,False,-9.648493184713917,12.320276158608792,-9.648493184713917,89,0.5617977528089888,1.7136877751959934,5.981558649115029,0.06720852414735988,-1.4583223871185822,0.2247191011235955,89,0.5617977528089888,-1.4583223871185822,0.41795126431968943,0,0.6666666666666666,123,0.44715447154471544,1.1260060122893016,2.2490544799876,0.01828499577225691,-2.455556965406259,0.12195121951219512,123,0.44715447154471544,-2.455556965406259,1.1115782308722835,16,0.6666666666666666,332,0.4789156626506024,1.2647683286543276,10.039554481381744,0.030239621931872723,-2.890461119954402,0.4457831325301205,332,0.4789156626506024,-2.890461119954402,0.24901503394759456,11,0.7058823529411765
SPXW,"d80,d80_front",0.0,1,score_desc,d80,21,1,15,False,False,False,False,False,-9.648493184713917,12.320276158608792,-9.648493184713917,89,0.5617977528089888,1.7136877751959934,5.981558649115029,0.06720852414735988,-1.4583223871185822,0.2247191011235955,89,0.5617977528089888,-1.4583223871185822,0.41795126431968943,0,0.6666666666666666,123,0.44715447154471544,1.1260060122893016,2.2490544799876,0.01828499577225691,-2.455556965406259,0.12195121951219512,123,0.44715447154471544,-2.455556965406259,1.1115782308722835,16,0.6666666666666666,332,0.4789156626506024,1.2647683286543276,10.039554481381744,0.030239621931872723,-2.890461119954402,0.4457831325301205,332,0.4789156626506024,-2.890461119954402,0.24901503394759456,11,0.7058823529411765
SPXW,"d80,d80_front",0.0,1,score_desc,d80,21,1,30,False,False,False,False,False,-9.648493184713917,12.320276158608792,-9.648493184713917,89,0.5617977528089888,1.7136877751959934,5.981558649115029,0.06720852414735988,-1.4583223871185822,0.2247191011235955,89,0.5617977528089888,-1.4583223871185822,0.41795126431968943,0,0.6666666666666666,123,0.44715447154471544,1.1260060122893016,2.2490544799876,0.01828499577225691,-2.455556965406259,0.12195121951219512,123,0.44715447154471544,-2.455556965406259,1.1115782308722835,16,0.6666666666666666,332,0.4789156626506024,1.2647683286543276,10.039554481381744,0.030239621931872723,-2.890461119954402,0.4457831325301205,332,0.4789156626506024,-2.890461119954402,0.24901503394759456,11,0.7058823529411765
SPXW,"d80,d80_front",0.0,1,score_desc,d80,22,1,0,False,False,False,False,False,-9.648493184713917,14.25244411441841,-9.648493184713917,89,0.5617977528089888,1.7136877751959934,5.981558649115029,0.06720852414735988,-1.4583223871185822,0.2247191011235955,89,0.5617977528089888,-1.4583223871185822,0.41795126431968943,0,0.6666666666666666,123,0.45528455284552843,1.1737473063995527,3.0490544799876003,0.02478906081290732,-2.353672703868141,0.12195121951219512,123,0.45528455284552843,-2.353672703868141,0.8199263136846826,16,0.8333333333333334,333,0.4774774774774775,1.254840338924864,9.739554481381742,0.029247911355500724,-2.8904611199544012,0.44744744744744747,333,0.4774774774774775,-2.8904611199544012,0.2566852523674499,11,0.7058823529411765
SPXW,"d80,d80_front",0.0,1,score_desc,d80,22,1,15,False,False,False,False,False,-9.648493184713917,14.25244411441841,-9.648493184713917,89,0.5617977528089888,1.7136877751959934,5.981558649115029,0.06720852414735988,-1.4583223871185822,0.2247191011235955,89,0.5617977528089888,-1.4583223871185822,0.41795126431968943,0,0.6666666666666666,123,0.45528455284552843,1.1737473063995527,3.0490544799876003,0.02478906081290732,-2.353672703868141,0.12195121951219512,123,0.45528455284552843,-2.353672703868141,0.8199263136846826,16,0.8333333333333334,333,0.4774774774774775,1.254840338924864,9.739554481381742,0.029247911355500724,-2.8904611199544012,0.44744744744744747,333,0.4774774774774775,-2.8904611199544012,0.2566852523674499,11,0.7058823529411765
SPXW,"d80,d80_front",0.0,1,score_desc,d80,22,1,30,False,False,False,False,False,-9.648493184713917,14.25244411441841,-9.648493184713917,89,0.5617977528089888,1.7136877751959934,5.981558649115029,0.06720852414735988,-1.4583223871185822,0.2247191011235955,89,0.5617977528089888,-1.4583223871185822,0.41795126431968943,0,0.6666666666666666,123,0.45528455284552843,1.1737473063995527,3.0490544799876003,0.02478906081290732,-2.353672703868141,0.12195121951219512,123,0.45528455284552843,-2.353672703868141,0.8199263136846826,16,0.8333333333333334,333,0.4774774774774775,1.254840338924864,9.739554481381742,0.029247911355500724,-2.8904611199544012,0.44744744744744747,333,0.4774774774774775,-2.8904611199544012,0.2566852523674499,11,0.7058823529411765
SPXW,"d50ret,d80",-999999.0,1,score_desc,d80,21,1,0,False,False,False,False,False,-10.413561319889237,16.46124838660619,-10.413561319889237,61,0.5737704918032787,1.7032071330884184,5.0279517928640685,0.08242543922727981,-1.4583223871185822,0.19672131147540983,61,0.5737704918032787,-1.4583223871185822,0.49722035989846414,0,0.3333333333333333,127,0.4409448818897638,1.1023590186403487,2.0966823706780198,0.01650931000533874,-2.455556965406259,0.18110236220472442,127,0.4409448818897638,-2.455556965406259,1.192359908664447,19,0.6666666666666666,348,0.4482758620689655,1.1879986176721142,8.528146262532337,0.024506167421069935,-3.3273394562655705,0.41379310344827586,348,0.4482758620689655,-3.3273394562655705,0.29314694225913207,19,0.6470588235294118
SPXW,"d50ret,d80",-999999.0,1,score_desc,d80,21,1,15,False,False,False,False,False,-10.413561319889237,16.46124838660619,-10.413561319889237,61,0.5737704918032787,1.7032071330884184,5.0279517928640685,0.08242543922727981,-1.4583223871185822,0.19672131147540983,61,0.5737704918032787,-1.4583223871185822,0.49722035989846414,0,0.3333333333333333,127,0.4409448818897638,1.1023590186403487,2.0966823706780198,0.01650931000533874,-2.455556965406259,0.18110236220472442,127,0.4409448818897638,-2.455556965406259,1.192359908664447,19,0.6666666666666666,348,0.4482758620689655,1.1879986176721142,8.528146262532337,0.024506167421069935,-3.3273394562655705,0.41379310344827586,348,0.4482758620689655,-3.3273394562655705,0.29314694225913207,19,0.6470588235294118
SPXW,"d50ret,d80",-999999.0,1,score_desc,d80,21,1,30,False,False,False,False,False,-10.413561319889237,16.46124838660619,-10.413561319889237,61,0.5737704918032787,1.7032071330884184,5.0279517928640685,0.08242543922727981,-1.4583223871185822,0.19672131147540983,61,0.5737704918032787,-1.4583223871185822,0.49722035989846414,0,0.3333333333333333,127,0.4409448818897638,1.1023590186403487,2.0966823706780198,0.01650931000533874,-2.455556965406259,0.18110236220472442,127,0.4409448818897638,-2.455556965406259,1.192359908664447,19,0.6666666666666666,348,0.4482758620689655,1.1879986176721142,8.528146262532337,0.024506167421069935,-3.3273394562655705,0.41379310344827586,348,0.4482758620689655,-3.3273394562655705,0.29314694225913207,19,0.6470588235294118
SPXW,"d50ret,d80",-999999.0,1,score_desc,d80,22,1,0,False,False,False,False,False,-10.413561319889237,19.061380687310663,-10.413561319889237,61,0.5737704918032787,1.7032071330884184,5.0279517928640685,0.08242543922727981,-1.4583223871185822,0.19672131147540983,61,0.5737704918032787,-1.4583223871185822,0.49722035989846414,0,0.3333333333333333,127,0.4566929133858268,1.166646018615506,3.3135246910781984,0.026090745599040933,-2.183333333333332,0.1732283464566929,127,0.4566929133858268,-2.183333333333332,0.7544835886484724,19,0.8333333333333334,348,0.4482758620689655,1.1879986176721142,8.528146262532337,0.024506167421069935,-3.3273394562655705,0.4166666666666667,348,0.4482758620689655,-3.3273394562655705,0.29314694225913207,19,0.6470588235294118
