ticker,dir,file,trades,wr,pf,pnlR,min_month_trades,pos_months,call_rate,top5,top1,dd_pnl,daily_pf,active_day_wr,topk_risk,topk_modes
QQQ,event_option_candidate_spxw_maxday7_qqq_outer_spy_junes2_2026janjun_partial_risk5000,combined_trades.csv,212,0.5283018867924528,1.6593026525775687,15.500976178407374,24,5,0.6745283018867925,0.6386694544947787,0.1612801652764593,0.18191860190342177,2.269451913345583,0.5074626865671642,False,INSUFFICIENT_ROWS;NO_HISTORY;TOPK_REGRESSOR
QQQ,event_option_candidate_spxw_maxday7_qqq_outer_spy_nested_2026janmay_risk5000,combined_trades.csv,212,0.5283018867924528,1.6593026525775687,15.500976178407374,24,5,0.6745283018867925,0.6386694544947787,0.1612801652764593,0.18191860190342177,2.269451913345583,0.5074626865671642,False,INSUFFICIENT_ROWS;NO_HISTORY;TOPK_REGRESSOR
QQQ,event_option_current_best_causal_spxw_outer_s1_qqq_outer_call50_2026janmay_risk5000,combined_trades.csv,212,0.5283018867924528,1.6593026525775687,15.500976178407374,24,5,0.6745283018867925,0.6386694544947787,0.1612801652764593,0.18191860190342177,2.269451913345583,0.5074626865671642,False,TOPK_REGRESSOR
QQQ,event_option_current_best_causal_spxw_outer_s1_qqq_outer_call50_spy_junes2_2026janjun_partial_risk5000,combined_trades.csv,212,0.5283018867924528,1.6593026525775687,15.500976178407374,24,5,0.6745283018867925,0.6386694544947787,0.1612801652764593,0.18191860190342177,2.269451913345583,0.5074626865671642,False,TOPK_REGRESSOR
QQQ,event_option_current_best_causal_spxw_s1m19_qqq_outerselector_call50_2026janmay_risk5000,combined_trades.csv,212,0.5283018867924528,1.6593026525775687,15.500976178407374,24,5,0.6745283018867925,0.6386694544947787,0.1612801652764593,0.18191860190342177,2.269451913345583,0.5074626865671642,False,TOPK_REGRESSOR
QQQ,event_option_qqq_union_simple_intraday_side_circuit_floorgrid_m19_2026janjun_risk5000,intraday_circuit_trades.csv,188,0.5106382978723404,1.6073867059141087,16.22075916111814,31,4,0.4095744680851064,0.8261019023154217,0.1849481870855422,0.12329879139036146,2.679097960705819,0.6052631578947368,False,TOPK_REGRESSOR
QQQ,event_option_qqq_union_simple_intraday_side_circuit_m19_2026janjun_risk5000,intraday_circuit_trades.csv,188,0.5106382978723404,1.6073867059141087,16.22075916111814,31,4,0.4095744680851064,0.8261019023154217,0.1849481870855422,0.12329879139036146,2.679097960705819,0.6052631578947368,False,TOPK_REGRESSOR
QQQ,event_option_qqq_nested_volume_backfill_m19_maxday5_2026janmay_risk5000,nested_volume_backfill_trades.csv,194,0.5309278350515464,1.5778479835846635,13.718132329144877,19,5,0.654639175257732,0.806344350047322,0.18224055141155193,0.1485986926948329,2.1262157405799247,0.5333333333333333,False,TOPK_REGRESSOR
QQQ,event_option_current_best_causal_qqqcircuit_sidecircuits_spydd25_tdvp_meta_2026janjun_risk5000,combined_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,
QQQ,event_option_current_best_causal_qqqcircuit_sidecircuits_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,TOPK_REGRESSOR
QQQ,event_option_current_best_causal_qqqcircuit_spxwmeta_spy2025h2circuit_2026janjun_risk5000,combined_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,TOPK_REGRESSOR
QQQ,event_option_current_best_causal_qqqcurrent_spxwrouter_spy2025h2circuit_2026janjun_risk5000,combined_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,INSUFFICIENT_ROWS;NO_HISTORY;TOPK_REGRESSOR
QQQ,event_option_current_best_causal_qqqcurrent_spxwrouter_spy2025h2circuit_2026janmay_risk5000,combined_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,INSUFFICIENT_ROWS;NO_HISTORY;TOPK_REGRESSOR
QQQ,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2hist_v2_2026janjun_risk5000,intraday_circuit_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,
QQQ,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,
QQQ,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343657,0.24668903619453394,0.12334451809726696,2.677431310556992,0.5945945945945946,False,
QQQ,event_option_qqq_nested_volume_backfill_m20_maxday5_2026janmay_risk5000,nested_volume_backfill_trades.csv,196,0.5255102040816326,1.538952857732157,13.118132329144876,19,4,0.6581632653061225,0.8432251039450022,0.19057590953292097,0.1553953321386059,2.026399124055803,0.5245901639344263,False,TOPK_REGRESSOR
QQQ,event_option_qqq_nested_volume_backfill_m19_maxday6_2026janmay_risk5000,nested_volume_backfill_trades.csv,212,0.5330188679245284,1.5294364667499638,13.795430647015555,19,5,0.6320754716981132,0.8888115790325174,0.21746330917541937,0.16337272478562365,2.0432980502141915,0.5423728813559322,False,TOPK_REGRESSOR
QQQ,event_option_qqq_nested_volume_backfill_m21_maxday5_2026janmay_risk5000,nested_volume_backfill_trades.csv,198,0.5252525252525253,1.5179833772652933,12.819143888701738,20,4,0.6565656565656566,0.8628921395099297,0.1950208236763296,0.15901970896217948,1.980077804913721,0.5161290322580645,False,TOPK_REGRESSOR
QQQ,event_option_qqq_nested_volume_backfill_m19_maxday4_2026janmay_risk5000,nested_volume_backfill_trades.csv,173,0.5202312138728323,1.5035587274309947,11.03076548993489,19,5,0.6589595375722543,0.8666601645637955,0.1813110796186281,0.1631799716567653,1.8989444406408713,0.5245901639344263,False,TOPK_REGRESSOR
QQQ,event_option_qqq_union_simple_intraday_side_circuit_nostreak1_m19_2026janjun_risk5000,intraday_circuit_trades.csv,195,0.49230769230769234,1.490205099846394,14.120759161118139,31,4,0.4,0.9489574779305938,0.21245316670087924,0.14163544446725282,2.3692905142520346,0.5789473684210527,False,TOPK_REGRESSOR
