ticker,sources,primary_min_score,primary_max_trades_per_day,primary_daily_order,fallback,target_month_trades,backfill_max_day,cooldown_minutes,select_user_pass,valid_user_pass,forward_user_pass,pretest_user_pass,all_user_pass,select_score,valid_score,pretest_score,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_avg_return,sel_max_drawdown,sel_call_rate,sel_days_with_trades,sel_daily_win_rate,sel_daily_max_drawdown,sel_top5_share_of_pnl,sel_min_month_trades,sel_positive_month_rate,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_daily_max_drawdown,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,fwd_trades,fwd_win_rate,fwd_profit_factor,fwd_pnl_return,fwd_avg_return,fwd_max_drawdown,fwd_call_rate,fwd_days_with_trades,fwd_daily_win_rate,fwd_daily_max_drawdown,fwd_top5_share_of_pnl,fwd_min_month_trades,fwd_positive_month_rate
SPY,"d65ret,d80,d80_front",-999999.0,1,score_desc,d80,19,1,0,False,False,False,False,False,25.332139603231045,24.71541400016732,24.71541400016732,120,0.5,1.5132944044589147,5.962255171131981,0.04968545975943318,-1.5730083434189006,0.19166666666666668,120,0.5,-1.5730083434189006,0.4193044289859461,18,0.6666666666666666,128,0.484375,1.421869062434096,7.660640836806099,0.05984875653754765,-2.9273301540262855,0.1796875,128,0.484375,-2.9273301540262855,0.32634345523530756,20,0.6666666666666666,344,0.45930232558139533,1.1850532136464764,8.24505097897166,0.023968171450499013,-2.9352431980154865,0.3953488372093023,344,0.45930232558139533,-2.9352431980154865,0.30321219436678426,17,0.7058823529411765
SPY,"d65ret,d80,d80_front",-999999.0,1,score_desc,d80,19,1,15,False,False,False,False,False,25.332139603231045,24.71541400016732,24.71541400016732,120,0.5,1.5132944044589147,5.962255171131981,0.04968545975943318,-1.5730083434189006,0.19166666666666668,120,0.5,-1.5730083434189006,0.4193044289859461,18,0.6666666666666666,128,0.484375,1.421869062434096,7.660640836806099,0.05984875653754765,-2.9273301540262855,0.1796875,128,0.484375,-2.9273301540262855,0.32634345523530756,20,0.6666666666666666,344,0.45930232558139533,1.1850532136464764,8.24505097897166,0.023968171450499013,-2.9352431980154865,0.3953488372093023,344,0.45930232558139533,-2.9352431980154865,0.30321219436678426,17,0.7058823529411765
SPY,"d65ret,d80,d80_front",0.0,1,score_desc,d80,19,1,0,False,False,False,False,False,25.332139603231045,24.41425310349331,24.41425310349331,120,0.5,1.5132944044589147,5.962255171131981,0.04968545975943318,-1.5730083434189006,0.19166666666666668,120,0.5,-1.5730083434189006,0.4193044289859461,18,0.6666666666666666,127,0.48031496062992124,1.417521454214762,7.581693438114913,0.05969837352846388,-2.9273301540262846,0.1732283464566929,127,0.48031496062992124,-2.9273301540262846,0.3297416362724357,19,0.6666666666666666,342,0.4619883040935672,1.1990947819560749,8.751953962298346,0.02559050866169107,-2.9352431980154865,0.3888888888888889,342,0.4619883040935672,-2.9352431980154865,0.2856504971083596,17,0.7058823529411765
SPY,"d65ret,d80,d80_front",0.0,1,score_desc,d80,19,1,15,False,False,False,False,False,25.332139603231045,24.41425310349331,24.41425310349331,120,0.5,1.5132944044589147,5.962255171131981,0.04968545975943318,-1.5730083434189006,0.19166666666666668,120,0.5,-1.5730083434189006,0.4193044289859461,18,0.6666666666666666,127,0.48031496062992124,1.417521454214762,7.581693438114913,0.05969837352846388,-2.9273301540262846,0.1732283464566929,127,0.48031496062992124,-2.9273301540262846,0.3297416362724357,19,0.6666666666666666,342,0.4619883040935672,1.1990947819560749,8.751953962298346,0.02559050866169107,-2.9352431980154865,0.3888888888888889,342,0.4619883040935672,-2.9352431980154865,0.2856504971083596,17,0.7058823529411765
SPY,"d80,d80_front",0.0,1,score_desc,d80,20,1,0,False,False,False,False,False,22.946334960495605,22.9137666013131,22.9137666013131,119,0.48739495798319327,1.2969948083079093,3.5901368372957867,0.030169217120132662,-1.6931088266658014,0.20168067226890757,119,0.48739495798319327,-1.6931088266658014,0.6963522877537685,18,0.6666666666666666,125,0.496,1.4413582921714596,7.361167986373771,0.05888934389099017,-1.8784552569745196,0.168,125,0.496,-1.8784552569745196,0.3396200174520864,17,0.8333333333333334,341,0.5043988269794721,1.396936159286312,14.5668288084016,0.04271797304516599,-2.8456729598564925,0.41348973607038125,341,0.5043988269794721,-2.8456729598564925,0.17162280362340043,17,0.7647058823529411
SPY,"d80,d80_front",0.0,1,score_desc,d80,20,1,15,False,False,False,False,False,22.946334960495605,22.9137666013131,22.9137666013131,119,0.48739495798319327,1.2969948083079093,3.5901368372957867,0.030169217120132662,-1.6931088266658014,0.20168067226890757,119,0.48739495798319327,-1.6931088266658014,0.6963522877537685,18,0.6666666666666666,125,0.496,1.4413582921714596,7.361167986373771,0.05888934389099017,-1.8784552569745196,0.168,125,0.496,-1.8784552569745196,0.3396200174520864,17,0.8333333333333334,341,0.5043988269794721,1.396936159286312,14.5668288084016,0.04271797304516599,-2.8456729598564925,0.41348973607038125,341,0.5043988269794721,-2.8456729598564925,0.17162280362340043,17,0.7647058823529411
SPY,"d80,d80_front",-999999.0,1,score_desc,d80,20,1,0,False,False,False,False,False,22.946334960495605,22.9137666013131,22.9137666013131,119,0.48739495798319327,1.2969948083079093,3.5901368372957867,0.030169217120132662,-1.6931088266658014,0.20168067226890757,119,0.48739495798319327,-1.6931088266658014,0.6963522877537685,18,0.6666666666666666,125,0.496,1.4413582921714596,7.361167986373771,0.05888934389099017,-1.8784552569745196,0.168,125,0.496,-1.8784552569745196,0.3396200174520864,17,0.8333333333333334,344,0.502906976744186,1.3853429814189708,14.299458661153974,0.041568193782424344,-2.8400602573843257,0.41569767441860467,344,0.502906976744186,-2.8400602573843257,0.1748317932336502,17,0.7647058823529411
SPY,"d80,d80_front",-999999.0,1,score_desc,d80,20,1,15,False,False,False,False,False,22.946334960495605,22.9137666013131,22.9137666013131,119,0.48739495798319327,1.2969948083079093,3.5901368372957867,0.030169217120132662,-1.6931088266658014,0.20168067226890757,119,0.48739495798319327,-1.6931088266658014,0.6963522877537685,18,0.6666666666666666,125,0.496,1.4413582921714596,7.361167986373771,0.05888934389099017,-1.8784552569745196,0.168,125,0.496,-1.8784552569745196,0.3396200174520864,17,0.8333333333333334,344,0.502906976744186,1.3853429814189708,14.299458661153974,0.041568193782424344,-2.8400602573843257,0.41569767441860467,344,0.502906976744186,-2.8400602573843257,0.1748317932336502,17,0.7647058823529411
SPY,"d65ret,d80,d80_front",-999999.0,1,score_desc,d80_front,19,1,0,False,False,False,False,False,22.74957381212403,22.852074986997405,22.74957381212403,120,0.4666666666666667,1.3322857857687218,3.7897709632046244,0.03158142469337187,-1.4636511546293502,0.18333333333333332,120,0.4666666666666667,-1.4636511546293502,0.6596704719817695,18,0.6666666666666666,128,0.453125,1.3297957499628925,5.776878269804659,0.045131861482848895,-3.1803925893202507,0.1640625,128,0.453125,-3.1803925893202507,0.4327596814818353,20,0.6666666666666666,344,0.44476744186046513,1.0916579169294294,4.1432834114924155,0.012044428521780278,-2.7969847984338774,0.4127906976744186,344,0.44476744186046513,-2.7969847984338774,0.603386191991027,17,0.5882352941176471
SPY,"d65ret,d80,d80_front",-999999.0,1,score_desc,d80_front,19,1,15,False,False,False,False,False,22.74957381212403,22.852074986997405,22.74957381212403,120,0.4666666666666667,1.3322857857687218,3.7897709632046244,0.03158142469337187,-1.4636511546293502,0.18333333333333332,120,0.4666666666666667,-1.4636511546293502,0.6596704719817695,18,0.6666666666666666,128,0.453125,1.3297957499628925,5.776878269804659,0.045131861482848895,-3.1803925893202507,0.1640625,128,0.453125,-3.1803925893202507,0.4327596814818353,20,0.6666666666666666,344,0.44476744186046513,1.0916579169294294,4.1432834114924155,0.012044428521780278,-2.7969847984338774,0.4127906976744186,344,0.44476744186046513,-2.7969847984338774,0.603386191991027,17,0.5882352941176471
