trigger_losses,pause_days,rolling_sum_window,rolling_sum_threshold,gate_pass,overall_pf,overall_wr,overall_pnl,overall_trades,min_month,pf_min,wr_min,max_negative_day_streak,negative_months,dd_to_pnl,first3miss,health_flag_count,flags_json
7,2,3,-0.5,False,1.518218032503502,0.5369565217391304,21.729311467147415,460,14,1.4992771650204773,0.509090909090909,3,6,0.39692528148771666,0,6,"{'SPXW': 'negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
3,2,3,-0.5,False,1.4932576838298206,0.5384615384615384,20.678246517805334,455,14,1.4311081942854058,0.5094339622641509,3,6,0.3923612534224073,0,6,"{'SPXW': 'negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
4,5,5,-2.0,False,1.429930169314124,0.53099173553719,20.198839239718694,484,12,1.2432238757832121,0.5061224489795918,4,3,1.1028088759738734,0,6,"{'SPXW': 'negative_months', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'QQQ': 'negative_months'}"
4,3,5,-1.0,False,1.44916353107264,0.5336225596529284,19.019037679960977,461,11,1.3550772041960653,0.49557522123893805,4,4,0.5007938227755814,0,6,"{'SPXW': 'negative_months', 'SPY': 'drawdown_to_pnl>0.45;negative_months', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
5,5,3,-1.0,False,1.533003271791845,0.5477178423236515,22.986650033074653,482,11,1.4560777733663828,0.5169491525423728,5,3,0.31599350562070094,0,6,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'negative_months', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,4,0,0.0,False,1.4582451745353486,0.5352112676056338,25.03468363416779,568,16,1.4172147806585655,0.5078125,6,3,0.44918058499740027,0,6,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
7,5,0,0.0,False,1.47653193449958,0.534965034965035,26.12279929323097,572,17,1.4407756986740556,0.5078125,7,3,0.362943010717397,0,6,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
3,1,3,-0.5,False,1.4830030092487965,0.536779324055666,22.89481294117762,503,16,1.2909497117376774,0.4778761061946903,3,4,0.48281587213974175,1,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months'}"
5,1,3,-0.5,False,1.482514645926328,0.5355731225296443,23.04439031658224,506,16,1.2999624391137132,0.4782608695652174,3,4,0.5186476646062452,1,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months'}"
6,1,3,-0.5,False,1.482514645926328,0.5355731225296443,23.04439031658224,506,16,1.2999624391137132,0.4782608695652174,3,4,0.5186476646062452,1,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months'}"
7,1,3,-0.5,False,1.482514645926328,0.5355731225296443,23.04439031658224,506,16,1.2999624391137132,0.4782608695652174,3,4,0.5186476646062452,1,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months'}"
3,3,0,0.0,False,1.4619771492290699,0.5345528455284553,21.086075930370555,492,13,1.2450415411717044,0.4752475247524752,3,4,0.7749110538267437,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1', 'QQQ': 'negative_months'}"
3,4,3,-0.5,False,1.477465662491206,0.5308988764044944,15.28248604122045,356,10,1.269506524851846,0.47058823529411764,3,5,0.7452375565958611,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'first_2_month_share<0.1', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
3,3,5,-1.0,False,1.4485184524232804,0.5351473922902494,18.18309822362204,441,12,1.2894432085551855,0.48514851485148514,3,5,0.5414412678255253,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
3,5,5,-1.0,False,1.5204266113325102,0.5513126491646778,18.921960316470084,419,6,1.3539567915474238,0.49473684210526314,3,6,0.5200390414915248,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
4,2,5,-1.0,False,1.4478645825863081,0.5346938775510204,20.21948822242688,490,14,1.3015361051039862,0.48214285714285715,4,3,0.535575754273982,1,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': ''}"
4,5,5,-1.0,False,1.5121105427284596,0.5522727272727272,19.665025479692694,440,5,1.408445145384984,0.5048543689320388,4,4,0.4185161131541746,1,7,"{'SPXW': 'negative_months;first_2_month_share<0.1', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
5,4,5,-1.0,False,1.5025665799957764,0.5456431535269709,21.745684980378712,482,10,1.395755739610191,0.5092592592592593,5,3,0.5599869168068317,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'SPY': 'negative_day_streak>4', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
6,4,5,-1.0,False,1.4922205251357843,0.5445134575569358,21.44568498037871,483,10,1.395755739610191,0.5092592592592593,5,3,0.5599869168068317,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'SPY': 'negative_day_streak>4', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
7,4,5,-1.0,False,1.4922205251357843,0.5445134575569358,21.44568498037871,483,10,1.395755739610191,0.5092592592592593,5,3,0.5599869168068317,0,7,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'SPY': 'negative_day_streak>4', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
5,4,0,0.0,False,1.402820475210842,0.5327272727272727,21.56081165643917,550,16,1.2910215433281624,0.5166666666666667,5,4,0.7049637032617111,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,3,3,-1.0,False,1.4806792799896125,0.54,22.039463565628036,500,15,1.4458184776075416,0.5078125,6,3,0.574657023153261,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,5,0,0.0,False,1.4529677094865843,0.5335689045936396,24.7463670839277,566,15,1.4134308264227038,0.5078125,6,3,0.4624443105414721,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,3,0,0.0,False,1.4510835408358322,0.5333333333333333,24.765056314053112,570,17,1.4085401629955712,0.5078125,6,3,0.47089271438162644,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,5,5,-2.0,False,1.4109219773051709,0.5339622641509434,20.80925457187481,530,12,1.3221205312630608,0.5078125,6,3,0.7825240622327194,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,3,5,-2.0,False,1.4005913305454656,0.5291902071563088,20.63379510241011,531,15,1.3022381902957725,0.5078125,6,3,0.7815638532854808,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
7,5,5,-2.0,False,1.4364912275248678,0.5354477611940298,22.185686781178077,536,17,1.354467029085371,0.5078125,7,3,0.6078616069064995,0,7,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
4,1,3,-0.5,False,1.4720454028850158,0.5346534653465347,22.54439031658224,505,16,1.2999624391137132,0.4782608695652174,3,4,0.5186476646062452,1,8,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
3,5,3,-1.0,False,1.4478644341065972,0.5407239819004525,17.82919022946342,442,11,1.2157985509540534,0.4842105263157895,3,5,0.7859752890890356,0,8,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'SPY': 'negative_months', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
3,5,0,0.0,False,1.4165403862778718,0.5373134328358209,18.05497382802759,469,11,1.2157985509540534,0.4842105263157895,3,5,0.7859752890890356,0,8,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'SPY': 'negative_months', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
3,5,5,-2.0,False,1.4165403862778718,0.5373134328358209,18.05497382802759,469,11,1.2157985509540534,0.4842105263157895,3,5,0.7859752890890356,0,8,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'SPY': 'negative_months', 'QQQ': 'negative_months;max_month_pnl_share>0.65'}"
5,5,5,-2.0,False,1.4355357127822426,0.5414258188824663,21.35622740603872,519,12,1.3351304663902868,0.5169491525423728,5,3,0.7244630932237246,0,8,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
5,4,5,-2.0,False,1.40641965951692,0.5291828793774319,20.5180384164911,514,16,1.2849263219620928,0.5112781954887218,5,3,0.7862505886978101,0,8,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
5,3,3,-1.0,False,1.4938461430420695,0.5436105476673428,22.328762369625057,493,15,1.4219002933842588,0.5081967213114754,5,4,0.46910450026119077,0,8,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
5,5,0,0.0,False,1.4215552775520883,0.5377532228360957,22.117944744166277,543,15,1.3214000390826925,0.5169491525423728,5,4,0.5801385843840821,0,8,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
5,3,5,-2.0,False,1.4112915476542018,0.5324427480916031,20.923093906407132,524,15,1.3299311343273774,0.5081967213114754,5,4,0.6423151080492339,0,8,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
5,3,0,0.0,False,1.4021188690927884,0.5305755395683454,21.82082218648305,556,17,1.3223006776007804,0.5081967213114754,5,5,0.5357552586494739,0,8,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,4,5,-2.0,False,1.3945752818937762,0.5258126195028681,20.329009452681948,523,16,1.2857721594368627,0.5078125,6,3,0.782135955126599,0,8,"{'SPXW': 'negative_months;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;negative_day_streak>4', 'QQQ': 'negative_months;negative_day_streak>4'}"
2,2,3,-0.5,False,1.4312038836455865,0.5354523227383863,16.618045053409563,409,10,1.0985987643047948,0.4675324675324675,2,7,2.8259755282239767,1,9,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months'}"
5,3,5,-1.0,False,1.4241137991729613,0.5341880341880342,18.49981547525959,468,11,1.2669404107910733,0.49137931034482757,5,3,0.595017081841404,0,9,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
6,3,5,-1.0,False,1.4143862310453421,0.5330490405117271,18.19981547525959,469,11,1.2669404107910733,0.49137931034482757,5,3,0.595017081841404,0,9,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
7,3,5,-1.0,False,1.4143862310453421,0.5330490405117271,18.19981547525959,469,11,1.2669404107910733,0.49137931034482757,5,3,0.595017081841404,0,9,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
5,1,5,-1.0,False,1.4208447870296128,0.5287356321839081,20.954250575507793,522,17,1.3546405011075453,0.4959349593495935,5,4,0.7340357895864253,0,9,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4;first_2_month_share<0.1', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,1,5,-1.0,False,1.4023533444227434,0.5268199233716475,20.154250575507792,522,17,1.3546405011075453,0.4959349593495935,5,4,0.7340357895864253,0,9,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4;first_2_month_share<0.1', 'QQQ': 'negative_months;negative_day_streak>4'}"
7,1,5,-1.0,False,1.4023533444227434,0.5268199233716475,20.154250575507792,522,17,1.3546405011075453,0.4959349593495935,5,4,0.7340357895864253,0,9,"{'SPXW': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4;first_2_month_share<0.1', 'QQQ': 'negative_months;negative_day_streak>4'}"
2,5,3,-0.5,False,1.3610208270341195,0.5285171102661597,9.080830971583953,263,7,1.2767694223360107,0.5037593984962406,2,8,0.8432731547121792,0,11,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
5,2,5,-1.0,False,1.3907329154800945,0.5301204819277109,18.327264604766917,498,14,1.25312874545904,0.4830508474576271,5,4,0.6448845326860484,1,11,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;negative_day_streak>4'}"
6,2,5,-1.0,False,1.3818944175433332,0.5290581162324649,18.02726460476692,499,14,1.25312874545904,0.4830508474576271,5,4,0.6448845326860484,1,11,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;negative_day_streak>4'}"
7,2,5,-1.0,False,1.3818944175433332,0.5290581162324649,18.02726460476692,499,14,1.25312874545904,0.4830508474576271,5,4,0.6448845326860484,1,11,"{'SPXW': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65;negative_day_streak>4', 'SPY': 'drawdown_to_pnl>0.45;negative_months;negative_day_streak>4;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;negative_day_streak>4'}"
4,5,3,-0.5,False,1.2867876773863764,0.5126582278481012,9.05633247494266,316,7,1.1759070820774338,0.4659090909090909,3,7,1.107752230905006,0,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
5,5,3,-0.5,False,1.2746780745610553,0.5110410094637224,8.75633247494266,317,7,1.1759070820774338,0.4659090909090909,3,7,1.107752230905006,0,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
6,5,3,-0.5,False,1.2746780745610553,0.5110410094637224,8.75633247494266,317,7,1.1759070820774338,0.4659090909090909,3,7,1.107752230905006,0,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
7,5,3,-0.5,False,1.2746780745610553,0.5110410094637224,8.75633247494266,317,7,1.1759070820774338,0.4659090909090909,3,7,1.107752230905006,0,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
5,5,5,-1.0,False,1.4071854370401635,0.5419501133786848,16.366176956726907,441,5,1.1130943685010262,0.4722222222222222,5,5,1.2136916003512441,2,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65;negative_day_streak>4;first_2_month_share<0.1;first_3_month_share<0.2', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
6,5,5,-1.0,False,1.3967601484770185,0.5407239819004525,16.066176956726906,442,5,1.1130943685010262,0.4722222222222222,5,5,1.2136916003512441,2,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65;negative_day_streak>4;first_2_month_share<0.1;first_3_month_share<0.2', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
7,5,5,-1.0,False,1.3967601484770185,0.5407239819004525,16.066176956726906,442,5,1.1130943685010262,0.4722222222222222,5,5,1.2136916003512441,2,13,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65;negative_day_streak>4;first_2_month_share<0.1;first_3_month_share<0.2', 'SPY': 'negative_months;first_2_month_share<0.1;first_3_month_share<0.2', 'QQQ': 'negative_months;max_month_pnl_share>0.65;negative_day_streak>4'}"
3,5,3,-0.5,False,1.2654400632180685,0.5146579804560261,8.21271990361466,307,6,1.0955612372823982,0.4625,3,8,2.158097718355788,0,14,"{'SPXW': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65', 'SPY': 'drawdown_to_pnl>0.45;top5_share>0.8;top1_share>0.45;negative_months;max_month_pnl_share>0.65;first_2_month_share<0.1', 'QQQ': 'drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65'}"
