ticker,sources,source_count,max_trades_per_day,daily_order,min_score,select_score,valid_score,select_basic_pass,valid_basic_pass,test1_basic_pass,test2_basic_pass,select_user_pass,valid_user_pass,test1_user_pass,test2_user_pass,pretest_basic_pass,pretest_user_pass,all_basic_pass,all_user_pass,stability_score,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_avg_return,sel_max_drawdown,sel_call_rate,sel_days_with_trades,sel_daily_win_rate,sel_daily_max_drawdown,sel_top5_share_of_pnl,sel_min_month_trades,sel_positive_month_rate,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_daily_max_drawdown,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,t1_trades,t1_win_rate,t1_profit_factor,t1_pnl_return,t1_avg_return,t1_max_drawdown,t1_call_rate,t1_days_with_trades,t1_daily_win_rate,t1_daily_max_drawdown,t1_top5_share_of_pnl,t1_min_month_trades,t1_positive_month_rate,t2_trades,t2_win_rate,t2_profit_factor,t2_pnl_return,t2_avg_return,t2_max_drawdown,t2_call_rate,t2_days_with_trades,t2_daily_win_rate,t2_daily_max_drawdown,t2_top5_share_of_pnl,t2_min_month_trades,t2_positive_month_rate
QQQ,"d65ret,d65win,d80",3,3,score_desc,0.0,23.684527569821036,30.270308139180504,False,False,False,False,False,False,False,False,False,False,False,False,23.684527569821036,350,0.44285714285714284,1.0427532815545064,1.9430956218106883,0.005551701776601967,-4.976623527192572,0.24571428571428572,124,0.532258064516129,-4.976623527192575,3.6343338328812163,44,0.5,366,0.4972677595628415,1.2556851914789933,9.858398010539082,0.02693551368999749,-6.572833773006803,0.22950819672131148,128,0.546875,-6.272833773006801,0.7413474477376322,50,0.8333333333333334,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765
QQQ,"d65ret,d80,d65win",3,3,score_desc,0.0,23.684527569821036,30.270308139180504,False,False,False,False,False,False,False,False,False,False,False,False,23.684527569821036,350,0.44285714285714284,1.0427532815545064,1.9430956218106883,0.005551701776601967,-4.976623527192572,0.24571428571428572,124,0.532258064516129,-4.976623527192575,3.6343338328812163,44,0.5,366,0.4972677595628415,1.2556851914789933,9.858398010539082,0.02693551368999749,-6.572833773006803,0.22950819672131148,128,0.546875,-6.272833773006801,0.7413474477376322,50,0.8333333333333334,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765
QQQ,"d65win,d65ret,d80",3,3,score_desc,0.0,23.684527569821036,30.270308139180504,False,False,False,False,False,False,False,False,False,False,False,False,23.684527569821036,350,0.44285714285714284,1.0427532815545064,1.9430956218106883,0.005551701776601967,-4.976623527192572,0.24571428571428572,124,0.532258064516129,-4.976623527192575,3.6343338328812163,44,0.5,366,0.4972677595628415,1.2556851914789933,9.858398010539082,0.02693551368999749,-6.572833773006803,0.22950819672131148,128,0.546875,-6.272833773006801,0.7413474477376322,50,0.8333333333333334,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765
QQQ,"d65win,d80,d65ret",3,3,score_desc,0.0,23.684527569821036,30.270308139180504,False,False,False,False,False,False,False,False,False,False,False,False,23.684527569821036,350,0.44285714285714284,1.0427532815545064,1.9430956218106883,0.005551701776601967,-4.976623527192572,0.24571428571428572,124,0.532258064516129,-4.976623527192575,3.6343338328812163,44,0.5,366,0.4972677595628415,1.2556851914789933,9.858398010539082,0.02693551368999749,-6.572833773006803,0.22950819672131148,128,0.546875,-6.272833773006801,0.7413474477376322,50,0.8333333333333334,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765
QQQ,"d80,d65ret,d65win",3,3,score_desc,0.0,23.684527569821036,30.270308139180504,False,False,False,False,False,False,False,False,False,False,False,False,23.684527569821036,350,0.44285714285714284,1.0427532815545064,1.9430956218106883,0.005551701776601967,-4.976623527192572,0.24571428571428572,124,0.532258064516129,-4.976623527192575,3.6343338328812163,44,0.5,366,0.4972677595628415,1.2556851914789933,9.858398010539082,0.02693551368999749,-6.572833773006803,0.22950819672131148,128,0.546875,-6.272833773006801,0.7413474477376322,50,0.8333333333333334,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765
QQQ,"d80,d65win,d65ret",3,3,score_desc,0.0,23.684527569821036,30.270308139180504,False,False,False,False,False,False,False,False,False,False,False,False,23.684527569821036,350,0.44285714285714284,1.0427532815545064,1.9430956218106883,0.005551701776601967,-4.976623527192572,0.24571428571428572,124,0.532258064516129,-4.976623527192575,3.6343338328812163,44,0.5,366,0.4972677595628415,1.2556851914789933,9.858398010539082,0.02693551368999749,-6.572833773006803,0.22950819672131148,128,0.546875,-6.272833773006801,0.7413474477376322,50,0.8333333333333334,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765,841,0.4768133174791914,1.2005179370607924,18.350070250883885,0.021819346314963003,-6.02065950579618,0.4768133174791914,339,0.5132743362831859,-6.020659505796165,0.4087177813195969,16,0.7058823529411765
QQQ,"d65win,d80",2,3,score_desc,0.0,23.32425447414019,29.56154564047511,False,False,False,False,False,False,False,False,False,False,False,False,23.32425447414019,293,0.4539249146757679,1.0564535799776253,1.9313188676461268,0.006591531971488487,-3.3767126545837183,0.23208191126279865,124,0.4838709677419355,-3.3767126545837183,3.5534431653763763,27,0.6666666666666666,366,0.49453551912568305,1.2404091641664785,9.286651971526961,0.025373366042423393,-6.572833773006803,0.23224043715846995,128,0.5390625,-6.272833773006801,0.7869895659170694,50,0.6666666666666666,760,0.48947368421052634,1.234747663211787,18.331323331119115,0.02412016227778831,-6.97044962005968,0.4776315789473684,321,0.5358255451713395,-6.970449620059679,0.3952689713079456,0,0.6470588235294118,760,0.48947368421052634,1.234747663211787,18.331323331119115,0.02412016227778831,-6.97044962005968,0.4776315789473684,321,0.5358255451713395,-6.970449620059679,0.3952689713079456,0,0.6470588235294118
QQQ,"d80,d65win",2,3,score_desc,0.0,23.32425447414019,29.56154564047511,False,False,False,False,False,False,False,False,False,False,False,False,23.32425447414019,293,0.4539249146757679,1.0564535799776253,1.9313188676461268,0.006591531971488487,-3.3767126545837183,0.23208191126279865,124,0.4838709677419355,-3.3767126545837183,3.5534431653763763,27,0.6666666666666666,366,0.49453551912568305,1.2404091641664785,9.286651971526961,0.025373366042423393,-6.572833773006803,0.23224043715846995,128,0.5390625,-6.272833773006801,0.7869895659170694,50,0.6666666666666666,760,0.48947368421052634,1.234747663211787,18.331323331119115,0.02412016227778831,-6.97044962005968,0.4776315789473684,321,0.5358255451713395,-6.970449620059679,0.3952689713079456,0,0.6470588235294118,760,0.48947368421052634,1.234747663211787,18.331323331119115,0.02412016227778831,-6.97044962005968,0.4776315789473684,321,0.5358255451713395,-6.970449620059679,0.3952689713079456,0,0.6470588235294118
QQQ,"d65ret,d65win,d80",3,3,score_desc,-999999.0,23.295146072571566,30.532238180764264,False,False,False,False,False,False,False,False,False,False,False,False,23.295146072571566,353,0.43909348441926344,1.0281565053636386,1.2978539025200049,0.0036766399504816003,-5.6218652464832575,0.24645892351274787,124,0.5161290322580645,-5.62186524648326,5.441181126133031,46,0.5,367,0.4986376021798365,1.2657259009972752,10.245535451572952,0.027916990331261448,-6.572833773006803,0.22888283378746593,128,0.546875,-6.272833773006801,0.721010383102989,50,0.8333333333333334,860,0.4744186046511628,1.1856919673633795,17.434463878597867,0.020272632416974263,-6.0365991478130665,0.47674418604651164,343,0.5072886297376094,-6.036599147813067,0.43018242787533156,20,0.6470588235294118,860,0.4744186046511628,1.1856919673633795,17.434463878597867,0.020272632416974263,-6.0365991478130665,0.47674418604651164,343,0.5072886297376094,-6.036599147813067,0.43018242787533156,20,0.6470588235294118
QQQ,"d65ret,d80,d65win",3,3,score_desc,-999999.0,23.295146072571566,30.532238180764264,False,False,False,False,False,False,False,False,False,False,False,False,23.295146072571566,353,0.43909348441926344,1.0281565053636386,1.2978539025200049,0.0036766399504816003,-5.6218652464832575,0.24645892351274787,124,0.5161290322580645,-5.62186524648326,5.441181126133031,46,0.5,367,0.4986376021798365,1.2657259009972752,10.245535451572952,0.027916990331261448,-6.572833773006803,0.22888283378746593,128,0.546875,-6.272833773006801,0.721010383102989,50,0.8333333333333334,860,0.4744186046511628,1.1856919673633795,17.434463878597867,0.020272632416974263,-6.0365991478130665,0.47674418604651164,343,0.5072886297376094,-6.036599147813067,0.43018242787533156,20,0.6470588235294118,860,0.4744186046511628,1.1856919673633795,17.434463878597867,0.020272632416974263,-6.0365991478130665,0.47674418604651164,343,0.5072886297376094,-6.036599147813067,0.43018242787533156,20,0.6470588235294118
