ticker,artifact,file,trades,win_rate,profit_factor,pnl_return,min_month_trades,positive_months,call_rate,top5_share,first_2_month_share,first_3_month_share,first_4_month_share,passes_basic,passes_curve
QQQ,event_option_qqq_nested_free_current_balanced_d65_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,185,0.5027027027027027,1.3798171891849176,9.530379919965878,0,5,0.6054054054054054,1.159190407219897,0.09480210255055599,0.643702163258519,0.786902351571352,False,False
QQQ,event_option_qqq_static_union_current_online_cd30_2026janmay_risk5000,combined_trades.csv,288,0.4826388888888889,1.3359879992994754,12.62140439461097,0,5,0.5555555555555556,1.0616885079541125,0.2514008880268474,0.6238146499598599,0.8013062221212511,False,False
QQQ,event_option_qqq_ptdj_d80_h2_intraday_circuit_s2_2026janmay_risk5000,intraday_circuit_trades.csv,149,0.4697986577181208,1.3053902640826682,6.934523402168427,0,3,0.436241610738255,1.7448928063630627,0.2832565034572792,1.2422265234834964,0.7339722337848144,False,False
QQQ,event_option_qqq_union_ptdj_tdvp_topk_intraday_circuit_nostreak1_2026janjun_risk5000,intraday_circuit_trades.csv,164,0.4451219512195122,1.2825267180686206,7.531117081506919,18,4,0.4695121951219512,1.6996150586253822,1.1541775097863765,1.1940122377229088,0.9211152147507824,False,False
QQQ,event_option_qqq_union_ptdj_tdvp_topk_reg_s3_m19_wr20_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,189,0.4444444444444444,1.2705587315017468,8.243799422036734,20,4,0.4656084656084656,1.552682124432086,1.0543980407635598,1.272743964511822,0.8349552513426514,False,False
QQQ,event_option_qqq_static_union_metas1_current_online_cap3_cd45_2026janmay_risk5000,combined_trades.csv,170,0.4764705882352941,1.256502270252377,5.780925465515553,0,3,0.5764705882352941,1.1809879294546428,0.47583943235016074,0.37483716536097084,0.5136567503123336,False,False
QQQ,event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2026janmay_risk5000,trade_union_topk_regressor_trades.csv,226,0.4690265486725664,1.2446876007627268,7.211529009119603,0,3,0.6371681415929203,1.462592047684661,0.01112712038117825,-0.020882932531647243,0.6725187304716725,False,False
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor12_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,260,0.45,1.240089451022477,9.992296218639563,20,4,0.41923076923076924,1.5211718775556333,0.6722957308148977,1.2958987526123835,0.9839012865769718,False,False
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor18_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,260,0.45,1.240089451022477,9.992296218639563,20,4,0.41923076923076924,1.5211718775556333,0.6722957308148977,1.2958987526123835,0.9839012865769718,False,False
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor4_8_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,260,0.45,1.240089451022477,9.992296218639563,20,4,0.41923076923076924,1.5211718775556333,0.6722957308148977,1.2958987526123835,0.9839012865769718,False,False
QQQ,event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2026janjun_rebuild,trade_union_topk_regressor_trades.csv,237,0.45569620253164556,1.180912346176294,5.773067472014566,11,3,0.6244725738396625,1.8270226411722357,0.013899638590025206,-0.02608628332814358,0.840088628356242,False,False
QQQ,event_option_qqq_union_d65_ptdj_d80_topk_clean_2026janmay_risk5000,trade_union_topk_regressor_trades.csv,165,0.46060606060606063,1.1702909251080678,3.7098195653701054,0,4,0.5696969696969697,1.7913478868405979,-0.3143249498520619,-0.27919992308931646,0.6816219568454306,False,False
QQQ,event_option_qqq_nested_volume_backfill_m19_maxday5_cd45_2026janmay_risk5000,nested_volume_backfill_trades.csv,230,0.45652173913043476,1.1384566889368133,4.293944329048488,0,3,0.6521739130434783,1.9374895071137765,-0.8146511780016708,-0.5872637022033181,0.5151660742388883,False,False
QQQ,event_option_qqq_nested_volume_backfill_m19_maxday5_cd75_2026janmay_risk5000,nested_volume_backfill_trades.csv,187,0.45454545454545453,1.1286053203760131,3.3111282951644254,0,4,0.6256684491978609,2.0409760608563428,-0.2715850183806788,-0.18748116881540497,0.6684604500804202,False,False
QQQ,event_option_qqq_nested_volume_backfill_m19_maxday5_cd60_2026janmay_risk5000,nested_volume_backfill_trades.csv,224,0.4419642857142857,1.0935602462017804,2.910553530548322,0,3,0.65625,2.6865927733646706,-1.9388492608466008,-1.668710049868588,0.4387145421720388,False,False
QQQ,event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2025oct_2026janmay_risk5000,trade_union_topk_regressor_trades.csv,206,0.441747572815534,1.0876096636384536,2.4899331372250577,0,3,0.6019417475728155,3.312347973157685,-0.7166852245828574,-0.5514062553786021,1.2196380653262173,False,False
QQQ,event_option_qqq_union_ptdj_physics_topk_reg_s3_m19_wr20_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,193,0.39378238341968913,1.0297729980092203,0.9892072005442003,20,4,0.40932642487046633,11.524380325707728,6.6454698206907965,7.555289320088775,1.857384750254381,False,False
