sources,cap,minscore,daily_order,sel_score,test_pass,both,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_max_drawdown,sel_call_rate,sel_min_month_trades,sel_positive_month_rate,sel_top5_share_of_pnl,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_max_drawdown,test_call_rate,test_min_month_trades,test_positive_month_rate,test_top5_share_of_pnl
"d65ret,d80_front,d80",2,-999999.0,time_asc,6.96780919846323,False,False,474,0.4767932489451477,1.303117916448519,14.80829839981691,-2.6965188281404915,0.4177215189873418,35,0.75,0.33764851740574187,192,0.46875,1.0856664677274288,1.9683016392287902,-4.432752721626574,0.5677083333333334,34,0.4,2.4285401187399525
"d80,d50ret,d80_front",2,-999999.0,time_asc,6.954471774879189,False,False,478,0.4790794979079498,1.3156631320481451,16.207209531748816,-3.5630136853727317,0.3891213389121339,36,0.75,0.30850468059941727,192,0.4479166666666667,0.9871244006286365,-0.3066417998315214,-3.749873811796733,0.4947916666666667,34,0.4,-14.262944596089417
"d50ret,d80,d80_front",2,-999999.0,time_asc,6.9353580514944735,False,False,478,0.4769874476987448,1.3355821488918656,17.375763981468065,-3.954669025986556,0.3891213389121339,36,0.6666666666666666,0.2877571314465768,192,0.4375,0.9597443764812064,-0.9932721792301564,-3.927719330557056,0.4947916666666667,34,0.4,-4.427910166201877
"d65win,d80,d80_front",2,0.0,time_asc,6.930890129613659,False,False,473,0.4904862579281184,1.3277859401143834,15.760524174773622,-3.0956248792482537,0.3953488372093023,36,0.6666666666666666,0.317248331626116,189,0.544973544973545,1.2782260956032785,5.135336526436074,-2.9373396210557754,0.5661375661375662,34,0.6,0.9274798318890525
"d80,d80_zero,d80_front",2,-999999.0,time_asc,6.910970200580537,False,False,465,0.4838709677419355,1.3018599745309474,15.217559547146635,-3.134108658022056,0.3827956989247312,34,0.75,0.3285677959405471,191,0.4712041884816754,1.1962242231032092,4.153022626941788,-2.6661614169404975,0.5863874345549738,34,0.8,1.0909898345348779
"d80,d80_front,d65win",2,0.0,time_asc,6.906709734003536,False,False,473,0.492600422832981,1.319110369025054,14.828991340665965,-3.111418231792374,0.3974630021141649,36,0.75,0.3371773497694585,189,0.5132275132275133,1.2353137723369436,4.318994731863475,-3.1884576061661956,0.5661375661375662,34,0.6,1.0761682306541982
"d50ret,d80,cons_m2s1c45",2,-999999.0,time_asc,6.901820049134304,False,False,459,0.4684095860566449,1.3000121524436605,16.877067846263405,-3.968409377681784,0.39651416122004357,25,0.75,0.29625999288182064,191,0.4293193717277487,0.9020636432498311,-2.6325840324905796,-3.891483950673295,0.4816753926701571,34,0.4,-1.8506346507275842
"d80_front,d65win,d80",2,0.0,time_asc,6.803587225516397,False,False,473,0.4883720930232558,1.3045019500454862,13.954682048006623,-3.095090060760377,0.40169133192389006,36,0.75,0.3583026816948676,189,0.5132275132275133,1.2321349097114698,4.162641712958498,-2.4173346087865903,0.5714285714285714,34,0.6,1.1165901942329042
"d80,d80_front,d50ret",2,-999999.0,time_asc,6.786380586206696,False,False,478,0.4790794979079498,1.3169983922246258,15.933334447902823,-3.85851224361706,0.39539748953974896,36,0.6666666666666666,0.31380750942927144,192,0.46875,1.0394307554973121,0.8851356348550337,-3.7313446650060644,0.5104166666666666,34,0.4,4.943376953173463
"d80,d80_front,d50ret",2,0.0,time_asc,6.777843381001663,False,False,471,0.4840764331210191,1.311465693879779,15.468844971874644,-3.5999689744155585,0.39490445859872614,35,0.6666666666666666,0.323230338728649,189,0.48677248677248675,1.1584769819564469,3.433792850842091,-3.814173650021707,0.43915343915343913,34,0.6,1.4561157929995159
"d80_front,d80_zero,cons_m2s2c30",1,0.0,time_asc,6.772822244738375,False,False,247,0.5263157894736842,1.507058730831172,10.280528095109148,-1.634687853990944,0.4291497975708502,18,0.8333333333333334,0.24317816914379609,96,0.5520833333333334,1.8416350331063787,5.63694630147463,-1.4451653205101704,0.6145833333333334,17,0.8,0.4435025395480524
"d80_front,d80_zero,cons_m3allc30",1,0.0,time_asc,6.772822244738375,False,False,247,0.5263157894736842,1.507058730831172,10.280528095109148,-1.634687853990944,0.4291497975708502,18,0.8333333333333334,0.24317816914379609,96,0.5520833333333334,1.8416350331063787,5.63694630147463,-1.4451653205101704,0.6145833333333334,17,0.8,0.4435025395480524
"d80_front,d80_zero,cons_m2s1c45",1,0.0,time_asc,6.772822244738375,False,False,247,0.5263157894736842,1.507058730831172,10.280528095109148,-1.634687853990944,0.4291497975708502,18,0.8333333333333334,0.24317816914379609,96,0.5520833333333334,1.8416350331063787,5.63694630147463,-1.4451653205101704,0.6145833333333334,17,0.8,0.4435025395480524
"d80_front,d80_zero,cons_m3s2c30",1,0.0,time_asc,6.772822244738375,False,False,247,0.5263157894736842,1.507058730831172,10.280528095109148,-1.634687853990944,0.4291497975708502,18,0.8333333333333334,0.24317816914379609,96,0.5520833333333334,1.8416350331063787,5.63694630147463,-1.4451653205101704,0.6145833333333334,17,0.8,0.4435025395480524
"cons_m2s1c45,d80,d50ret",2,0.0,time_asc,6.736239045963076,False,False,444,0.4797297297297297,1.300788508067558,16.348027522835622,-4.045597406465658,0.3783783783783784,21,0.6666666666666666,0.30584729521746806,183,0.46994535519125685,0.9964028692943994,-0.0887720048906,-3.8222619517995473,0.4207650273224044,34,0.4,-56.324063043995146
"d80_zero,d80_front,cons_m2s1c45",1,0.0,time_asc,6.730615483996633,False,False,247,0.5303643724696356,1.4838756943227998,10.964900115755372,-1.6318891209043187,0.41700404858299595,18,0.75,0.22800025295330975,96,0.5729166666666666,2.0771094531559586,8.019218819526522,-1.27713604657502,0.5833333333333334,17,0.8,0.31175106407030395
"d80_zero,d80_front,cons_m3s2c30",1,0.0,time_asc,6.730615483996633,False,False,247,0.5303643724696356,1.4838756943227998,10.964900115755372,-1.6318891209043187,0.41700404858299595,18,0.75,0.22800025295330975,96,0.5729166666666666,2.0771094531559586,8.019218819526522,-1.27713604657502,0.5833333333333334,17,0.8,0.31175106407030395
"d80_zero,d80_front,cons_m3allc30",1,0.0,time_asc,6.730615483996633,False,False,247,0.5303643724696356,1.4838756943227998,10.964900115755372,-1.6318891209043187,0.41700404858299595,18,0.75,0.22800025295330975,96,0.5729166666666666,2.0771094531559586,8.019218819526522,-1.27713604657502,0.5833333333333334,17,0.8,0.31175106407030395
"d80_zero,d80_front,cons_m2s2c30",1,0.0,time_asc,6.730615483996633,False,False,247,0.5303643724696356,1.4838756943227998,10.964900115755372,-1.6318891209043187,0.41700404858299595,18,0.75,0.22800025295330975,96,0.5729166666666666,2.0771094531559586,8.019218819526522,-1.27713604657502,0.5833333333333334,17,0.8,0.31175106407030395
"d80,d65ret,d80_front",1,0.0,time_asc,6.699714627364736,False,False,245,0.5020408163265306,1.4204433342776257,11.660286777637781,-2.561160331767608,0.37551020408163266,18,0.9166666666666666,0.21440296003649978,96,0.4583333333333333,1.151443190501974,1.8211293898646272,-2.053126489099859,0.5208333333333334,17,0.6,1.3727745068052721
"d80_zero,d80,cons_m3s2c30",1,0.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"cons_m3s2c30,d80_zero,d80",1,-999999.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"cons_m3s2c30,d80,d80_zero",1,0.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80_zero,cons_m3s2c30,d80",1,-999999.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80_zero,d80,cons_m3s2c30",1,-999999.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80,cons_m3s2c30,d80_zero",1,-999999.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80_zero,cons_m3s2c30,d80",1,0.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80,d80_zero,cons_m3s2c30",1,0.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"cons_m3s2c30,d80,d80_zero",1,-999999.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80,d80_zero,cons_m3s2c30",1,-999999.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"cons_m3s2c30,d80_zero,d80",1,0.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80,cons_m3s2c30,d80_zero",1,0.0,score_desc,6.653275746917106,False,False,247,0.4777327935222672,1.3637621883765823,10.657728262344847,-1.954850869044371,0.3522267206477733,18,0.9166666666666666,0.23457156520239197,96,0.5104166666666666,1.5714605139321285,5.048395481873769,-1.5085321655532014,0.5729166666666666,17,0.8,0.49520684521968095
"d80_zero,d80_front,d65ret",2,0.0,time_asc,6.644988432668658,True,True,428,0.4929906542056075,1.3062177444646834,12.811439236166738,-2.686521494195235,0.42289719626168226,26,0.6666666666666666,0.39027621392333367,182,0.521978021978022,1.4048872798796879,7.14538198134772,-3.301713159806942,0.6043956043956044,29,0.8,0.6997526532594034
"d80,d65ret,cons_m2s2c30",1,0.0,time_asc,6.61151944276256,False,False,247,0.4939271255060729,1.4093547926882355,11.636445127078417,-2.939558223671174,0.38461538461538464,18,0.9166666666666666,0.21484224543648747,96,0.46875,1.204828748533006,2.414952266266277,-2.3472093349016765,0.5416666666666666,17,0.6,1.0352171489771158
"d80,d65ret,cons_m2s1c45",1,0.0,time_asc,6.61151944276256,False,False,247,0.4939271255060729,1.4093547926882355,11.636445127078417,-2.939558223671174,0.38461538461538464,18,0.9166666666666666,0.21484224543648747,96,0.46875,1.2040619379211086,2.4074437015915775,-2.3472093349016765,0.5416666666666666,17,0.6,1.038445882803919
"d80,d65ret,cons_m3s2c30",1,0.0,time_asc,6.61151944276256,False,False,247,0.4939271255060729,1.4093547926882355,11.636445127078417,-2.939558223671174,0.38461538461538464,18,0.9166666666666666,0.21484224543648747,96,0.46875,1.204828748533006,2.414952266266277,-2.3472093349016765,0.5416666666666666,17,0.6,1.0352171489771158
"d80,d65ret,cons_m3allc30",1,0.0,time_asc,6.61151944276256,False,False,247,0.4939271255060729,1.4093547926882355,11.636445127078417,-2.939558223671174,0.38461538461538464,18,0.9166666666666666,0.21484224543648747,96,0.46875,1.204828748533006,2.414952266266277,-2.3472093349016765,0.5416666666666666,17,0.6,1.0352171489771158
"d80,cons_m3s2c30,d50ret",1,0.0,time_asc,6.553891040104505,False,False,247,0.4979757085020243,1.419680538080902,11.765198485397022,-2.939558223671174,0.3724696356275304,18,0.8333333333333334,0.21249110273005617,96,0.4895833333333333,1.2636946955405077,2.897070024787232,-1.8791319476655701,0.5104166666666666,17,0.4,0.8629408259414116
"d80,cons_m2s2c30,d50ret",1,0.0,time_asc,6.553891040104505,False,False,247,0.4979757085020243,1.419680538080902,11.765198485397022,-2.939558223671174,0.3724696356275304,18,0.8333333333333334,0.21249110273005617,96,0.4895833333333333,1.2636946955405077,2.897070024787232,-1.8791319476655701,0.5104166666666666,17,0.4,0.8629408259414116
"d80,cons_m3allc30,d50ret",1,0.0,time_asc,6.553891040104505,False,False,247,0.4979757085020243,1.419680538080902,11.765198485397022,-2.939558223671174,0.3724696356275304,18,0.8333333333333334,0.21249110273005617,96,0.4895833333333333,1.2636946955405077,2.897070024787232,-1.8791319476655701,0.5104166666666666,17,0.4,0.8629408259414116
"d80,cons_m2s1c45,d50ret",1,0.0,time_asc,6.549268809082542,False,False,246,0.4959349593495935,1.4189870474497508,11.745757376784816,-2.939558223671174,0.37398373983739835,18,0.8333333333333334,0.21284280951871057,95,0.4842105263157895,1.2173521267727427,2.3895614601125326,-1.97913194766557,0.5157894736842106,17,0.4,1.0462170744427166
"d80,d80_zero,d80_front",1,-999999.0,time_asc,6.505409847955305,False,False,245,0.4857142857142857,1.3993058369421565,11.377803315464288,-2.426540287454465,0.37142857142857144,18,0.75,0.2197260693197335,96,0.4791666666666667,1.1520718435724713,1.6376378382321546,-1.5744286069609388,0.59375,17,0.4,1.5265890550616328
"d80,cons_m2s2c30,d80_zero",1,-999999.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"cons_m2s2c30,d80,d80_zero",1,0.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"cons_m2s2c30,d80_zero,d80",1,-999999.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"cons_m2s2c30,d80_zero,d80",1,0.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80_zero,d80,cons_m2s2c30",1,-999999.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80,d80_zero,cons_m2s2c30",1,-999999.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80_zero,cons_m2s2c30,d80",1,0.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80_zero,cons_m2s2c30,d80",1,-999999.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80,d80_zero,cons_m2s2c30",1,0.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80_zero,d80,cons_m2s2c30",1,0.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80,cons_m2s2c30,d80_zero",1,0.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"cons_m2s2c30,d80,d80_zero",1,-999999.0,score_desc,6.500616589945213,False,False,247,0.47368421052631576,1.3409027279315968,10.256005862189005,-1.954850869044371,0.3522267206477733,18,0.8333333333333334,0.2437596110603635,96,0.5104166666666666,1.6175562617953227,5.630770501169333,-1.8262470091334473,0.5208333333333334,17,0.8,0.44398897086656774
"d80,cons_m3s2c30,d65ret",1,0.0,time_asc,6.492331398594132,False,False,247,0.4939271255060729,1.4031113506533663,11.355738926300152,-2.939558223671174,0.38461538461538464,18,0.8333333333333334,0.22015300071842464,96,0.4791666666666667,1.25174289872635,2.8137940557784704,-1.9483675453894835,0.5416666666666666,17,0.6,0.8884800914501699
"d80,cons_m2s1c45,d65ret",1,0.0,time_asc,6.492331398594132,False,False,247,0.4939271255060729,1.4031113506533663,11.355738926300152,-2.939558223671174,0.38461538461538464,18,0.8333333333333334,0.22015300071842464,96,0.4791666666666667,1.2509025774996194,2.806285491103771,-1.9483675453894835,0.5416666666666666,17,0.6,0.8908573300632708
"d80,cons_m2s2c30,d65ret",1,0.0,time_asc,6.492331398594132,False,False,247,0.4939271255060729,1.4031113506533663,11.355738926300152,-2.939558223671174,0.38461538461538464,18,0.8333333333333334,0.22015300071842464,96,0.4791666666666667,1.25174289872635,2.8137940557784704,-1.9483675453894835,0.5416666666666666,17,0.6,0.8884800914501699
"d80,cons_m3allc30,d65ret",1,0.0,time_asc,6.492331398594132,False,False,247,0.4939271255060729,1.4031113506533663,11.355738926300152,-2.939558223671174,0.38461538461538464,18,0.8333333333333334,0.22015300071842464,96,0.4791666666666667,1.25174289872635,2.8137940557784704,-1.9483675453894835,0.5416666666666666,17,0.6,0.8884800914501699
"d80,d50ret,cons_m3s2c30",1,0.0,time_asc,6.474792706529268,False,False,247,0.4939271255060729,1.3968853283277776,11.270579020812155,-2.9457590429709555,0.3684210526315789,18,0.8333333333333334,0.2218164652750778,96,0.5,1.3556837915779212,3.749077014363831,-1.5773351177366097,0.5,17,0.6,0.6668307933984166
"d80,d50ret,cons_m2s2c30",1,0.0,time_asc,6.474792706529268,False,False,247,0.4939271255060729,1.3968853283277776,11.270579020812155,-2.9457590429709555,0.3684210526315789,18,0.8333333333333334,0.2218164652750778,96,0.5,1.3556837915779212,3.749077014363831,-1.5773351177366097,0.5,17,0.6,0.6668307933984166
"d80,d50ret,cons_m3allc30",1,0.0,time_asc,6.474792706529268,False,False,247,0.4939271255060729,1.3968853283277776,11.270579020812155,-2.9457590429709555,0.3684210526315789,18,0.8333333333333334,0.2218164652750778,96,0.5,1.3556837915779212,3.749077014363831,-1.5773351177366097,0.5,17,0.6,0.6668307933984166
"d80,d80_front",1,0.0,time_asc,6.4721739487694805,False,False,242,0.49586776859504134,1.4190933763254059,11.123498693430715,-2.561160331767608,0.3760330578512397,18,0.75,0.22474943081320656,96,0.5208333333333334,1.4323096996361209,4.2215751498353,-1.407360700790869,0.5104166666666666,17,0.8,0.5921960195586082
"d80,d50ret,cons_m2s1c45",1,0.0,time_asc,6.470173421147816,False,False,246,0.491869918699187,1.3962007236805485,11.251137912199951,-2.9457590429709555,0.3699186991869919,18,0.8333333333333334,0.2221997472174947,95,0.49473684210526314,1.3073163369139746,3.2415684496891313,-1.5773351177366097,0.5052631578947369,17,0.4,0.7712315932244934
"d80_front,cons_m3s2c30,d80_zero",1,0.0,time_asc,6.45766997300208,False,False,247,0.5182186234817814,1.427683279093871,8.927523495116404,-1.634687853990944,0.4291497975708502,18,0.75,0.28003286705070757,96,0.53125,1.5841070253658767,4.262587412074806,-1.4451653205101709,0.59375,17,0.8,0.5864982364744351
"d80_front,cons_m2s1c45,d80_zero",1,0.0,time_asc,6.45766997300208,False,False,247,0.5182186234817814,1.427683279093871,8.927523495116404,-1.634687853990944,0.4291497975708502,18,0.75,0.28003286705070757,96,0.53125,1.5841070253658767,4.262587412074806,-1.4451653205101709,0.59375,17,0.8,0.5864982364744351
"d80_front,cons_m2s2c30,d80_zero",1,0.0,time_asc,6.45766997300208,False,False,247,0.5182186234817814,1.427683279093871,8.927523495116404,-1.634687853990944,0.4291497975708502,18,0.75,0.28003286705070757,96,0.53125,1.5841070253658767,4.262587412074806,-1.4451653205101709,0.59375,17,0.8,0.5864982364744351
"d80_front,cons_m3allc30,d80_zero",1,0.0,time_asc,6.45766997300208,False,False,247,0.5182186234817814,1.427683279093871,8.927523495116404,-1.634687853990944,0.4291497975708502,18,0.75,0.28003286705070757,96,0.53125,1.5841070253658767,4.262587412074806,-1.4451653205101709,0.59375,17,0.8,0.5864982364744351
"d80,cons_m2s1c45,d65ret",1,-999999.0,time_asc,6.45584628069124,False,False,247,0.4898785425101215,1.3671065802236855,10.343379526635047,-2.806031728169259,0.39271255060728744,18,0.9166666666666666,0.24170049968313506,96,0.46875,1.0888018194064333,1.0215539864835048,-1.9483675453894833,0.59375,17,0.4,2.4472519642410187
"d80,cons_m3s2c30,d65ret",1,-999999.0,time_asc,6.45584628069124,False,False,247,0.4898785425101215,1.3671065802236855,10.343379526635047,-2.806031728169259,0.39271255060728744,18,0.9166666666666666,0.24170049968313506,96,0.46875,1.0888018194064333,1.0215539864835048,-1.9483675453894833,0.59375,17,0.4,2.4472519642410187
"d80,cons_m3allc30,d65ret",1,-999999.0,time_asc,6.45584628069124,False,False,247,0.4898785425101215,1.3671065802236855,10.343379526635047,-2.806031728169259,0.39271255060728744,18,0.9166666666666666,0.24170049968313506,96,0.46875,1.0888018194064333,1.0215539864835048,-1.9483675453894833,0.59375,17,0.4,2.4472519642410187
"d80,cons_m2s2c30,d65ret",1,-999999.0,time_asc,6.45584628069124,False,False,247,0.4898785425101215,1.3671065802236855,10.343379526635047,-2.806031728169259,0.39271255060728744,18,0.9166666666666666,0.24170049968313506,96,0.46875,1.0888018194064333,1.0215539864835048,-1.9483675453894833,0.59375,17,0.4,2.4472519642410187
"d80,cons_m3s2c30,cons_m2s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m3s2c30,cons_m3allc30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m2s2c30,cons_m2s1c45",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.413670021329296,4.299671315379943,-1.5773351177366095,0.5104166666666666,17,0.8,0.5814397930970885
"d80,cons_m2s1c45,cons_m2s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.413670021329296,4.299671315379943,-1.5773351177366095,0.5104166666666666,17,0.8,0.5814397930970885
"d80,cons_m3allc30,cons_m2s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m3s2c30,cons_m2s1c45",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.413670021329296,4.299671315379943,-1.5773351177366095,0.5104166666666666,17,0.8,0.5814397930970885
"d80,cons_m2s1c45,cons_m3s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.413670021329296,4.299671315379943,-1.5773351177366095,0.5104166666666666,17,0.8,0.5814397930970885
"d80,cons_m2s1c45,cons_m3allc30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.413670021329296,4.299671315379943,-1.5773351177366095,0.5104166666666666,17,0.8,0.5814397930970885
"d80,cons_m2s2c30,cons_m3allc30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m2s2c30,cons_m3s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m3allc30,cons_m3s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
