ticker,sources,cap,minscore,daily_order,select_pass,test_pass,both,near,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call
SPY,"cons_m2s2c30,cons_m3s2c30",1,-999999.0,score_desc,False,False,False,1.9086987756191536,249,0.43775100401606426,1.0857488348545772,19,2.6903284415861446,0.3253012048192771,96,0.4791666666666667,1.1515245227851587,17,1.829565233265044,0.5208333333333334
SPY,"cons_m3s2c30,cons_m2s2c30",1,-999999.0,score_desc,False,False,False,1.9086987756191536,249,0.43775100401606426,1.0857488348545772,19,2.6903284415861446,0.3253012048192771,96,0.4791666666666667,1.1515245227851587,17,1.829565233265044,0.5208333333333334
SPY,"d65win,cons_m3allc30",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d65win,cons_m2s1c45,cons_m3allc30",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d65win,cons_m3allc30,cons_m2s1c45",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d65win,cons_m2s2c30,cons_m3allc30",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d65win,cons_m3allc30,cons_m2s2c30",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d65win,cons_m3allc30,cons_m3s2c30",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d65win,cons_m3s2c30,cons_m3allc30",1,0.0,time_asc,False,False,False,1.9086923979946495,248,0.4274193548387097,1.080485839594786,19,2.328749567182807,0.36693548387096775,96,0.5520833333333334,1.435438641246396,17,3.749970788932554,0.625
SPY,"d80_front,d65win",4,-999999.0,time_asc,False,False,False,1.9086375222333147,563,0.44760213143872113,1.002640950922286,21,0.14565308039574631,0.42984014209591476,249,0.5100401606425703,1.193566741241462,35,3.6937909068350265,0.6546184738955824
SPY,"d65win,cons_m3allc30,d80_zero",7,0.25,time_asc,False,False,False,1.9084571490545101,654,0.4235474006116208,1.0130848150767358,21,1.0253110047584322,0.35015290519877673,230,0.5,1.178358105072113,27,4.157182331856953,0.591304347826087
SPY,"d65win,d80_zero,cons_m3allc30",7,0.25,time_asc,False,False,False,1.9084571490545101,654,0.4235474006116208,1.0130848150767358,21,1.0253110047584322,0.35015290519877673,230,0.5,1.178358105072113,27,4.157182331856953,0.591304347826087
SPY,"d80_zero,d65win,cons_m3allc30",7,0.25,time_asc,False,False,False,1.9084571490545101,654,0.4235474006116208,1.0130848150767358,21,1.0253110047584313,0.35015290519877673,230,0.5,1.178358105072113,27,4.157182331856953,0.591304347826087
SPY,"d50ret,d65win",7,0.25,time_asc,False,False,False,1.9084438298857196,653,0.42879019908116384,1.0310560862806264,20,2.436407533462567,0.333843797856049,227,0.4889867841409692,1.102042014278209,23,2.4233469189303714,0.5506607929515418
SPY,"d50ret,d65win,d80_front",7,0.25,time_asc,False,False,False,1.9084438298857196,653,0.42879019908116384,1.0310560862806264,20,2.436407533462567,0.333843797856049,227,0.4889867841409692,1.102042014278209,23,2.4233469189303714,0.5506607929515418
SPY,"d50ret,d80_front,d65win",7,0.25,time_asc,False,False,False,1.9084438298857196,653,0.42879019908116384,1.0310560862806264,20,2.436407533462567,0.333843797856049,227,0.4889867841409692,1.102042014278209,23,2.4233469189303714,0.5506607929515418
