sources,maxday,minscore,select_pass,test_pass,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call,both,near
"wconly,ptdj35,cons32",5,-999999.0,True,True,256,0.48046875,1.3203186241871794,81,10.995001789316678,0.5390625,409,0.508557457212714,1.4981069357548338,69,25.963849096088502,0.5183374083129584,True,2.6764779743674407
"ptdj35,wconly,cons32",5,-999999.0,True,True,256,0.48046875,1.3203186241871794,81,10.995001789316678,0.5390625,409,0.508557457212714,1.4981069357548338,69,25.963849096088502,0.5183374083129584,True,2.6764779743674407
"wconly,cons32,ptdj35",5,-999999.0,True,True,256,0.48046875,1.3203186241871794,81,10.995001789316678,0.5390625,409,0.508557457212714,1.4886853857323776,69,25.472750326978584,0.5183374083129584,True,2.6670564243449846
"cons22,ptdj35,topk",5,0.0,True,True,250,0.476,1.3070566968837827,80,10.336715789340879,0.548,389,0.4987146529562982,1.6013679180866516,66,31.275558685856815,0.5372750642673522,True,2.6578539208830305
"ptdj35,cons22,ptdj80",5,-999999.0,True,True,279,0.5017921146953405,1.3252749607908956,83,10.961893953214693,0.5304659498207885,423,0.5011820330969267,1.321747750960371,73,15.95811198169424,0.5200945626477541,True,2.6529710073358004
"ptdj35,cons22,struct",5,0.0,True,True,251,0.47808764940239046,1.320052797985238,81,10.83170101659848,0.545816733067729,391,0.4936061381074169,1.5627590857795677,66,30.021803123211946,0.5370843989769821,True,2.6461994587844204
"cons22,wconly,ptdj35",5,-999999.0,True,True,250,0.476,1.3070566968837827,80,10.336715789340879,0.548,388,0.5051546391752577,1.5743218057428638,66,29.449717947060865,0.5335051546391752,True,2.643687780977162
"cons22,ptdj35,wconly",5,-999999.0,True,True,250,0.476,1.3070566968837827,80,10.336715789340879,0.548,388,0.5051546391752577,1.5743218057428638,66,29.449717947060865,0.5335051546391752,True,2.643687780977162
"struct,ptdj35,cons22",5,0.2,True,True,246,0.4796747967479675,1.3557158087612444,81,11.756653644604189,0.5487804878048781,344,0.4883720930232558,1.6798452783104905,58,33.424734731667755,0.5261627906976745,True,2.6316548666141815
"ptdj35,struct,cons22",5,0.2,True,True,246,0.4796747967479675,1.3557158087612444,81,11.756653644604189,0.5487804878048781,344,0.4883720930232558,1.6798452783104905,58,33.424734731667755,0.5261627906976745,True,2.6316548666141815
