trigger_losses,pause_days,loss_threshold,rolling_sum_window,rolling_sum_threshold,volume_protect_monthly_target,skipped_days,volume_protected_days,select_spxw_trades,select_spxw_win_rate,select_spxw_profit_factor,select_spxw_pnl_return,select_spxw_avg_return,select_spxw_max_drawdown,select_spxw_call_rate,select_spxw_days_with_trades,select_spxw_daily_win_rate,select_spxw_daily_max_drawdown,select_spxw_top5_share_of_pnl,select_spxw_min_month_trades,select_spxw_positive_month_rate,select_spxw_pass,select_spy_trades,select_spy_win_rate,select_spy_profit_factor,select_spy_pnl_return,select_spy_avg_return,select_spy_max_drawdown,select_spy_call_rate,select_spy_days_with_trades,select_spy_daily_win_rate,select_spy_daily_max_drawdown,select_spy_top5_share_of_pnl,select_spy_min_month_trades,select_spy_positive_month_rate,select_spy_pass,select_qqq_trades,select_qqq_win_rate,select_qqq_profit_factor,select_qqq_pnl_return,select_qqq_avg_return,select_qqq_max_drawdown,select_qqq_call_rate,select_qqq_days_with_trades,select_qqq_daily_win_rate,select_qqq_daily_max_drawdown,select_qqq_top5_share_of_pnl,select_qqq_min_month_trades,select_qqq_positive_month_rate,select_qqq_pass,select_overall_trades,select_overall_win_rate,select_overall_profit_factor,select_overall_pnl_return,select_overall_avg_return,select_overall_max_drawdown,select_overall_call_rate,select_overall_days_with_trades,select_overall_daily_win_rate,select_overall_daily_max_drawdown,select_overall_top5_share_of_pnl,select_overall_min_month_trades,select_overall_positive_month_rate,select_pass,select_pf_min,select_wr_min,select_min_month_min,valid_spxw_trades,valid_spxw_win_rate,valid_spxw_profit_factor,valid_spxw_pnl_return,valid_spxw_avg_return,valid_spxw_max_drawdown,valid_spxw_call_rate,valid_spxw_days_with_trades,valid_spxw_daily_win_rate,valid_spxw_daily_max_drawdown,valid_spxw_top5_share_of_pnl,valid_spxw_min_month_trades,valid_spxw_positive_month_rate,valid_spxw_pass,valid_spy_trades,valid_spy_win_rate,valid_spy_profit_factor,valid_spy_pnl_return,valid_spy_avg_return,valid_spy_max_drawdown,valid_spy_call_rate,valid_spy_days_with_trades,valid_spy_daily_win_rate,valid_spy_daily_max_drawdown,valid_spy_top5_share_of_pnl,valid_spy_min_month_trades,valid_spy_positive_month_rate,valid_spy_pass,valid_qqq_trades,valid_qqq_win_rate,valid_qqq_profit_factor,valid_qqq_pnl_return,valid_qqq_avg_return,valid_qqq_max_drawdown,valid_qqq_call_rate,valid_qqq_days_with_trades,valid_qqq_daily_win_rate,valid_qqq_daily_max_drawdown,valid_qqq_top5_share_of_pnl,valid_qqq_min_month_trades,valid_qqq_positive_month_rate,valid_qqq_pass,valid_overall_trades,valid_overall_win_rate,valid_overall_profit_factor,valid_overall_pnl_return,valid_overall_avg_return,valid_overall_max_drawdown,valid_overall_call_rate,valid_overall_days_with_trades,valid_overall_daily_win_rate,valid_overall_daily_max_drawdown,valid_overall_top5_share_of_pnl,valid_overall_min_month_trades,valid_overall_positive_month_rate,valid_pass,valid_pf_min,valid_wr_min,valid_min_month_min,pretest_pass,pretest_health_flag_count,pretest_negative_months,pretest_max_negative_day_streak,pretest_max_dd_to_pnl,pretest_flags_json,selection_score
4,2,0.0,5,-2.0,0,18,0,58,0.46551724137931033,1.4864142961432683,3.4709194053848815,0.05984343802387727,-1.985985460885445,0.10344827586206896,58,0.46551724137931033,-1.985985460885445,0.7202702535015448,18,0.6666666666666666,True,128,0.5234375,1.3392855494228835,4.674583144625183,0.03652018081738424,-2.9654143211772244,0.2734375,58,0.5517241379310345,-2.6654143211772263,1.2236468424684197,18,1.0,True,64,0.609375,2.1481057045372145,5.932091564426265,0.09268893069416038,-1.8934407533550637,0.125,60,0.6166666666666667,-1.732440787687339,0.5057238188955958,18,0.6666666666666666,True,250,0.532,1.539778771316094,14.077594114436328,0.056310376457745316,-2.965414321177237,0.196,63,0.6190476190476191,-3.777114457903913,0.709712968185699,54,1.0,True,1.3392855494228835,0.46551724137931033,18,64,0.53125,1.3767838429238448,2.49690141252246,0.03901408457066344,-1.325171364898779,0.28125,64,0.53125,-1.325171364898779,1.0012409730964946,20,1.0,True,175,0.5542857142857143,1.6817007443400327,8.980450183084985,0.051316858189057055,-2.7468414706563014,0.3657142857142857,61,0.6721311475409836,-2.684841482100393,0.6571193607037026,56,1.0,True,64,0.546875,1.264664449453877,1.4946954288860899,0.023354616076345154,-1.1562869195743366,0.3125,62,0.5645161290322581,-1.1562869195743366,1.6725815518570935,19,1.0,False,303,0.5478547854785478,1.5097474635598858,12.972047024493536,0.042812036384467116,-3.1330887864223254,0.33663366336633666,64,0.5625,-2.788149103548738,0.7424534977754644,97,1.0,False,1.264664449453877,0.53125,19,False,3,2,4,0.32040677432167747,"{""QQQ"": ""negative_months"", ""SPXW"": ""negative_months;max_month_pnl_share>0.65"", ""SPY"": """"}",-18.683035148510463
4,2,0.0,0,0.0,0,16,0,58,0.46551724137931033,1.4864142961432683,3.4709194053848815,0.05984343802387727,-1.985985460885445,0.10344827586206896,58,0.46551724137931033,-1.985985460885445,0.7202702535015448,18,0.6666666666666666,True,134,0.5074626865671642,1.2516436378704643,3.810372004598602,0.028435611974616432,-3.829625461203806,0.26119402985074625,60,0.5333333333333333,-3.529625461203808,1.5011759738611847,18,0.6666666666666666,False,64,0.609375,2.1481057045372145,5.932091564426265,0.09268893069416038,-1.8934407533550637,0.125,60,0.6166666666666667,-1.732440787687339,0.5057238188955958,18,0.6666666666666666,True,256,0.5234375,1.481458069312364,13.213382974409747,0.051614777243788074,-3.82962546120382,0.19140625,63,0.6031746031746031,-4.277886062837583,0.7561311984387133,54,1.0,False,1.2516436378704643,0.46551724137931033,18,64,0.53125,1.3767838429238448,2.49690141252246,0.03901408457066344,-1.325171364898779,0.28125,64,0.53125,-1.325171364898779,1.0012409730964946,20,1.0,True,175,0.5542857142857143,1.6817007443400327,8.980450183084985,0.051316858189057055,-2.7468414706563014,0.3657142857142857,61,0.6721311475409836,-2.684841482100393,0.6571193607037026,56,1.0,True,64,0.546875,1.264664449453877,1.4946954288860899,0.023354616076345154,-1.1562869195743366,0.3125,62,0.5645161290322581,-1.1562869195743366,1.6725815518570935,19,1.0,False,303,0.5478547854785478,1.5097474635598858,12.972047024493536,0.042812036384467116,-3.1330887864223254,0.33663366336633666,64,0.5625,-2.788149103548738,0.7424534977754644,97,1.0,False,1.264664449453877,0.53125,19,False,4,3,4,0.32040677432167747,"{""QQQ"": ""negative_months"", ""SPXW"": ""negative_months;max_month_pnl_share>0.65"", ""SPY"": ""negative_months""}",-30.183035148510463
4,2,0.0,5,-2.0,18,11,7,62,0.4838709677419355,1.4992880964609996,3.653221904580593,0.05892293394484827,-1.8276556113362903,0.0967741935483871,62,0.4838709677419355,-1.8276556113362903,0.684327441720793,20,0.6666666666666666,True,130,0.5153846153846153,1.3098844578281446,4.365334366907481,0.03357949513005755,-2.9654143211772244,0.2692307692307692,60,0.5333333333333333,-2.6654143211772263,1.3103323649475513,20,1.0,True,65,0.6,2.0302258383296583,5.632091564426264,0.08664756252963483,-2.1934407533550635,0.12307692307692308,61,0.6065573770491803,-2.0324407876873387,0.5326617945895571,19,0.6666666666666666,True,257,0.5291828793774319,1.5080126058435508,13.650647835914338,0.05311536122923867,-2.965414321177237,0.19066147859922178,64,0.609375,-3.8192915247362595,0.7319103989763809,59,1.0,True,1.3098844578281446,0.4838709677419355,19,64,0.53125,1.3767838429238448,2.49690141252246,0.03901408457066344,-1.325171364898779,0.28125,64,0.53125,-1.325171364898779,1.0012409730964946,20,1.0,True,175,0.5542857142857143,1.6817007443400327,8.980450183084985,0.051316858189057055,-2.7468414706563014,0.3657142857142857,61,0.6721311475409836,-2.684841482100393,0.6571193607037026,56,1.0,True,64,0.546875,1.264664449453877,1.4946954288860899,0.023354616076345154,-1.1562869195743366,0.3125,62,0.5645161290322581,-1.1562869195743366,1.6725815518570935,19,1.0,False,303,0.5478547854785478,1.5097474635598858,12.972047024493536,0.042812036384467116,-3.1330887864223254,0.33663366336633666,64,0.5625,-2.788149103548738,0.7424534977754644,97,1.0,False,1.264664449453877,0.53125,19,False,4,2,6,0.2851833216840275,"{""QQQ"": ""negative_months"", ""SPXW"": ""negative_months;negative_day_streak>4"", ""SPY"": ""negative_day_streak>4""}",-32.68303514851046
4,2,0.0,5,0.0,0,142,0,44,0.5227272727272727,2.0952871114964835,4.886338994494116,0.11105315896577536,-1.383239580832511,0.13636363636363635,44,0.5227272727272727,-1.383239580832511,0.5116304871227678,12,0.6666666666666666,False,89,0.550561797752809,1.737618891961456,5.932979961523836,0.06666269619689703,-1.8000815712373308,0.2696629213483146,42,0.5714285714285714,-1.8000815712373317,0.9566830309762928,14,1.0,False,52,0.6538461538461539,2.8696677384662905,6.532228860094888,0.12561978577105554,-0.9026455528868382,0.1346153846153846,48,0.6666666666666666,-0.8262936342626457,0.4592613125248679,14,1.0,False,185,0.572972972972973,2.0845765696280574,17.35154781611284,0.09379215035736671,-1.8000815712373388,0.2,61,0.639344262295082,-2.805754808529845,0.5481407255100741,40,1.0,False,1.737618891961456,0.5227272727272727,12,31,0.41935483870967744,0.658307460317752,-1.6302812401379816,-0.05258971742380586,-2.6302812401379816,0.3870967741935484,31,0.41935483870967744,-2.6302812401379816,-1.4006927646815661,9,0.0,False,125,0.568,1.9068965934000643,7.557634959980169,0.06046107967984136,-1.2875738379192565,0.376,43,0.6976744186046512,-0.9875738379192565,0.7394267605443037,36,1.0,True,32,0.46875,0.742308159788374,-0.9513737915818233,-0.02973043098693198,-1.2656304655820827,0.25,31,0.4838709677419355,-1.2656304655820827,-2.16192396384309,6,0.0,False,188,0.526595744680851,1.296249025161649,4.975979928260363,0.026467978341810444,-4.182223745304429,0.35638297872340424,59,0.5423728813559322,-2.3596699977215803,1.3373778388877662,53,1.0,False,0.658307460317752,0.41935483870967744,6,False,5,7,4,0.8078116048829437,"{""QQQ"": ""negative_months;max_month_pnl_share>0.65"", ""SPXW"": ""drawdown_to_pnl>0.45;negative_months;max_month_pnl_share>0.65"", ""SPY"": """"}",-59.781663492070585
4,2,0.0,0,0.0,18,9,7,62,0.4838709677419355,1.4992880964609996,3.653221904580593,0.05892293394484827,-1.8276556113362903,0.0967741935483871,62,0.4838709677419355,-1.8276556113362903,0.684327441720793,20,0.6666666666666666,True,136,0.5,1.2265925329702485,3.5011232268809005,0.02574355313883015,-3.829625461203806,0.25735294117647056,62,0.5161290322580645,-3.529625461203808,1.6337725164482715,20,0.6666666666666666,False,65,0.6,2.0302258383296583,5.632091564426264,0.08664756252963483,-2.1934407533550635,0.12307692307692308,61,0.6065573770491803,-2.0324407876873387,0.5326617945895571,19,0.6666666666666666,True,263,0.5209125475285171,1.4528593137620973,12.786436695887758,0.048617630022386914,-3.82962546120382,0.18631178707224336,64,0.59375,-4.277886062837583,0.7813788424012885,59,1.0,False,1.2265925329702485,0.4838709677419355,19,64,0.53125,1.3767838429238448,2.49690141252246,0.03901408457066344,-1.325171364898779,0.28125,64,0.53125,-1.325171364898779,1.0012409730964946,20,1.0,True,175,0.5542857142857143,1.6817007443400327,8.980450183084985,0.051316858189057055,-2.7468414706563014,0.3657142857142857,61,0.6721311475409836,-2.684841482100393,0.6571193607037026,56,1.0,True,64,0.546875,1.264664449453877,1.4946954288860899,0.023354616076345154,-1.1562869195743366,0.3125,62,0.5645161290322581,-1.1562869195743366,1.6725815518570935,19,1.0,False,303,0.5478547854785478,1.5097474635598858,12.972047024493536,0.042812036384467116,-3.1330887864223254,0.33663366336633666,64,0.5625,-2.788149103548738,0.7424534977754644,97,1.0,False,1.264664449453877,0.53125,19,False,5,3,6,0.3265034705429276,"{""QQQ"": ""negative_months"", ""SPXW"": ""negative_months;negative_day_streak>4"", ""SPY"": ""negative_months;negative_day_streak>4""}",-44.18303514851046
0,2,0.0,5,0.0,18,62,86,58,0.5,1.688726708981621,4.419463977618318,0.07619765478652273,-1.7881868901382603,0.10344827586206896,58,0.5,-1.7881868901382603,0.5656794608262128,19,0.6666666666666666,True,97,0.5360824742268041,1.683591404643747,6.12550714245372,0.06314955816962597,-1.8000815712373313,0.25773195876288657,48,0.5416666666666666,-1.8000815712373317,0.9338065847859581,19,1.0,True,62,0.6290322580645161,2.5383940107344523,6.746485522106778,0.10881428261462546,-1.5335587686344576,0.12903225806451613,58,0.6379310344827587,-1.3725588029667328,0.4446759709436338,19,1.0,True,217,0.5529953917050692,1.8749390085422462,17.291456642178815,0.07968413199160744,-2.2097438088004733,0.17972350230414746,63,0.6349206349206349,-3.408558218566167,0.5488867306134719,57,1.0,True,1.683591404643747,0.5,19,56,0.5178571428571429,1.3069400980054242,1.8297328400616701,0.03267380071538697,-1.401762543220073,0.30357142857142855,56,0.5178571428571429,-1.401762543220073,1.3663196862749312,18,0.3333333333333333,True,128,0.5703125,1.9192690530454037,7.6761213383435605,0.059969697955809066,-1.2875738379192565,0.3828125,44,0.7045454545454546,-0.9875738379192565,0.7280131839396411,36,1.0,True,57,0.49122807017543857,1.0612629774066138,0.361622044315685,0.006344246391503246,-1.812293747918854,0.2982456140350877,55,0.509090909090909,-1.812293747918854,6.913295357120365,18,0.3333333333333333,False,241,0.5394190871369294,1.488144992866562,9.867476222720917,0.04094388474158057,-2.3369296933207133,0.34439834024896265,64,0.546875,-1.9902078955781393,0.9034479173753841,74,1.0,False,1.0612629774066138,0.49122807017543857,18,False,5,5,6,0.2743283172644107,"{""QQQ"": ""negative_months"", ""SPXW"": ""negative_months;max_month_pnl_share>0.65;negative_day_streak>4"", ""SPY"": ""negative_day_streak>4""}",-49.29237051661453
4,2,0.0,5,0.0,18,62,87,58,0.5,1.688726708981621,4.419463977618318,0.07619765478652273,-1.7881868901382603,0.10344827586206896,58,0.5,-1.7881868901382603,0.5656794608262128,19,0.6666666666666666,True,97,0.5360824742268041,1.683591404643747,6.12550714245372,0.06314955816962597,-1.8000815712373313,0.25773195876288657,48,0.5416666666666666,-1.8000815712373317,0.9338065847859581,19,1.0,True,62,0.6290322580645161,2.5383940107344523,6.746485522106778,0.10881428261462546,-1.5335587686344576,0.12903225806451613,58,0.6379310344827587,-1.3725588029667328,0.4446759709436338,19,1.0,True,217,0.5529953917050692,1.8749390085422462,17.291456642178815,0.07968413199160744,-2.2097438088004733,0.17972350230414746,63,0.6349206349206349,-3.408558218566167,0.5488867306134719,57,1.0,True,1.683591404643747,0.5,19,56,0.5178571428571429,1.3069400980054242,1.8297328400616701,0.03267380071538697,-1.401762543220073,0.30357142857142855,56,0.5178571428571429,-1.401762543220073,1.3663196862749312,18,0.3333333333333333,True,128,0.5703125,1.9192690530454037,7.6761213383435605,0.059969697955809066,-1.2875738379192565,0.3828125,44,0.7045454545454546,-0.9875738379192565,0.7280131839396411,36,1.0,True,57,0.49122807017543857,1.0612629774066138,0.361622044315685,0.006344246391503246,-1.812293747918854,0.2982456140350877,55,0.509090909090909,-1.812293747918854,6.913295357120365,18,0.3333333333333333,False,241,0.5394190871369294,1.488144992866562,9.867476222720917,0.04094388474158057,-2.3369296933207133,0.34439834024896265,64,0.546875,-1.9902078955781393,0.9034479173753841,74,1.0,False,1.0612629774066138,0.49122807017543857,18,False,5,5,6,0.2743283172644107,"{""QQQ"": ""negative_months"", ""SPXW"": ""negative_months;max_month_pnl_share>0.65;negative_day_streak>4"", ""SPY"": ""negative_day_streak>4""}",-49.29237051661453
0,2,0.0,5,0.0,0,148,0,38,0.5526315789473685,1.7999826571410251,3.4125604653085615,0.08980422277127793,-1.482694402968842,0.05263157894736842,38,0.5526315789473685,-1.482694402968842,0.7325877520455748,10,0.6666666666666666,False,89,0.550561797752809,1.737618891961456,5.932979961523836,0.06666269619689703,-1.8000815712373308,0.2696629213483146,42,0.5714285714285714,-1.8000815712373317,0.9566830309762928,14,1.0,False,52,0.6538461538461539,2.8696677384662905,6.532228860094888,0.12561978577105554,-0.9026455528868382,0.1346153846153846,48,0.6666666666666666,-0.8262936342626457,0.4592613125248679,14,1.0,False,179,0.5810055865921788,2.004730936711606,15.877769286927286,0.08870262171467758,-1.8000815712373388,0.18435754189944134,61,0.6229508196721312,-2.805754808529845,0.5171438040359553,40,1.0,False,1.737618891961456,0.550561797752809,10,31,0.41935483870967744,0.658307460317752,-1.6302812401379816,-0.05258971742380586,-2.6302812401379816,0.3870967741935484,31,0.41935483870967744,-2.6302812401379816,-1.4006927646815661,9,0.0,False,125,0.568,1.9068965934000643,7.557634959980169,0.06046107967984136,-1.2875738379192565,0.376,43,0.6976744186046512,-0.9875738379192565,0.7394267605443037,36,1.0,True,32,0.46875,0.742308159788374,-0.9513737915818233,-0.02973043098693198,-1.2656304655820827,0.25,31,0.4838709677419355,-1.2656304655820827,-2.16192396384309,6,0.0,False,188,0.526595744680851,1.296249025161649,4.975979928260363,0.026467978341810444,-4.182223745304429,0.35638297872340424,59,0.5423728813559322,-2.3596699977215803,1.3373778388877662,53,1.0,False,0.658307460317752,0.41935483870967744,6,False,6,7,4,1.475796386442332,"{""QQQ"": ""negative_months;max_month_pnl_share>0.65"", ""SPXW"": ""drawdown_to_pnl>0.45;top5_share>0.8;negative_months;max_month_pnl_share>0.65"", ""SPY"": """"}",-69.78166349207058
0,0,0.0,0,0.0,0,0,0,64,0.484375,1.5058805191204332,3.853221904580593,0.06020659225907177,-1.8881868901382601,0.09375,64,0.484375,-1.8881868901382601,0.6488076892296486,20,0.6666666666666666,True,136,0.5,1.2265925329702485,3.5011232268809005,0.02574355313883015,-3.829625461203806,0.25735294117647056,62,0.5161290322580645,-3.529625461203808,1.6337725164482715,20,0.6666666666666666,False,68,0.5882352941176471,1.916159674489285,5.391973549146871,0.07929372866392458,-2.433558768634457,0.11764705882352941,64,0.59375,-2.2725588029667323,0.5563825513340409,22,0.6666666666666666,True,268,0.5186567164179104,1.4402348066042678,12.746318680608363,0.047560890599284936,-3.82962546120382,0.1828358208955224,64,0.59375,-4.277886062837583,0.7838381696097115,62,1.0,False,1.2265925329702485,0.484375,20,64,0.53125,1.3767838429238448,2.49690141252246,0.03901408457066344,-1.325171364898779,0.28125,64,0.53125,-1.325171364898779,1.0012409730964946,20,1.0,True,179,0.553072625698324,1.6810458357294458,9.380450183084987,0.052404749626173114,-3.2848414821003926,0.3575418994413408,63,0.6666666666666666,-3.2848414821003926,0.6328674134797005,56,1.0,True,66,0.5303030303030303,1.1432082964925514,0.8946954288860898,0.013555991346758936,-1.7562869195743367,0.30303030303030304,64,0.546875,-1.7562869195743367,2.794246979793493,21,0.6666666666666666,False,309,0.5436893203883495,1.4792874913147709,12.772047024493535,0.041333485516160305,-3.6710887978664193,0.3300970873786408,64,0.5625,-3.3881491035487374,0.7784792601432213,97,1.0,False,1.1432082964925514,0.5303030303030303,20,False,6,4,10,0.362943010717397,"{""QQQ"": ""negative_months;negative_day_streak>4"", ""SPXW"": ""negative_months;negative_day_streak>4"", ""SPY"": ""negative_months;negative_day_streak>4""}",-63.4507536997497
0,0,0.0,5,0.0,0,0,0,64,0.484375,1.5058805191204332,3.853221904580593,0.06020659225907177,-1.8881868901382601,0.09375,64,0.484375,-1.8881868901382601,0.6488076892296486,20,0.6666666666666666,True,136,0.5,1.2265925329702485,3.5011232268809005,0.02574355313883015,-3.829625461203806,0.25735294117647056,62,0.5161290322580645,-3.529625461203808,1.6337725164482715,20,0.6666666666666666,False,68,0.5882352941176471,1.916159674489285,5.391973549146871,0.07929372866392458,-2.433558768634457,0.11764705882352941,64,0.59375,-2.2725588029667323,0.5563825513340409,22,0.6666666666666666,True,268,0.5186567164179104,1.4402348066042678,12.746318680608363,0.047560890599284936,-3.82962546120382,0.1828358208955224,64,0.59375,-4.277886062837583,0.7838381696097115,62,1.0,False,1.2265925329702485,0.484375,20,64,0.53125,1.3767838429238448,2.49690141252246,0.03901408457066344,-1.325171364898779,0.28125,64,0.53125,-1.325171364898779,1.0012409730964946,20,1.0,True,179,0.553072625698324,1.6810458357294458,9.380450183084987,0.052404749626173114,-3.2848414821003926,0.3575418994413408,63,0.6666666666666666,-3.2848414821003926,0.6328674134797005,56,1.0,True,66,0.5303030303030303,1.1432082964925514,0.8946954288860898,0.013555991346758936,-1.7562869195743367,0.30303030303030304,64,0.546875,-1.7562869195743367,2.794246979793493,21,0.6666666666666666,False,309,0.5436893203883495,1.4792874913147709,12.772047024493535,0.041333485516160305,-3.6710887978664193,0.3300970873786408,64,0.5625,-3.3881491035487374,0.7784792601432213,97,1.0,False,1.1432082964925514,0.5303030303030303,20,False,6,4,10,0.362943010717397,"{""QQQ"": ""negative_months;negative_day_streak>4"", ""SPXW"": ""negative_months;negative_day_streak>4"", ""SPY"": ""negative_months;negative_day_streak>4""}",-63.4507536997497
