ticker,dir,file,hist_months,hist_n,topk_bad,modes,trades,wr,pf,pnlR,min_month,pos,call_rate,top5
QQQ,event_option_current_best_sidecircuits_qqq_union_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,,0,True,TOPK_REGRESSOR,203,0.4729064039408867,1.3605705507819335,11.251899184129874,31,4,0.41379310344827586,1.190910066000226
SPXW,event_option_current_best_sidecircuits_qqq_union_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,,0,True,TOPK_REGRESSOR,240,0.5166666666666667,1.5227340666977194,12.590143793676297,24,4,0.6208333333333333,1.0225410206279695
SPY,event_option_current_best_sidecircuits_qqq_union_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,,0,True,TOPK_REGRESSOR,157,0.4585987261146497,1.4292920384770318,15.347261149849821,19,4,0.6878980891719745,1.6473550403214379
QQQ,event_option_gate_qqq_all13_zero_dte_delta80_win_ptdj_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,206,0.39805825242718446,0.9987154690381198,-0.04595956698814785,21,4,0.35436893203883496,
QQQ,event_option_gate_qqq_all13_zero_dte_delta80_win_ptdj_2026janmay,event_option_gate_trades.csv,,0,False,,206,0.39805825242718446,0.9987154690381198,-0.04595956698814785,21,4,0.35436893203883496,
QQQ,event_option_gate_qqq_all13_zero_dte_delta80_win_ptdj_z48_loosephys_2026janmay,event_option_gate_trades.csv,,0,False,,230,0.391304347826087,0.9402209972012406,-2.4117512067163087,22,3,0.2608695652173913,
QQQ,event_option_gate_qqq_alltrain_delta15_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,167,0.3413173652694611,0.8506653472122345,-4.086763439362567,14,3,0.6287425149700598,
QQQ,event_option_gate_qqq_alltrain_delta50_return_min18_2026janmay,event_option_gate_trades.csv,,0,False,,222,0.3918918918918919,0.8505564194751273,-4.545177969362502,16,3,0.7207207207207207,
QQQ,event_option_gate_qqq_alltrain_delta50_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,199,0.4271356783919598,0.9761808345854078,-0.5806206301988777,13,2,0.6834170854271356,
QQQ,event_option_gate_qqq_alltrain_delta65_return_min18_2026janmay,event_option_gate_trades.csv,,0,False,,183,0.40437158469945356,0.9602729918850499,-0.9104262738676216,17,3,0.7540983606557377,
QQQ,event_option_gate_qqq_alltrain_delta65_wincls_min18_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,306,0.4150326797385621,0.9075361971119675,-3.796886056083747,29,2,0.7026143790849673,
QQQ,event_option_gate_qqq_alltrain_delta65_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,306,0.4150326797385621,0.9075361971119675,-3.796886056083747,29,2,0.7026143790849673,
QQQ,event_option_gate_qqq_alltrain_delta80_return_min18_2026janmay,event_option_gate_trades.csv,,0,False,,218,0.3944954128440367,0.84656734321174,-3.3264803248017594,25,3,0.8256880733944955,
QQQ,event_option_gate_qqq_alltrain_delta80_wincls_min18_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,319,0.4106583072100313,1.0510000926476506,1.9089928751165406,29,3,0.7429467084639498,4.652769198570079
QQQ,event_option_gate_qqq_alltrain_delta80_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,319,0.4106583072100313,1.0510000926476506,1.9089928751165406,29,3,0.7429467084639498,4.652769198570079
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta50_wincls_physics_2026janmay,event_option_gate_trades.csv,,0,False,,138,0.36231884057971014,0.9025493260559301,-2.572697792123452,0,2,0.26811594202898553,
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,201,0.4228855721393035,1.1459912729902657,4.938721660440942,28,4,0.3681592039800995,2.3690340951418167
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,201,0.4228855721393035,1.1459912729902657,4.938721660440942,28,4,0.3681592039800995,2.3690340951418167
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2026janmay,event_option_gate_trades.csv,,0,False,,201,0.4228855721393035,1.1459912729902657,4.938721660440942,28,4,0.3681592039800995,2.3690340951418167
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202511,202512",5,False,,211,0.4549763033175355,1.3175066762771908,10.363959073227464,16,4,0.33175355450236965,1.4334793887670654
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202511,202512",5,False,,225,0.4622222222222222,1.3306942742786545,11.36953789696593,23,4,0.3688888888888889,1.1390084771884175
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2026janmay,event_option_gate_trades.csv,,0,False,,211,0.4549763033175355,1.3175066762771908,10.363959073227464,16,4,0.33175355450236965,1.4334793887670654
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_liquidgrid_2026janmay,event_option_gate_trades.csv,,0,False,,242,0.43388429752066116,1.2124642562801764,8.227996063529629,16,4,0.3347107438016529,1.8056063229475907
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_regimegate_2026janmay,regime_gate_trades.csv,,0,False,,81,0.4074074074074074,0.8849720757030457,-1.5377534136288205,11,1,0.4444444444444444,
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_z48_loosephys_2026janmay,event_option_gate_trades.csv,,0,False,,166,0.39759036144578314,1.0784594968592076,2.2731910587832536,0,2,0.26506024096385544,4.072038591622662
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_regimegate_2026janmay,regime_gate_trades.csv,,0,False,,101,0.36633663366336633,0.879333237895978,-2.2441978138687375,11,2,0.38613861386138615,
QQQ,event_option_gate_qqq_front_weekly_delta25_quantile_min18_2026janmay,event_option_gate_trades.csv,,0,False,,157,0.3885350318471338,0.8287950324457163,-3.6661110513189836,15,2,0.7834394904458599,
QQQ,event_option_gate_qqq_front_weekly_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,"202510,202511,202512",3,False,,149,0.40939597315436244,0.9720920696589752,-0.49937186540419787,18,1,0.6241610738255033,
QQQ,event_option_gate_qqq_front_weekly_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,149,0.40939597315436244,0.9720920696589752,-0.49937186540419787,18,1,0.6241610738255033,
QQQ,event_option_gate_qqq_front_weekly_delta35_wincls_physics_2026janmay,event_option_gate_trades.csv,,0,False,,179,0.36312849162011174,0.6576056023199524,-8.101694276194712,14,1,0.6983240223463687,
QQQ,event_option_gate_qqq_mixed_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,173,0.41040462427745666,0.9664736697660645,-0.8167660378357702,19,2,0.5780346820809249,
QQQ,event_option_gate_qqq_mixed_delta35_wincls_physics_2026janmay,event_option_gate_trades.csv,,0,False,,260,0.38461538461538464,0.8726363686522451,-5.318013597254877,18,1,0.3192307692307692,
QQQ,event_option_gate_qqq_pool3_zero_dte_delta80_win_physics_202501train_2026janmay,event_option_gate_trades.csv,,0,False,,140,0.35,0.8218317827953587,-4.650775242546349,0,2,0.42142857142857143,
QQQ,event_option_gate_qqq_pool3_zero_dte_delta80_win_ptdj_2026janmay,event_option_gate_trades.csv,,0,False,,119,0.3277310924369748,0.7590482369101619,-5.629669435572194,0,1,0.44537815126050423,
QQQ,event_option_gate_qqq_zero_dte_delta35_wincls_min18_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,181,0.4088397790055249,1.1396177822089852,4.481730808908419,17,3,0.5027624309392266,1.8296502734391598
QQQ,event_option_gate_qqq_zero_dte_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,181,0.4088397790055249,1.1396177822089852,4.481730808908419,17,3,0.5027624309392266,1.8296502734391598
QQQ,event_option_gate_qqq_zero_dte_delta35_wincls_physics_2026janmay,event_option_gate_trades.csv,,0,False,,169,0.378698224852071,1.0025946288542358,0.081730808908417,18,2,0.35502958579881655,75.85878670241995
QQQ,event_option_gate_qqq_zero_dte_delta80_win_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202511",4,False,,126,0.38095238095238093,0.924783156383189,-1.6857769973705194,0,2,0.8492063492063492,
QQQ,event_option_gate_qqq_zero_dte_delta80_win_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509",3,False,,182,0.3956043956043956,0.9615082637005696,-1.2372710579031985,25,2,0.6318681318681318,
SPXW,event_option_gate_spxw_front_weekly_delta35_quantile_min18_2026janmay,event_option_gate_trades.csv,,0,False,,191,0.5026178010471204,1.5158104366280012,9.798339202136638,16,4,0.6544502617801047,1.1247652339399419
SPXW,event_option_gate_spxw_front_weekly_delta35_return_physics_202501train_2026janmay,event_option_gate_trades.csv,,0,False,,203,0.4433497536945813,1.2690330228677333,6.025323646464619,24,3,0.7044334975369458,1.7596553507590835
SPXW,event_option_gate_spxw_front_weekly_delta35_return_ptdj_2026janmay,event_option_gate_trades.csv,,0,False,,257,0.4474708171206226,1.2206064779301729,6.373316731448191,15,4,0.7003891050583657,2.036198639954911
SPXW,event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_2026janmay,event_option_gate_trades.csv,,0,False,,123,0.5284552845528455,1.5976410118988795,7.758165608543011,0,3,0.8130081300813008,1.2039913196223238
SPXW,event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_call90_2026janmay,event_option_gate_trades.csv,,0,False,,220,0.44545454545454544,1.2878487416566091,6.96921581250427,15,4,0.6818181818181818,1.5615738399293853
SPXW,event_option_gate_spxw_front_weekly_delta35_return_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,"202509,202510",2,False,,28,0.5357142857142857,1.6399781021283297,1.614154785734863,0,1,0.7142857142857143,1.741848459872627
SPXW,event_option_gate_spxw_front_weekly_delta35_return_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,291,0.47079037800687284,1.3680018967724257,10.677847487460223,36,3,0.7491408934707904,1.2591807903056007
SPXW,event_option_gate_spxw_front_weekly_delta35_return_val2_min18_2026janmay,event_option_gate_trades.csv,,0,False,,213,0.49765258215962443,1.4824156545355904,10.890691911369743,13,3,0.704225352112676,1.029732335373526
SPXW,event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,254,0.5078740157480315,1.4807686409519378,12.56233303455121,24,4,0.6259842519685039,1.0248047436117487
SPXW,event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,254,0.5078740157480315,1.4807686409519378,12.56233303455121,24,4,0.6259842519685039,1.0248047436117487
SPXW,event_option_gate_spxw_front_weekly_delta35_return_vol25_2026janmay,event_option_gate_trades.csv,,0,False,,254,0.5078740157480315,1.4807686409519378,12.56233303455121,24,4,0.6259842519685039,1.0248047436117487
SPXW,event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun,event_option_gate_trades.csv,"202508,202509,202510,202511,202512",5,False,,119,0.453781512605042,0.8541413378248143,-1.7573158312245107,0,1,1.0,
SPXW,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,258,0.49612403100775193,1.4035924716751949,10.262535887821178,31,3,0.6627906976744186,1.2337828439907823
SPXW,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2026janmay,event_option_gate_trades.csv,,0,False,,258,0.49612403100775193,1.4035924716751949,10.262535887821178,31,3,0.6627906976744186,1.2337828439907823
SPXW,event_option_gate_spxw_front_weekly_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,163,0.49693251533742333,1.2622143659425296,4.329823380843084,23,4,0.6012269938650306,1.742119018812844
QQQ,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,"202510,202511,202512",3,False,,74,0.35135135135135137,0.8360570776421452,-2.2855663071745735,8,3,0.43243243243243246,
SPXW,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,"202510,202511,202512",3,False,,54,0.3888888888888889,1.1138338811609978,0.9795960928030454,5,2,0.4444444444444444,3.1493429454906994
SPY,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,"202510,202511,202512",3,False,,180,0.38333333333333336,1.0131446005150357,0.4085278467554563,2,3,0.6444444444444445,23.386542870176687
QQQ,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,"202511,202512",2,False,,43,0.3953488372093023,0.9654217423963947,-0.2551261333105349,0,3,0.7674418604651163,
SPXW,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,,0,False,,92,0.41304347826086957,1.1664723086164561,2.550211038894796,11,3,0.782608695652174,2.6664459906608213
SPY,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,202511,1,False,,79,0.31645569620253167,0.7637696287084534,-3.4935834303314532,5,0,0.34177215189873417,
QQQ,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,"202511,202512",2,False,,100,0.37,0.9150721181445294,-1.4469093633475691,8,3,0.72,
SPXW,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,"202511,202512",2,False,,92,0.41304347826086957,1.1664723086164561,2.550211038894796,11,3,0.782608695652174,2.6664459906608213
SPY,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,"202511,202512",2,False,,79,0.31645569620253167,0.7637696287084534,-3.4935834303314532,5,0,0.34177215189873417,
SPY,event_option_gate_spy_mixed_delta35_quantile_min18_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,170,0.4294117647058823,1.2345848997354376,5.61032001953191,16,3,0.4411764705882353,1.0694577099187654
SPY,event_option_gate_spy_mixed_delta35_quantile_min18_2026janmay,event_option_gate_trades.csv,,0,False,,170,0.4294117647058823,1.2345848997354376,5.61032001953191,16,3,0.4411764705882353,1.0694577099187654
SPY,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613,0.7899670579576618
SPY,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613,0.7899670579576618
SPY,event_option_gate_spy_mixed_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,,0,False,,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613,0.7899670579576618
SPY,event_option_gate_spy_mixed_delta35_wincls_physics_2026janmay,event_option_gate_trades.csv,,0,False,,185,0.43243243243243246,1.2760646955480661,6.921464778482724,23,4,0.2756756756756757,0.9935838341562271
SPY,event_option_gate_spy_mixed_delta35_wincls_strictval_2026janmay,event_option_gate_trades.csv,,0,False,,66,0.42424242424242425,1.336331984163391,2.649778138429533,0,3,0.4696969696969697,1.536749243465308
SPY,event_option_gate_spy_mixed_delta35_wincls_val2_min18_2026janmay,event_option_gate_trades.csv,,0,False,,165,0.41818181818181815,1.2064487284284267,4.857875725044916,28,4,0.24242424242424243,1.40093398373582
SPY,event_option_gate_spy_mixed_delta35_wincls_vol25_2026janmay,event_option_gate_trades.csv,,0,False,,224,0.4017857142857143,1.0687165981155382,2.332030391515551,28,4,0.33482142857142855,3.1894052198763583
SPY,event_option_gate_spy_mixed_delta35_win_physics_202501train_2026janmay,event_option_gate_trades.csv,,0,False,,162,0.42592592592592593,1.1816117719415662,3.9548549075850743,17,4,0.345679012345679,1.489121197326073
SPY,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,177,0.4519774011299435,1.412274694601744,9.23821309130425,22,5,0.480225988700565,0.7560271095723282
SPY,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,172,0.43023255813953487,1.2014224720012883,4.7531345439344825,26,4,0.38953488372093026,1.505952559612425
SPY,event_option_gate_spy_mixed_delta35_win_ptdj_2026janmay,event_option_gate_trades.csv,,0,False,,177,0.4519774011299435,1.412274694601744,9.23821309130425,22,5,0.480225988700565,0.7560271095723282
SPY,event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202512",5,False,,186,0.3817204301075269,0.9898328380351218,-0.25900968009177117,0,2,0.5161290322580645,
SPY,event_option_gate_spy_mixed_delta35_win_ptdj_z48_loosephys_2026janmay,event_option_gate_trades.csv,,0,False,,180,0.4722222222222222,1.3415317256650792,8.201343374508651,26,4,0.29444444444444445,0.6245559468016394
SPY,event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202511,202512",5,False,,102,0.3627450980392157,0.9258905819465622,-1.202881504917952,0,2,0.7843137254901961,
SPY,event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,175,0.3942857142857143,0.9901463271004488,-0.2784291578343483,26,3,0.2914285714285714,
SPY,event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,437,0.41418764302059496,0.9959957686930907,-0.23243116429765312,52,2,0.37757437070938216,
SPY,event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,358,0.4581005586592179,0.9766162789749502,-0.9548969047753157,52,2,0.553072625698324,
QQQ,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,"202508,202509,202510,202511,202512",5,False,,252,0.4007936507936508,0.9234728277705992,-2.7777356861009412,31,1,0.7341269841269841,
SPXW,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,"202507,202508,202509,202510,202511,202512",6,False,,167,0.3712574850299401,0.9725719141642247,-0.7291519731265681,22,2,0.6227544910179641,
SPY,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,"202508,202509,202510,202511,202512",5,False,,128,0.375,0.7298172054999065,-5.482435823467673,0,1,0.7890625,
QQQ,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay,event_option_gate_trades.csv,,0,False,,252,0.4007936507936508,0.9234728277705992,-2.7777356861009412,31,1,0.7341269841269841,
SPXW,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay,event_option_gate_trades.csv,,0,False,,167,0.3712574850299401,0.9725719141642247,-0.7291519731265681,22,2,0.6227544910179641,
SPY,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay,event_option_gate_trades.csv,,0,False,,128,0.375,0.7298172054999065,-5.482435823467673,0,1,0.7890625,
QQQ,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay_valstrict,event_option_gate_trades.csv,,0,False,,95,0.3263157894736842,0.6152904887594374,-5.55071678940396,0,0,0.7789473684210526,
SPY,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay_valstrict,event_option_gate_trades.csv,,0,False,,28,0.4642857142857143,0.6179261990500949,-1.5400371434908005,0,0,0.9642857142857143,
QQQ,event_option_gate_wide_delta25_quantile_2026janmay,event_option_gate_trades.csv,,0,False,,154,0.3116883116883117,0.6263483485072358,-9.941713419365422,7,1,0.7597402597402597,
SPXW,event_option_gate_wide_delta25_quantile_2026janmay,event_option_gate_trades.csv,,0,False,,188,0.4095744680851064,1.09853959741153,2.668260753692716,11,2,0.5531914893617021,3.061008445563277
SPY,event_option_gate_wide_delta25_quantile_2026janmay,event_option_gate_trades.csv,,0,False,,87,0.47126436781609193,1.189930158556941,2.2185425516517285,6,3,0.8045977011494253,1.6677615659187197
QQQ,event_option_gate_wide_delta35_2026janmay,event_option_gate_trades.csv,,0,False,,161,0.4409937888198758,1.1003666268176404,2.3345318005390787,25,2,0.7577639751552795,3.21328699675589
SPXW,event_option_gate_wide_delta35_2026janmay,event_option_gate_trades.csv,,0,False,,229,0.36681222707423583,0.8803299650045179,-4.244182287460912,26,3,0.6331877729257642,
SPY,event_option_gate_wide_delta35_2026janmay,event_option_gate_trades.csv,,0,False,,179,0.37988826815642457,0.8851394577861412,-3.266694488823526,17,2,0.776536312849162,
QQQ,event_option_gate_wide_delta35_quantile_2026janmay,event_option_gate_trades.csv,,0,False,,109,0.4036697247706422,0.9474490524725105,-0.8549921289761486,11,2,0.7798165137614679,
SPXW,event_option_gate_wide_delta35_quantile_2026janmay,event_option_gate_trades.csv,,0,False,,249,0.37751004016064255,0.9105420635845479,-3.410030619130971,35,3,0.6144578313253012,
SPY,event_option_gate_wide_delta35_quantile_2026janmay,event_option_gate_trades.csv,,0,False,,95,0.5368421052631579,1.6817475249126919,7.247991476462013,12,5,0.7789473684210526,0.8554093944694352
QQQ,event_option_gate_wide_delta35_quantile_front_weekly_2026janmay,event_option_gate_trades.csv,,0,False,,132,0.36363636363636365,0.6635293837468959,-5.831907512366852,0,1,0.8560606060606061,
SPXW,event_option_gate_wide_delta35_quantile_front_weekly_2026janmay,event_option_gate_trades.csv,,0,False,,83,0.6144578313253012,2.5049682438907723,9.543654083757678,12,5,0.7831325301204819,1.0929411840160907
SPY,event_option_gate_wide_delta35_quantile_front_weekly_2026janmay,event_option_gate_trades.csv,,0,False,,111,0.4954954954954955,1.0041469750949157,0.05271992692145899,14,2,0.8648648648648649,108.9431422795509
QQQ,event_option_gate_wide_delta35_quantile_zero_dte_2026janmay,event_option_gate_trades.csv,,0,False,,66,0.3484848484848485,0.8590488999153811,-1.818269191091581,6,2,0.36363636363636365,
SPXW,event_option_gate_wide_delta35_quantile_zero_dte_2026janmay,event_option_gate_trades.csv,,0,False,,110,0.41818181818181815,1.1979166666666667,3.8,16,4,0.41818181818181815,1.3684210526315783
SPY,event_option_gate_wide_delta35_quantile_zero_dte_2026janmay,event_option_gate_trades.csv,,0,False,,86,0.3372093023255814,0.8579415910659544,-2.4009174412262673,5,2,0.5930232558139535,
QQQ,event_option_profile_selector_narrow_qqq_ptdj_z48_loosephys_regimegate_2026janmay,regime_gate_trades.csv,,0,False,,76,0.40789473684210525,0.9750270563703303,-0.2588172736384702,8,2,0.42105263157894735,
QQQ,event_option_qqq_balanced_current_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,233,0.5150214592274678,1.3880497191339276,11.743692224268933,18,4,0.6137339055793991,1.1494294101153213
QQQ,event_option_qqq_balanced_current_volume_backfill_m20_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,235,0.5148936170212766,1.3907845315675682,11.943692224268933,18,4,0.6085106382978723,1.130181938085194
QQQ,event_option_qqq_balanced_d65_volume_backfill_m19_2026janjun_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,236,0.5254237288135594,1.4565018110141752,13.546077188107414,19,5,0.6186440677966102,0.9964910902595608
QQQ,event_option_qqq_balanced_d65_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,236,0.5254237288135594,1.4565018110141752,13.546077188107414,19,5,0.6186440677966102,0.9964910902595608
QQQ,event_option_qqq_balanced_fw35_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,236,0.5211864406779662,1.455417069692865,13.512825595678756,19,5,0.6313559322033898,0.9989431988402193
QQQ,event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,235,0.5234042553191489,1.4646126855808046,13.801555329702516,19,5,0.6297872340425532,0.9780452205170616
SPXW,event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,93,0.3870967741935484,1.0760438398323542,1.0972040775164702,18,2,0.6021505376344086,3.098785421665517
SPY,event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,74,0.4189189189189189,0.9534376939486557,-0.533111907454888,0,1,0.7297297297297297,
QQQ,event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,"202510,202511,202512",3,True,INSUFFICIENT_ROWS;NO_HISTORY;SELECTED;TOPK_REGRESSOR,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,5,0.6211453744493393,0.9966665664278231
QQQ,event_option_qqq_branch_router_topk_balanced_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,5,0.6211453744493393,0.9966665664278231
QQQ,event_option_qqq_branch_router_topk_balanced_call075_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,309,0.49514563106796117,1.3778814684422522,15.497578687209238,18,4,0.6181229773462783,0.9200104011488132
QQQ,event_option_qqq_branch_router_topk_current_wide_d65_fw35_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,,0,True,SELECTED;TOPK_REGRESSOR,295,0.49830508474576274,1.4011602758698292,15.348640316224119,40,4,0.6305084745762712,0.9124841631499274
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor12_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,,0,False,SELECTED,240,0.4583333333333333,1.2869273859181878,10.822630031647558,33,4,0.42916666666666664,1.3952246317063917
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor18_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,,0,False,SELECTED,240,0.4583333333333333,1.2869273859181878,10.822630031647558,33,4,0.42916666666666664,1.3952246317063917
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor4_8_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,,0,False,SELECTED,240,0.4583333333333333,1.2869273859181878,10.822630031647558,33,4,0.42916666666666664,1.3952246317063917
QQQ,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2hist_v2_2026janjun_risk5000,intraday_circuit_trades.csv,,0,False,SELECTED,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855,0.9312511116343659
