path,dir,file,ticker,v25_trades,v25_wr,v25_pf,v25_r,v25_min_month,v25_pos_months,v25_months,v25_call_rate,t26_trades,t26_wr,t26_pf,t26_r,t26_min_month,t26_pos_months,t26_months,t26_call_rate
research_papers\JEPA\results\event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000\intraday_circuit_trades.csv,event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,SPXW,257,0.42023346303501946,1.1949250420399626,5.104316234045285,0,5,12,0.6147859922178989,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,6,0.6
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,34,0.4117647058823529,0.5461805490727482,-2.074777245112959,0,0,12,0.7058823529411765,324,0.49382716049382713,1.4678388085471008,18.578628462326748,22,6,6,0.5462962962962963
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,34,0.4117647058823529,0.5461805490727482,-2.074777245112959,0,0,12,0.7058823529411765,213,0.5070422535211268,1.5131367035706713,12.017480574638187,22,6,6,0.49765258215962443
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,34,0.4117647058823529,0.5461805490727483,-2.0747772451129585,0,0,12,0.7058823529411765,239,0.4686192468619247,1.3187907675700734,9.878597240568137,22,4,6,0.47280334728033474
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000\monthly_volume_backfill_trades.csv,event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000,monthly_volume_backfill_trades.csv,SPY,135,0.42962962962962964,0.9581585395936638,-0.8714535510218379,0,1,12,0.7111111111111111,144,0.4722222222222222,1.273587043883989,6.8986215378954965,18,4,6,0.5
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\daily_source_router_trades.csv,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,daily_source_router_trades.csv,SPY,169,0.3905325443786982,0.86635558215612,-3.6020425508755145,0,1,12,0.7514792899408284,140,0.45,1.1105495787628425,2.7381512185913097,16,4,6,0.4714285714285714
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\selected_trades.csv,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,selected_trades.csv,SPY,169,0.3905325443786982,0.86635558215612,-3.6020425508755145,0,1,12,0.7514792899408284,140,0.45,1.1105495787628425,2.7381512185913097,16,4,6,0.4714285714285714
research_papers\JEPA\results\event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000\nested_volume_backfill_trades.csv,event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000,nested_volume_backfill_trades.csv,SPY,191,0.3612565445026178,0.7563552747443323,-7.8838684115523225,0,0,12,0.6020942408376964,187,0.47593582887700536,1.3919027451140267,9.393615386478292,20,5,6,0.2994652406417112
research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000\intraday_circuit_trades.csv,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000,intraday_circuit_trades.csv,SPY,292,0.4006849315068493,0.9366058130845244,-2.936256788311142,0,2,12,0.6164383561643836,174,0.47701149425287354,1.695148099819812,24.3233022628363,19,5,6,0.6264367816091954
research_papers\JEPA\results\event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000\trade_union_topk_regressor_trades.csv,event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,SPY,293,0.3993174061433447,0.9305784183660263,-3.2362567883111426,0,2,12,0.6143344709897611,186,0.45161290322580644,1.47893630675298,19.369874381952712,19,5,6,0.6236559139784946
research_papers\JEPA\results\event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000\combined_trades.csv,event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000,combined_trades.csv,SPY,132,0.4621212121212121,1.2237200822775605,4.4201545232300266,0,2,12,0.696969696969697,148,0.49324324324324326,1.7747554781214518,22.41155175579734,19,6,6,0.5540540540540541
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,420,0.4523809523809524,1.077981020905292,4.2119472265878,0,6,12,0.5095238095238095,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,6,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,551,0.3938294010889292,0.9465727240492002,-3.9775016167113675,0,5,12,0.4519056261343013,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,6,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,407,0.4275184275184275,1.067110630927577,3.4970379146963655,0,6,12,0.4668304668304668,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,6,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,373,0.43967828418230565,0.9623344140355843,-1.8636722979303892,0,5,12,0.5522788203753352,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,6,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,294,0.4013605442176871,0.9852282456224567,-0.6700965019575897,0,6,12,0.41836734693877553,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,6,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,456,0.41885964912280704,0.9225138862876775,-4.563243151215909,0,4,12,0.5,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,608,0.4375,0.9430378163655329,-3.781054650463145,0,6,12,0.3042763157894737,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,6,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,586,0.4351535836177474,1.000109851101571,0.0070240055275845314,0,7,12,0.38054607508532423,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,6,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,515,0.44660194174757284,0.9158250422972063,-4.2336718488394105,0,4,12,0.46990291262135925,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,6,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,492,0.44308943089430897,1.1041558544940218,6.897709024821572,0,7,12,0.44715447154471544,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,6,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,491,0.4663951120162933,1.1554548497235437,10.059073913219358,0,7,12,0.31771894093686354,280,0.475,1.2569229365561942,6.974737685086005,19,4,6,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,401,0.44389027431421446,1.108566526643858,5.874839969653657,0,8,12,0.3341645885286783,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,6,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,645,0.47131782945736433,1.0271536150013851,1.4480919031540553,0,5,12,0.3689922480620155,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,6,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,375,0.4533333333333333,1.0308277046217074,0.9365335210815455,0,6,12,0.4053333333333333,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,6,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,543,0.48250460405156537,1.0301963751958942,1.2066068379051154,20,6,12,0.3885819521178637,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,6,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,307,0.38762214983713356,1.0104762454803067,0.5747497547273968,0,4,12,0.34201954397394135,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,6,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,190,0.4421052631578947,1.2384164367703343,7.195637931175668,0,3,12,0.39473684210526316,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,6,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,339,0.3805309734513274,0.9573045729377517,-2.526572251247421,0,1,12,0.29793510324483774,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,6,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,420,0.4523809523809524,1.077981020905292,4.2119472265878,0,6,12,0.5095238095238095,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,6,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,551,0.3938294010889292,0.9465727240492002,-3.9775016167113675,0,5,12,0.4519056261343013,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,6,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,407,0.4275184275184275,1.067110630927577,3.4970379146963655,0,6,12,0.4668304668304668,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,6,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,373,0.43967828418230565,0.9623344140355843,-1.8636722979303892,0,5,12,0.5522788203753352,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,6,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,294,0.4013605442176871,0.9852282456224567,-0.6700965019575897,0,6,12,0.41836734693877553,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,6,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,456,0.41885964912280704,0.9225138862876775,-4.563243151215909,0,4,12,0.5,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,608,0.4375,0.9430378163655329,-3.781054650463145,0,6,12,0.3042763157894737,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,6,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,586,0.4351535836177474,1.000109851101571,0.0070240055275845314,0,7,12,0.38054607508532423,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,6,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,515,0.44660194174757284,0.9158250422972063,-4.2336718488394105,0,4,12,0.46990291262135925,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,6,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,492,0.44308943089430897,1.1041558544940218,6.897709024821572,0,7,12,0.44715447154471544,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,6,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,491,0.4663951120162933,1.1554548497235437,10.059073913219358,0,7,12,0.31771894093686354,280,0.475,1.2569229365561942,6.974737685086005,19,4,6,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,401,0.44389027431421446,1.108566526643858,5.874839969653657,0,8,12,0.3341645885286783,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,6,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,645,0.47131782945736433,1.0271536150013851,1.4480919031540553,0,5,12,0.3689922480620155,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,6,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,375,0.4533333333333333,1.0308277046217074,0.9365335210815455,0,6,12,0.4053333333333333,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,6,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,543,0.48250460405156537,1.0301963751958942,1.2066068379051154,20,6,12,0.3885819521178637,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,6,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,307,0.38762214983713356,1.0104762454803067,0.5747497547273968,0,4,12,0.34201954397394135,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,6,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,190,0.4421052631578947,1.2384164367703343,7.195637931175668,0,3,12,0.39473684210526316,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,6,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,339,0.3805309734513274,0.9573045729377517,-2.526572251247421,0,1,12,0.29793510324483774,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,6,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,420,0.4523809523809524,1.077981020905292,4.2119472265878,0,6,12,0.5095238095238095,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,6,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,551,0.3938294010889292,0.9465727240492002,-3.9775016167113675,0,5,12,0.4519056261343013,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,6,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,407,0.4275184275184275,1.067110630927577,3.4970379146963655,0,6,12,0.4668304668304668,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,6,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,373,0.43967828418230565,0.9623344140355843,-1.8636722979303892,0,5,12,0.5522788203753352,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,6,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,294,0.4013605442176871,0.9852282456224567,-0.6700965019575897,0,6,12,0.41836734693877553,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,6,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,456,0.41885964912280704,0.9225138862876775,-4.563243151215909,0,4,12,0.5,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,608,0.4375,0.9430378163655329,-3.781054650463145,0,6,12,0.3042763157894737,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,6,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,586,0.4351535836177474,1.000109851101571,0.0070240055275845314,0,7,12,0.38054607508532423,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,6,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,515,0.44660194174757284,0.9158250422972063,-4.2336718488394105,0,4,12,0.46990291262135925,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,6,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,492,0.44308943089430897,1.1041558544940218,6.897709024821572,0,7,12,0.44715447154471544,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,6,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,491,0.4663951120162933,1.1554548497235437,10.059073913219358,0,7,12,0.31771894093686354,280,0.475,1.2569229365561942,6.974737685086005,19,4,6,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,401,0.44389027431421446,1.108566526643858,5.874839969653657,0,8,12,0.3341645885286783,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,6,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,645,0.47131782945736433,1.0271536150013851,1.4480919031540553,0,5,12,0.3689922480620155,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,6,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,375,0.4533333333333333,1.0308277046217074,0.9365335210815455,0,6,12,0.4053333333333333,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,6,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,543,0.48250460405156537,1.0301963751958942,1.2066068379051154,20,6,12,0.3885819521178637,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,6,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,307,0.38762214983713356,1.0104762454803067,0.5747497547273968,0,4,12,0.34201954397394135,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,6,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,190,0.4421052631578947,1.2384164367703343,7.195637931175668,0,3,12,0.39473684210526316,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,6,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,339,0.3805309734513274,0.9573045729377517,-2.526572251247421,0,1,12,0.29793510324483774,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,6,0.7078651685393258
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms1_c45\event_option_gate_trades.csv,cons_v1_md2_ms1_c45,event_option_gate_trades.csv,SPXW,324,0.4444444444444444,1.1023283103978991,4.2041283298148535,19,7,12,0.4166666666666667,175,0.5142857142857142,1.5125491200419325,8.491182164019257,22,6,6,0.5542857142857143
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms1_c45\event_option_gate_trades.csv,cons_v1_md2_ms1_c45,event_option_gate_trades.csv,SPY,297,0.4175084175084175,0.9686440469679972,-1.2129217756837862,21,6,12,0.3872053872053872,183,0.5409836065573771,1.5465489881599386,9.982129096815436,25,4,6,0.5519125683060109
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms1_c45\event_option_gate_trades.csv,cons_v1_md2_ms1_c45,event_option_gate_trades.csv,QQQ,315,0.47619047619047616,1.0925303947117377,3.3388868810791763,19,8,12,0.4380952380952381,175,0.5142857142857142,1.3792619903515273,6.497861325272764,24,5,6,0.5542857142857143
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms2_c30\event_option_gate_trades.csv,cons_v1_md2_ms2_c30,event_option_gate_trades.csv,SPXW,443,0.45372460496614,1.0088237191309912,0.491861706472831,24,6,12,0.3972911963882618,227,0.5330396475770925,1.52791982283636,11.003088264563967,30,5,6,0.5506607929515418
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms2_c30\event_option_gate_trades.csv,cons_v1_md2_ms2_c30,event_option_gate_trades.csv,SPY,453,0.434878587196468,1.053117582912464,3.0158019567971115,25,6,12,0.3554083885209713,218,0.536697247706422,1.580933296159595,13.10865528778957,28,5,6,0.555045871559633
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms2_c30\event_option_gate_trades.csv,cons_v1_md2_ms2_c30,event_option_gate_trades.csv,QQQ,440,0.45454545454545453,1.064717634291044,3.5073228269522407,22,8,12,0.40454545454545454,212,0.5188679245283019,1.3831988501854167,8.022404392856581,26,4,6,0.5377358490566038
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_all_c30\event_option_gate_trades.csv,cons_v1_md3_all_c30,event_option_gate_trades.csv,SPXW,580,0.46206896551724136,1.005632885549267,0.4055805899718514,24,6,12,0.3931034482758621,306,0.5,1.3606898351112644,10.45168815576345,38,4,6,0.5392156862745098
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_all_c30\event_option_gate_trades.csv,cons_v1_md3_all_c30,event_option_gate_trades.csv,SPY,562,0.44483985765124556,1.1118787143164628,7.684348095225577,25,8,12,0.3487544483985765,302,0.4966887417218543,1.3898905234004888,12.881140255155259,41,4,6,0.5364238410596026
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_all_c30\event_option_gate_trades.csv,cons_v1_md3_all_c30,event_option_gate_trades.csv,QQQ,563,0.4564831261101243,1.0747672280594036,4.9432302907400025,22,8,12,0.4280639431616341,284,0.5176056338028169,1.2743491553450552,7.606562465093495,36,4,6,0.545774647887324
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,cons_v1_md3_ms2_c30,event_option_gate_trades.csv,SPXW,503,0.4552683896620278,1.0263347155593425,1.6724688175236984,24,6,12,0.4115308151093439,275,0.5163636363636364,1.5492152361075509,13.627460644415144,36,5,6,0.5454545454545454
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,cons_v1_md3_ms2_c30,event_option_gate_trades.csv,SPY,483,0.4306418219461698,1.012384307994878,0.7699499916053352,25,6,12,0.36024844720496896,278,0.5323741007194245,1.568392687715463,16.195198056236155,38,5,6,0.5323741007194245
research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,cons_v1_md3_ms2_c30,event_option_gate_trades.csv,QQQ,494,0.4574898785425101,1.053366268440451,3.1411126802867666,22,7,12,0.4331983805668016,256,0.52734375,1.334670445355065,8.376144840486617,34,5,6,0.55078125
