path,all_metric_pass,hold_proven,hold_issue,raw_banned_cols,feature_banned,feature_count,research_audit,SPXW_trades,SPXW_wr,SPXW_pf,SPXW_min_month,SPXW_pos_month,SPXW_pnl,QQQ_trades,QQQ_wr,QQQ_pf,QQQ_min_month,QQQ_pos_month,QQQ_pnl,SPY_trades,SPY_wr,SPY_pf,SPY_min_month,SPY_pos_month,SPY_pnl
research_papers\JEPA\results\event_option_gate_direct_return_valthr_d80_physctx_call02_2025_2026_spy_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,158,0.47468354430379744,1.5031518798432228,0,0.6666666666666666,10.237325625368864
research_papers\JEPA\results\event_option_gate_direct_return_valthr_d80_physctx_xjepa_oof_call02_2025_2026_qqq_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,145,0.4689655172413793,1.4200710139707953,0,0.5,8.645298470008246,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_direct_win_forcedvol_d80_2025_2026_qqq_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,169,0.4911242603550296,1.0028580445146966,0,0.16666666666666666,0.053243536503325584,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_direct_win_forcedvol_d80_2025_2026_spxw_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,168,0.44047619047619047,0.9406655926208874,0,0.3333333333333333,-1.2539100800325436,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_direct_win_forcedvol_d80_2025_2026_spy_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,173,0.43352601156069365,0.8107714235475691,0,0.0,-3.3054422771070384
research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2026_janjun_d35_win_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,229,0.4148471615720524,0.9600478102770005,16,0.6666666666666666,-1.110317699543352,69,0.5797101449275363,2.132234121181157,1,1.0,6.327457519585887,147,0.40816326530612246,0.9446034281512119,6,0.8333333333333334,-1.0627375191226291
research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2026_janjun_d65_win_maxday2_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,117,0.5384615384615384,1.4432494982848922,5,0.6666666666666666,4.448010776855374,102,0.6568627450980392,2.6024804515342685,3,0.8333333333333334,8.62759910393445,96,0.5625,1.7253369277883033,4,0.8333333333333334,5.1493664667616885
research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2026_janjun_d65_win_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,154,0.4805194805194805,1.0774663303336358,12,0.6666666666666666,1.19445671186705,290,0.5620689655172414,1.6421624476858783,3,0.8333333333333334,13.47949116728958,106,0.5377358490566038,1.4707544454350374,4,0.8333333333333334,4.233333197551935
research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2026_janjun_d80_win_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,80,0.5625,1.766236801767234,0,0.6666666666666666,4.379017624076816,117,0.5555555555555556,1.6124479086035945,5,1.0,5.787361291894927,104,0.4519230769230769,0.905175951306466,3,0.5,-0.9056966537906057
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d50_return_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,261,0.42528735632183906,1.0189179791994576,21,0.6666666666666666,0.6912224531976561,183,0.36065573770491804,0.6489019194632218,17,0.5,-10.1119270660647,187,0.44385026737967914,1.1223851723758762,0,0.5,3.1275956301022325
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d65_return_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,332,0.42168674698795183,1.06144250550591,0,0.5,2.755536566085576,306,0.4477124183006536,1.1515945575218074,19,1.0,6.091898141432429,284,0.40492957746478875,0.9622063413913331,0,0.5,-1.6215203255823636
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d65_win_fullgrid_call05_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,280,0.475,0.9624120017654189,15,0.6666666666666666,-0.9482278107079947,313,0.5111821086261981,1.2248007303163337,26,0.8333333333333334,5.989547578516942,216,0.5138888888888888,1.170923599964058,20,0.6666666666666666,3.430480518323611
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d80_return_front_weekly_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,359,0.4763231197771588,0.8974506792338175,19,0.5,-2.8909937294934354,279,0.4838709677419355,0.9905948642353817,15,0.6666666666666666,-0.1859615130053908,242,0.4834710743801653,1.0987862498319563,16,0.6666666666666666,1.824763668176901
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,244,0.5163934426229508,1.411819486150298,19,0.8333333333333334,10.201752928513205,378,0.5317460317460317,1.472286751747267,34,0.6666666666666666,17.280872127176693,280,0.475,1.2569229365561942,19,0.6666666666666666,6.974737685086005
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_presel2025_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,70,0.5,1.7984185608622267,4,0.8333333333333334,6.856865291399676,296,0.5135135135135135,1.3507930221822806,9,0.6666666666666666,10.794189892335691,110,0.4818181818181818,1.382534924293983,4,0.6666666666666666,5.366081930700767
research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2026_janjun_d80_return_zero_dte_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,157,0.47770700636942676,1.466059101822108,0,0.8333333333333334,11.0281014789861,267,0.45692883895131087,1.2222801115103357,0,0.6666666666666666,9.085366750352723,278,0.4712230215827338,1.3419101192609355,16,0.8333333333333334,14.341812371543297
research_papers\JEPA\results\event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_rerun_v2\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,409,0.4400977995110024,1.0340447744666288,22,0.5,1.7594354497092346,267,0.3970037453183521,1.0159380810101917,0,0.3333333333333333,0.5006862933267981,376,0.42021276595744683,1.0056173902449073,23,0.3333333333333333,0.237383060799218
research_papers\JEPA\results\event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,409,0.4400977995110024,1.0340447744666288,22,0.5,1.7594354497092346,0,,,0,0.0,0.0,296,0.3885135135135135,0.8486779888809854,0,0.16666666666666666,-5.272803935619682
research_papers\JEPA\results\event_option_gate_qqq_all13_zero_dte_delta80_win_ptdj_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,206,0.39805825242718446,0.9987154690381198,0,0.6666666666666666,-0.04595956698814785,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_all13_zero_dte_delta80_win_ptdj_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,206,0.39805825242718446,0.9987154690381198,0,0.6666666666666666,-0.04595956698814785,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_all13_zero_dte_delta80_win_ptdj_z48_loosephys_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,230,0.391304347826087,0.9402209972012406,0,0.5,-2.4117512067163087,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta15_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,167,0.3413173652694611,0.8506653472122345,0,0.5,-4.086763439362567,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta50_return_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,222,0.3918918918918919,0.8505564194751273,0,0.5,-4.545177969362502,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta50_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,199,0.4271356783919598,0.9761808345854078,0,0.3333333333333333,-0.5806206301988777,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta65_return_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,183,0.40437158469945356,0.9602729918850499,0,0.5,-0.9104262738676216,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta65_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,306,0.4150326797385621,0.9075361971119675,0,0.3333333333333333,-3.796886056083747,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta80_return_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,218,0.3944954128440367,0.84656734321174,0,0.5,-3.3264803248017594,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta80_wincls_min18_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,319,0.4106583072100313,1.0510000926476506,0,0.5,1.9089928751165406,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_delta80_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,319,0.4106583072100313,1.0510000926476506,0,0.5,1.9089928751165406,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta50_wincls_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,138,0.36231884057971014,0.9025493260559301,0,0.3333333333333333,-2.572697792123452,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,201,0.4228855721393035,1.1459912729902657,0,0.6666666666666666,4.938721660440942,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,201,0.4228855721393035,1.1459912729902657,0,0.6666666666666666,4.938721660440942,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,211,0.4549763033175355,1.3175066762771908,0,0.6666666666666666,10.363959073227464,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,211,0.4549763033175355,1.3175066762771908,0,0.6666666666666666,10.363959073227464,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_liquidgrid_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,242,0.43388429752066116,1.2124642562801764,0,0.6666666666666666,8.227996063529629,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_z48_loosephys_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,166,0.39759036144578314,1.0784594968592076,0,0.3333333333333333,2.2731910587832536,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_front_weekly_delta25_quantile_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,157,0.3885350318471338,0.8287950324457163,0,0.3333333333333333,-3.6661110513189836,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_front_weekly_delta35_wincls_min18_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,160,0.41875,0.9774880255383214,11,0.3333333333333333,-0.42689103040983656,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_front_weekly_delta35_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,149,0.40939597315436244,0.9720920696589752,0,0.16666666666666666,-0.49937186540419787,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_front_weekly_delta35_wincls_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,179,0.36312849162011174,0.6576056023199524,0,0.16666666666666666,-8.101694276194712,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_full20_delta65_return_2026janjun_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,201,0.3383084577114428,0.8072538735126444,0,0.0,-7.607133720033843,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_full20_delta65_win_qqqonly_2026janjun_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,214,0.4439252336448598,1.2960668273715856,13,1.0,10.489272294274976,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_full20_family_d35_win_2025_2026_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,160,0.375,0.9961134265829332,0,0.5,-0.11542015750869927,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_full20_family_d50_win_2025_2026_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,340,0.4117647058823529,1.1680178239981887,26,0.8333333333333334,10.00374163427682,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_full20_family_d65_win_2025_2026_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,214,0.4439252336448598,1.2960668273715856,13,1.0,10.489272294274976,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_full20_family_d80_win_2025_2026_v1\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,298,0.43288590604026844,1.1165409031197542,0,0.6666666666666666,5.54244885472529,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_mixed_delta35_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,173,0.41040462427745666,0.9664736697660645,0,0.3333333333333333,-0.8167660378357702,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_mixed_delta35_wincls_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,260,0.38461538461538464,0.8726363686522451,0,0.16666666666666666,-5.318013597254877,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_pool3_zero_dte_delta80_win_physics_202501train_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,140,0.35,0.8218317827953587,0,0.3333333333333333,-4.650775242546349,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_pool3_zero_dte_delta80_win_ptdj_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,119,0.3277310924369748,0.7590482369101619,0,0.16666666666666666,-5.629669435572194,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_zero_dte_delta35_wincls_min18_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,181,0.4088397790055249,1.1396177822089852,0,0.5,4.481730808908419,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_zero_dte_delta35_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,181,0.4088397790055249,1.1396177822089852,0,0.5,4.481730808908419,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_zero_dte_delta35_wincls_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,169,0.378698224852071,1.0025946288542358,0,0.3333333333333333,0.081730808908417,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_qqq_zero_dte_delta80_win_tdvp_only_v1_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,142,0.38028169014084506,0.9336627609930614,0,0.5,-1.6857769973705186,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_quantile_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,191,0.5026178010471204,1.5158104366280012,0,0.6666666666666666,9.798339202136638,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_physics_202501train_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,203,0.4433497536945813,1.2690330228677333,0,0.5,6.025323646464619,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,257,0.4474708171206226,1.2206064779301729,0,0.6666666666666666,6.373316731448191,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,123,0.5284552845528455,1.5976410118988795,0,0.5,7.758165608543011,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_call90_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,220,0.44545454545454544,1.2878487416566091,0,0.6666666666666666,6.96921581250427,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_tdvp_only_v1_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,64,0.546875,1.7821801456247839,0,0.3333333333333333,4.151639894579503,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_tdvp_v1_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,307,0.4592833876221498,1.2910290562924152,16,0.5,9.250429831499378,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_val2_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,213,0.49765258215962443,1.4824156545355904,0,0.5,10.890691911369743,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,254,0.5078740157480315,1.4807686409519378,0,0.6666666666666666,12.56233303455121,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,299,0.4882943143812709,1.3124564452988314,24,0.6666666666666666,10.016640811361986,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,254,0.5078740157480315,1.4807686409519378,0,0.6666666666666666,12.56233303455121,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,177,0.3954802259887006,0.6447993270378756,0,0.16666666666666666,-7.662813872927039,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,258,0.49612403100775193,1.4035924716751949,0,0.5,10.262535887821178,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,258,0.49612403100775193,1.4035924716751949,0,0.5,10.262535887821178,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,163,0.49693251533742333,1.2622143659425296,0,0.6666666666666666,4.329823380843084,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,59,0.3559322033898305,1.004868803358916,5,0.3333333333333333,0.04644177352742954,86,0.36046511627906974,0.8830494429597091,8,0.6666666666666666,-1.8308040997451314,183,0.3770491803278688,0.9917678904784095,2,0.5,-0.26136462326164445
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,133,0.3458646616541353,0.8740679580481494,11,0.5,-2.9542321275928263,49,0.42857142857142855,1.0879576655275902,0,0.6666666666666666,0.7017459661888876,85,0.32941176470588235,0.8191795482965762,5,0.16666666666666666,-2.8243526532631247
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,133,0.3458646616541353,0.8740679580481494,11,0.5,-2.9542321275928263,106,0.3867924528301887,0.9722152553834106,6,0.6666666666666666,-0.49003726384814605,85,0.32941176470588235,0.8191795482965762,5,0.16666666666666666,-2.8243526532631247
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_quantile_min18_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,170,0.4294117647058823,1.2345848997354376,0,0.5,5.61032001953191
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_quantile_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,170,0.4294117647058823,1.2345848997354376,0,0.5,5.61032001953191
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,155,0.4645161290322581,1.4766139036631236,0,0.8333333333333334,9.266291856597725
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,177,0.4632768361581921,1.389228459941491,13,0.8333333333333334,8.745123988726707
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,155,0.4645161290322581,1.4766139036631236,0,0.8333333333333334,9.266291856597725
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_physics_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,185,0.43243243243243246,1.2760646955480661,0,0.6666666666666666,6.921464778482724
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_strictval_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,66,0.42424242424242425,1.336331984163391,0,0.5,2.649778138429533
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_val2_min18_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,165,0.41818181818181815,1.2064487284284267,0,0.6666666666666666,4.857875725044916
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_vol25_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,224,0.4017857142857143,1.0687165981155382,0,0.6666666666666666,2.332030391515551
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_physics_202501train_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,162,0.42592592592592593,1.1816117719415662,0,0.6666666666666666,3.9548549075850743
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,177,0.4519774011299435,1.412274694601744,0,0.8333333333333334,9.23821309130425
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,190,0.4263157894736842,1.1638901906542904,18,0.6666666666666666,4.351991361162636
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,177,0.4519774011299435,1.412274694601744,0,0.8333333333333334,9.23821309130425
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,206,0.38349514563106796,0.9801658444124721,0,0.3333333333333333,-0.5668802653388334
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_z48_loosephys_2026janmay\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,180,0.4722222222222222,1.3415317256650792,0,0.6666666666666666,8.201343374508651
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,142,0.3873239436619718,1.024339846180984,0,0.5,0.5452206181741559
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,187,0.39037433155080214,0.9705258345730019,12,0.5,-0.8975687648508828
research_papers\JEPA\results\event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,437,0.41418764302059496,0.9959957686930907,0,0.3333333333333333,-0.23243116429765312
research_papers\JEPA\results\event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,358,0.4581005586592179,0.9766162789749502,0,0.3333333333333333,-0.9548969047753157
