ticker,sources,primary_min_score,primary_max_trades_per_day,primary_daily_order,fallback,target_month_trades,backfill_max_day,cooldown_minutes,select_user_pass,valid_user_pass,forward_user_pass,pretest_user_pass,all_user_pass,select_score,valid_score,pretest_score,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_avg_return,sel_max_drawdown,sel_call_rate,sel_days_with_trades,sel_daily_win_rate,sel_daily_max_drawdown,sel_top5_share_of_pnl,sel_min_month_trades,sel_positive_month_rate,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_daily_max_drawdown,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,fwd_trades,fwd_win_rate,fwd_profit_factor,fwd_pnl_return,fwd_avg_return,fwd_max_drawdown,fwd_call_rate,fwd_days_with_trades,fwd_daily_win_rate,fwd_daily_max_drawdown,fwd_top5_share_of_pnl,fwd_min_month_trades,fwd_positive_month_rate
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d80_zero,19,2,15,False,False,False,False,False,16.276370148695264,16.347056127312342,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,131,0.4198473282442748,1.1135565960587708,2.233737398285397,0.017051430521262574,-3.0104581376888024,0.22900763358778625,128,0.4296875,-3.0104581376888024,1.1192004941668543,20,0.6666666666666666,361,0.4293628808864266,1.145482533752651,7.495599550594777,0.020763433658157276,-4.008394913435181,0.38227146814404434,344,0.42151162790697677,-4.008394913435182,0.585812953831375,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d80_zero,18,2,15,False,False,False,False,False,16.276370148695264,16.347056127312342,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,131,0.4198473282442748,1.1135565960587708,2.233737398285397,0.017051430521262574,-3.0104581376888024,0.22900763358778625,128,0.4296875,-3.0104581376888024,1.1192004941668543,20,0.6666666666666666,356,0.42696629213483145,1.134609226469483,6.823886346923574,0.019168220075628017,-5.044002991761031,0.37359550561797755,344,0.42151162790697677,-5.044002991761032,0.5753907488679607,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d80_zero,19,2,0,False,False,False,False,False,16.276370148695264,16.347056127312342,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,131,0.4198473282442748,1.1135565960587708,2.233737398285397,0.017051430521262574,-3.0104581376888024,0.22900763358778625,128,0.4296875,-3.0104581376888024,1.1192004941668543,20,0.6666666666666666,362,0.42265193370165743,1.1181870905887072,6.168662467601241,0.017040504054147074,-4.2801081171063835,0.3784530386740331,344,0.4186046511627907,-4.280108117106384,0.6923992386448036,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d65ret,18,2,0,False,False,False,False,False,16.276370148695264,17.323701637570935,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,134,0.43283582089552236,1.1272219221010709,2.502543886854772,0.01867570064816994,-3.0104581376888024,0.22388059701492538,128,0.4296875,-3.0104581376888024,1.1063967761417544,21,0.6666666666666666,361,0.42382271468144045,1.114556731098756,5.889957354973034,0.016315671343415605,-4.5879645388935035,0.3684210526315789,344,0.42441860465116277,-4.505286782309917,0.5490626901704732,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d65ret,18,2,15,False,False,False,False,False,16.276370148695264,17.31261647313588,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,134,0.43283582089552236,1.1268516036401406,2.495259464600451,0.018621339288063067,-3.0104581376888024,0.22388059701492538,128,0.4296875,-3.0104581376888024,1.1067073807321426,21,0.6666666666666666,360,0.4222222222222222,1.1128206831620087,5.800698101365178,0.016113050281569938,-4.5879645388935035,0.36666666666666664,344,0.42441860465116277,-4.505286782309918,0.5575114880655064,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d65ret,19,2,0,False,False,False,False,False,16.276370148695264,17.323701637570935,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,134,0.43283582089552236,1.1272219221010709,2.502543886854772,0.01867570064816994,-3.0104581376888024,0.22388059701492538,128,0.4296875,-3.0104581376888024,1.1063967761417544,21,0.6666666666666666,366,0.42349726775956287,1.1102717743023582,5.749433304481744,0.015708834165250665,-4.805286782309916,0.37158469945355194,344,0.42441860465116277,-4.805286782309917,0.5624825368075765,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d65ret,19,2,15,False,False,False,False,False,16.276370148695264,17.31261647313588,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,134,0.43283582089552236,1.1268516036401406,2.495259464600451,0.018621339288063067,-3.0104581376888024,0.22388059701492538,128,0.4296875,-3.0104581376888024,1.1067073807321426,21,0.6666666666666666,366,0.4207650273224044,1.1022177927500547,5.360174050873888,0.014645284292005158,-4.805286782309917,0.36885245901639346,344,0.42441860465116277,-4.805286782309918,0.6033303768902085,19,0.5294117647058824
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d80_zero,18,2,0,False,False,False,False,False,16.276370148695264,16.347056127312342,16.276370148695264,125,0.44,1.0960480550248557,1.528936923578411,0.012231495388627287,-1.7858805946985423,0.224,122,0.45081967213114754,-1.7858805946985423,1.6351230462463147,18,0.6666666666666666,131,0.4198473282442748,1.1135565960587708,2.233737398285397,0.017051430521262574,-3.0104581376888024,0.22900763358778625,128,0.4296875,-3.0104581376888024,1.1192004941668543,20,0.6666666666666666,357,0.42016806722689076,1.1021176444694065,5.268662467601241,0.014758158172552497,-5.244002991761033,0.3697478991596639,344,0.4186046511627907,-5.244002991761034,0.7214489707052556,19,0.5882352941176471
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d50ret,19,2,15,False,False,False,False,False,15.943036815361928,19.644979311253245,15.943036815361928,125,0.44,1.0960480550248557,1.5289369235784114,0.01223149538862729,-2.0256640628379454,0.24,122,0.45081967213114754,-2.0256640628379454,1.6351230462463142,18,0.5,133,0.43609022556390975,1.190444954926795,3.637478480945773,0.027349462262750174,-3.0104581376888024,0.21804511278195488,128,0.4296875,-3.0104581376888024,0.8771120478648632,21,0.8333333333333334,364,0.42032967032967034,1.1138664689707614,5.886161977406533,0.01617077466320476,-4.439404104936376,0.3626373626373626,344,0.4186046511627907,-4.439404104936376,0.5544555365126956,19,0.6470588235294118
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d50ret,18,2,0,False,False,False,False,False,15.943036815361928,19.644979311253245,15.943036815361928,125,0.44,1.0960480550248557,1.5289369235784114,0.01223149538862729,-2.0256640628379454,0.24,122,0.45081967213114754,-2.0256640628379454,1.6351230462463142,18,0.5,133,0.43609022556390975,1.190444954926795,3.637478480945773,0.027349462262750174,-3.0104581376888024,0.21804511278195488,128,0.4296875,-3.0104581376888024,0.8771120478648632,21,0.8333333333333334,362,0.42265193370165743,1.1095458621915066,5.65982948978723,0.015634888093334888,-4.439404104936376,0.3674033149171271,344,0.42441860465116277,-4.439404104936377,0.5762773594115864,19,0.6470588235294118
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d50ret,18,2,15,False,False,False,False,False,15.943036815361928,19.644979311253245,15.943036815361928,125,0.44,1.0960480550248557,1.5289369235784114,0.01223149538862729,-2.0256640628379454,0.24,122,0.45081967213114754,-2.0256640628379454,1.6351230462463142,18,0.5,133,0.43609022556390975,1.190444954926795,3.637478480945773,0.027349462262750174,-3.0104581376888024,0.21804511278195488,128,0.4296875,-3.0104581376888024,0.8771120478648632,21,0.8333333333333334,362,0.4198895027624309,1.1060051647523508,5.467688710906414,0.01510411246106744,-4.439404104936375,0.36187845303867405,344,0.4186046511627907,-4.439404104936375,0.574687674122247,19,0.6470588235294118
SPY,"d50ret,d65ret,d80_front",-999999.0,1,score_desc,d50ret,19,2,0,False,False,False,False,False,15.943036815361928,19.644979311253245,15.943036815361928,125,0.44,1.0960480550248557,1.5289369235784114,0.01223149538862729,-2.0256640628379454,0.24,122,0.45081967213114754,-2.0256640628379454,1.6351230462463142,18,0.5,133,0.43609022556390975,1.190444954926795,3.637478480945773,0.027349462262750174,-3.0104581376888024,0.21804511278195488,128,0.4296875,-3.0104581376888024,0.8771120478648632,21,0.8333333333333334,366,0.4207650273224044,1.1033694977661173,5.393298458776146,0.014735788138732638,-4.533959956742764,0.36885245901639346,344,0.4186046511627907,-4.533959956742764,0.6272661170230116,19,0.6470588235294118
