path,dir,file,ticker,select_window,select_pass,test_pass,pass_both,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_min_month_trades,select_positive_months,select_call_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_min_month_trades,test_positive_months,test_call_rate
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun,event_option_gate_trades.csv,SPXW,h2,False,False,False,216,0.4166666666666667,1.2144422345383732,4.401508199078188,0,3,0.6666666666666666,119,0.453781512605042,0.8541413378248143,-1.7573158312245107,0,1,1.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun,event_option_gate_trades.csv,SPXW,octdec,False,False,False,113,0.4247787610619469,1.3462674211045442,3.724970102449653,23,2,0.6637168141592921,119,0.453781512605042,0.8541413378248143,-1.7573158312245107,0,1,1.0
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,event_option_gate_trades.csv,SPXW,h2,True,True,True,208,0.4519230769230769,1.4154000778437918,8.614957757970998,28,4,0.7211538461538461,258,0.49612403100775193,1.4035924716751949,10.262535887821178,31,3,0.6627906976744186
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,event_option_gate_trades.csv,SPXW,octdec,True,True,True,115,0.4782608695652174,1.6950021071027548,7.419483446753684,32,2,0.6173913043478261,258,0.49612403100775193,1.4035924716751949,10.262535887821178,31,3,0.6627906976744186
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,SPXW,h2,False,False,False,186,0.40860215053763443,0.9947961710599034,-0.1444692081222947,0,1,0.8763440860215054,54,0.3888888888888889,1.1138338811609978,0.9795960928030454,5,2,0.4444444444444444
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,SPXW,octdec,False,False,False,186,0.40860215053763443,0.9947961710599034,-0.1444692081222947,20,1,0.8763440860215054,54,0.3888888888888889,1.1138338811609978,0.9795960928030454,5,2,0.4444444444444444
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,SPY,h2,False,False,False,107,0.5420560747663551,1.4967107247395712,6.069121215456158,0,2,0.8504672897196262,180,0.38333333333333336,1.0131446005150357,0.4085278467554563,2,3,0.6444444444444445
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,SPY,octdec,False,False,False,107,0.5420560747663551,1.4967107247395712,6.069121215456158,17,2,0.8504672897196262,180,0.38333333333333336,1.0131446005150357,0.4085278467554563,2,3,0.6444444444444445
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,QQQ,h2,False,False,False,87,0.45977011494252873,1.4313995314506682,4.435976638433882,0,3,0.7701149425287356,74,0.35135135135135137,0.8360570776421452,-2.2855663071745735,8,3,0.43243243243243246
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even,event_option_gate_trades.csv,QQQ,octdec,False,False,False,87,0.45977011494252873,1.4313995314506682,4.435976638433882,11,3,0.7701149425287356,74,0.35135135135135137,0.8360570776421452,-2.2855663071745735,8,3,0.43243243243243246
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,SPXW,h2,False,False,False,0,,,0.0,0,0,,92,0.41304347826086957,1.1664723086164561,2.550211038894796,11,3,0.782608695652174
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,SPXW,octdec,False,False,False,0,,,0.0,0,0,,92,0.41304347826086957,1.1664723086164561,2.550211038894796,11,3,0.782608695652174
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,SPY,h2,False,False,False,3,0.6666666666666666,3.3333333333333335,0.7,0,1,0.0,79,0.31645569620253167,0.7637696287084534,-3.4935834303314532,5,0,0.34177215189873417
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,SPY,octdec,False,False,False,3,0.6666666666666666,3.3333333333333335,0.7,0,1,0.0,79,0.31645569620253167,0.7637696287084534,-3.4935834303314532,5,0,0.34177215189873417
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,QQQ,h2,False,False,False,15,0.3333333333333333,1.0734521991868997,0.1710653703130352,0,1,0.26666666666666666,43,0.3953488372093023,0.9654217423963947,-0.2551261333105349,0,3,0.7674418604651163
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_abstain,event_option_gate_trades.csv,QQQ,octdec,False,False,False,15,0.3333333333333333,1.0734521991868997,0.1710653703130352,0,1,0.26666666666666666,43,0.3953488372093023,0.9654217423963947,-0.2551261333105349,0,3,0.7674418604651163
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,SPXW,h2,False,False,False,143,0.4195804195804196,1.0624813984337753,1.364328699209808,0,1,0.972027972027972,92,0.41304347826086957,1.1664723086164561,2.550211038894796,11,3,0.782608695652174
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,SPXW,octdec,False,False,False,143,0.4195804195804196,1.0624813984337753,1.364328699209808,0,1,0.972027972027972,92,0.41304347826086957,1.1664723086164561,2.550211038894796,11,3,0.782608695652174
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,SPY,h2,False,False,False,53,0.39622641509433965,0.9683772907509932,-0.19363481397079008,0,1,0.7924528301886793,79,0.31645569620253167,0.7637696287084534,-3.4935834303314532,5,0,0.34177215189873417
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,SPY,octdec,False,False,False,53,0.39622641509433965,0.9683772907509932,-0.19363481397079008,0,1,0.7924528301886793,79,0.31645569620253167,0.7637696287084534,-3.4935834303314532,5,0,0.34177215189873417
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,QQQ,h2,False,False,False,15,0.3333333333333333,1.0734521991868997,0.1710653703130352,0,1,0.26666666666666666,100,0.37,0.9150721181445294,-1.4469093633475691,8,3,0.72
research_papers\JEPA\results\event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid\event_option_gate_trades.csv,event_option_gate_spxw_spy_qqq_medium_even_tickeronly_allow_invalid,event_option_gate_trades.csv,QQQ,octdec,False,False,False,15,0.3333333333333333,1.0734521991868997,0.1710653703130352,0,1,0.26666666666666666,100,0.37,0.9150721181445294,-1.4469093633475691,8,3,0.72
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_quantile_min18_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_quantile_min18_2025h2_2026,event_option_gate_trades.csv,SPY,h2,False,False,False,246,0.4065040650406504,1.065777903813128,2.45197273692204,21,4,0.508130081300813,170,0.4294117647058823,1.2345848997354376,5.61032001953191,16,3,0.4411764705882353
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_quantile_min18_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_quantile_min18_2025h2_2026,event_option_gate_trades.csv,SPY,octdec,False,False,False,110,0.42727272727272725,1.292281796406119,4.835404869015777,21,3,0.5909090909090909,170,0.4294117647058823,1.2345848997354376,5.61032001953191,16,3,0.4411764705882353
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026,event_option_gate_trades.csv,SPY,h2,False,True,False,218,0.40825688073394495,1.0251641551518553,0.8368652421685914,25,4,0.5412844036697247,177,0.4519774011299435,1.412274694601744,9.23821309130425,22,5,0.480225988700565
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026,event_option_gate_trades.csv,SPY,octdec,False,True,False,90,0.4444444444444444,1.1820020788994348,2.508425441356696,25,3,0.5222222222222223,177,0.4519774011299435,1.412274694601744,9.23821309130425,22,5,0.480225988700565
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,293,0.3993174061433447,0.9305784183660263,-3.2362567883111426,34,2,0.6143344709897611,172,0.43023255813953487,1.2014224720012883,4.7531345439344825,26,4,0.38953488372093026
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,153,0.45098039215686275,1.2031273300345422,4.718667008987364,34,2,0.7254901960784313,172,0.43023255813953487,1.2014224720012883,4.7531345439344825,26,4,0.38953488372093026
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,195,0.38974358974358975,0.9690985505730272,-0.8586474773251156,0,2,0.4564102564102564,186,0.3817204301075269,0.9898328380351218,-0.25900968009177117,0,2,0.5161290322580645
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,114,0.40350877192982454,1.1301099807266004,1.955824244125944,0,1,0.22807017543859648,186,0.3817204301075269,0.9898328380351218,-0.25900968009177117,0,2,0.5161290322580645
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,165,0.4121212121212121,1.0216151112016487,0.5435048703452181,0,2,0.7212121212121212,102,0.3627450980392157,0.9258905819465622,-1.202881504917952,0,2,0.7843137254901961
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,66,0.42424242424242425,1.1641485711192878,1.6639216415582776,0,1,0.7727272727272727,102,0.3627450980392157,0.9258905819465622,-1.202881504917952,0,2,0.7843137254901961
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,276,0.4166666666666667,1.0885070724446193,3.6974211996054485,27,3,0.5108695652173914,175,0.3942857142857143,0.9901463271004488,-0.2784291578343483,26,3,0.2914285714285714
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,179,0.4245810055865922,1.1592265059689981,4.31182070951634,47,2,0.5083798882681564,175,0.3942857142857143,0.9901463271004488,-0.2784291578343483,26,3,0.2914285714285714
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026,event_option_gate_trades.csv,SPY,h2,False,False,False,384,0.3671875,0.7213108178318326,-17.281632612520873,31,0,0.5625,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026,event_option_gate_trades.csv,SPY,octdec,False,False,False,196,0.3673469387755102,0.7674473706385031,-7.599202546221136,34,0,0.6071428571428571,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,384,0.3671875,0.7213108178318326,-17.281632612520873,31,0,0.5625,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,196,0.3673469387755102,0.7674473706385031,-7.599202546221136,34,0,0.6071428571428571,155,0.4645161290322581,1.4766139036631236,9.266291856597725,13,5,0.2903225806451613
research_papers\JEPA\results\event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,690,0.4434782608695652,0.9975039554808772,-0.22076801601714635,42,2,0.4971014492753623,437,0.41418764302059496,0.9959957686930907,-0.23243116429765312,52,2,0.37757437070938216
research_papers\JEPA\results\event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,381,0.4645669291338583,1.1072732505018081,5.044247858392285,98,2,0.6509186351706037,437,0.41418764302059496,0.9959957686930907,-0.23243116429765312,52,2,0.37757437070938216
research_papers\JEPA\results\event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,h2,False,False,False,670,0.4835820895522388,1.018657246734548,1.3508053965336877,57,3,0.6179104477611941,358,0.4581005586592179,0.9766162789749502,-0.9548969047753157,52,2,0.553072625698324
research_papers\JEPA\results\event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun\event_option_gate_trades.csv,event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,octdec,False,False,False,311,0.4983922829581994,1.027601429142885,0.9870243542359143,57,1,0.7427652733118971,358,0.4581005586592179,0.9766162789749502,-0.9548969047753157,52,2,0.553072625698324
research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,SPXW,h2,False,False,False,202,0.42574257425742573,1.3160110078300813,8.125177916508216,21,4,0.6485148514851485,167,0.3712574850299401,0.9725719141642247,-0.7291519731265681,22,2,0.6227544910179641
research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,SPXW,octdec,False,False,False,72,0.4305555555555556,1.4000534697308118,3.9141506163108604,21,2,0.625,167,0.3712574850299401,0.9725719141642247,-0.7291519731265681,22,2,0.6227544910179641
research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,SPY,h2,False,False,False,201,0.373134328358209,0.8236248721674359,-5.383861467193276,0,2,0.6268656716417911,128,0.375,0.7298172054999065,-5.482435823467673,0,1,0.7890625
research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,SPY,octdec,False,False,False,123,0.3821138211382114,0.8792374204207529,-2.224146307387314,21,2,0.6341463414634146,128,0.375,0.7298172054999065,-5.482435823467673,0,1,0.7890625
research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,QQQ,h2,False,False,False,185,0.3945945945945946,0.8741473376122464,-2.9808742644094703,0,3,0.7513513513513513,252,0.4007936507936508,0.9234728277705992,-2.7777356861009412,31,1,0.7341269841269841
research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,QQQ,octdec,False,False,False,123,0.4065040650406504,0.936145746548928,-0.9528969480542787,37,2,0.7317073170731707,252,0.4007936507936508,0.9234728277705992,-2.7777356861009412,31,1,0.7341269841269841
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,SPXW,h2,False,False,False,132,0.3939393939393939,0.9989044607505317,-0.016884071412762935,10,3,0.5757575757575758,83,0.6144578313253012,2.5049682438907723,9.543654083757678,12,5,0.7831325301204819
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,SPXW,octdec,False,False,False,36,0.3888888888888889,0.9366755268289834,-0.262182102143274,10,2,0.5555555555555556,83,0.6144578313253012,2.5049682438907723,9.543654083757678,12,5,0.7831325301204819
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,SPY,h2,False,False,False,84,0.5,1.3386205210600526,3.2947987572822726,0,5,0.7023809523809523,111,0.4954954954954955,1.0041469750949157,0.05271992692145899,14,2,0.8648648648648649
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,SPY,octdec,False,False,False,34,0.47058823529411764,1.2775628130767465,1.3280985863884105,0,2,0.8235294117647058,111,0.4954954954954955,1.0041469750949157,0.05271992692145899,14,2,0.8648648648648649
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,QQQ,h2,False,False,False,149,0.42953020134228187,1.0096201940113647,0.15771074804107288,14,3,0.697986577181208,132,0.36363636363636365,0.6635293837468959,-5.831907512366852,0,1,0.8560606060606061
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,QQQ,octdec,False,False,False,103,0.4368932038834951,1.1004538907406165,1.0867743217149923,24,1,0.6990291262135923,132,0.36363636363636365,0.6635293837468959,-5.831907512366852,0,1,0.8560606060606061
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPXW,h2,False,False,False,132,0.3939393939393939,0.9989044607505317,-0.016884071412762935,10,3,0.5757575757575758,83,0.6144578313253012,2.5049682438907723,9.543654083757678,12,5,0.7831325301204819
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPXW,octdec,False,False,False,36,0.3888888888888889,0.9366755268289834,-0.262182102143274,10,2,0.5555555555555556,83,0.6144578313253012,2.5049682438907723,9.543654083757678,12,5,0.7831325301204819
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPY,h2,False,False,False,84,0.5,1.3386205210600526,3.2947987572822726,0,5,0.7023809523809523,111,0.4954954954954955,1.0041469750949157,0.05271992692145899,14,2,0.8648648648648649
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPY,octdec,False,False,False,34,0.47058823529411764,1.2775628130767465,1.3280985863884105,0,2,0.8235294117647058,111,0.4954954954954955,1.0041469750949157,0.05271992692145899,14,2,0.8648648648648649
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,QQQ,h2,False,False,False,149,0.42953020134228187,1.0096201940113647,0.15771074804107288,14,3,0.697986577181208,132,0.36363636363636365,0.6635293837468959,-5.831907512366852,0,1,0.8560606060606061
research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv,event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,QQQ,octdec,False,False,False,103,0.4368932038834951,1.1004538907406165,1.0867743217149923,24,1,0.6990291262135923,132,0.36363636363636365,0.6635293837468959,-5.831907512366852,0,1,0.8560606060606061
research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,h2,False,True,False,183,0.4644808743169399,1.010064662949711,0.22116352881979395,0,2,0.6994535519125683,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,5,0.6211453744493393
research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,octdec,False,True,False,183,0.4644808743169399,1.010064662949711,0.22116352881979395,45,2,0.6994535519125683,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,5,0.6211453744493393
research_papers\JEPA\results\event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000\intraday_circuit_trades.csv,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,QQQ,h2,False,True,False,137,0.35766423357664234,0.9355270635840713,-1.6103307539818035,0,1,0.18248175182481752,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855
research_papers\JEPA\results\event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000\intraday_circuit_trades.csv,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,QQQ,octdec,False,True,False,51,0.37254901960784315,0.9373996819579256,-0.6009630532039153,0,0,0.21568627450980393,196,0.5051020408163265,1.574749834095361,16.214745745107543,33,4,0.42857142857142855
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,h2,False,True,False,135,0.43703703703703706,0.941943996877501,-1.0687702181763234,0,2,0.7185185185185186,217,0.4976958525345622,1.3915907458087777,10.529182124301531,22,4,0.695852534562212
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,octdec,False,True,False,135,0.43703703703703706,0.941943996877501,-1.0687702181763234,22,2,0.7185185185185186,217,0.4976958525345622,1.3915907458087777,10.529182124301531,22,4,0.695852534562212
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_recent202510_export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_recent202510_export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,h2,False,True,False,151,0.45695364238410596,0.9955053739653498,-0.08917503642944702,0,2,0.7019867549668874,212,0.5283018867924528,1.6593026525775687,15.500976178407376,24,5,0.6745283018867925
