ticker,sources,source_count,max_trades_per_day,daily_order,min_score,select_score,valid_score,select_basic_pass,valid_basic_pass,test1_basic_pass,test2_basic_pass,select_user_pass,valid_user_pass,test1_user_pass,test2_user_pass,pretest_basic_pass,pretest_user_pass,all_basic_pass,all_user_pass,stability_score,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_avg_return,sel_max_drawdown,sel_call_rate,sel_days_with_trades,sel_daily_win_rate,sel_daily_max_drawdown,sel_top5_share_of_pnl,sel_min_month_trades,sel_positive_month_rate,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_daily_max_drawdown,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,t1_trades,t1_win_rate,t1_profit_factor,t1_pnl_return,t1_avg_return,t1_max_drawdown,t1_call_rate,t1_days_with_trades,t1_daily_win_rate,t1_daily_max_drawdown,t1_top5_share_of_pnl,t1_min_month_trades,t1_positive_month_rate,t2_trades,t2_win_rate,t2_profit_factor,t2_pnl_return,t2_avg_return,t2_max_drawdown,t2_call_rate,t2_days_with_trades,t2_daily_win_rate,t2_daily_max_drawdown,t2_top5_share_of_pnl,t2_min_month_trades,t2_positive_month_rate
QQQ,"d50ret,d80,cons_m2s1c45",3,3,time_asc,0.0,26.444356043760322,28.522998172477024,False,False,False,False,False,False,False,False,False,False,False,False,26.444356043760322,302,0.44370860927152317,1.187431688269253,7.109003358867709,0.023539746221416257,-3.029162653133304,0.22847682119205298,124,0.5161290322580645,-2.835790263622508,0.9450276272732127,29,0.8333333333333334,286,0.4755244755244755,1.2690637317406332,10.192504661928783,0.03563812818856218,-5.4802539975155655,0.2202797202797203,128,0.546875,-5.48025399751557,0.6827191103343928,28,0.8333333333333334,821,0.4518879415347138,1.1277587724829539,13.457211506000725,0.01639124422168176,-6.094206727106359,0.4104750304506699,341,0.4868035190615836,-6.030985306659092,0.5573219977003159,21,0.5882352941176471,821,0.4518879415347138,1.1277587724829539,13.457211506000725,0.01639124422168176,-6.094206727106359,0.4104750304506699,341,0.4868035190615836,-6.030985306659092,0.5573219977003159,21,0.5882352941176471
QQQ,"d65win,d50ret,d80",3,3,time_asc,0.0,26.288128523859445,29.495658011162877,False,False,False,False,False,False,False,False,False,False,False,False,26.288128523859445,308,0.45454545454545453,1.164443848261027,6.025269984969085,0.01956256488626326,-2.766569023235051,0.21428571428571427,124,0.4838709677419355,-2.6595732358330686,1.1564951865617712,38,0.8333333333333334,366,0.48633879781420764,1.2182058197478414,9.345692587465493,0.02553467920072539,-6.458379898652151,0.21584699453551912,128,0.53125,-6.410187173712586,0.7855144347524213,50,0.8333333333333334,846,0.4645390070921986,1.1151532128211072,11.89571274590418,0.014061126177191702,-6.621770380990487,0.42907801418439717,322,0.4720496894409938,-6.411074927787488,0.606660184739522,0,0.5294117647058824,846,0.4645390070921986,1.1151532128211072,11.89571274590418,0.014061126177191702,-6.621770380990487,0.42907801418439717,322,0.4720496894409938,-6.411074927787488,0.606660184739522,0,0.5294117647058824
QQQ,"d50ret,d80,d65win",3,3,time_asc,0.0,26.102762899415158,30.359311943757195,False,False,False,False,False,False,False,False,False,False,False,False,26.102762899415158,308,0.4448051948051948,1.1662813084048695,6.146258750936834,0.01995538555498972,-2.9177978740266832,0.2077922077922078,124,0.5,-2.8027571897382364,1.1337296423274965,38,0.8333333333333334,366,0.48633879781420764,1.255291403749839,11.020200285746895,0.030109836846302994,-5.59446763833755,0.2185792349726776,128,0.53125,-5.558955179343901,0.6661563528666214,50,0.8333333333333334,846,0.4574468085106383,1.127597769757616,13.466708863554464,0.015918095583397712,-6.3510276108056445,0.4219858156028369,322,0.4782608695652174,-6.286011200763591,0.5569289479701737,0,0.5294117647058824,846,0.4574468085106383,1.127597769757616,13.466708863554464,0.015918095583397712,-6.3510276108056445,0.4219858156028369,322,0.4782608695652174,-6.286011200763591,0.5569289479701737,0,0.5294117647058824
QQQ,"d50ret,d80,cons_m2s2c30",3,3,time_asc,0.0,25.916572765446517,29.99647921608249,False,False,False,False,False,False,False,False,False,False,False,False,25.916572765446517,324,0.4382716049382716,1.159532122613704,6.562823250402366,0.020255627316056686,-3.6201091183918654,0.2191358024691358,124,0.532258064516129,-3.620109118391868,1.0236759882412128,42,0.6666666666666666,316,0.4810126582278481,1.2977623268435747,11.91374711676664,0.037701731382172914,-6.021817983417199,0.2088607594936709,128,0.546875,-6.021817983417179,0.6032432136036315,38,0.8333333333333334,870,0.45057471264367815,1.108249496881302,12.174879712405037,0.013994114611959813,-6.267735310349515,0.4114942528735632,343,0.49854227405247814,-6.010037466231987,0.6160225133360634,34,0.47058823529411764,870,0.45057471264367815,1.108249496881302,12.174879712405037,0.013994114611959813,-6.267735310349515,0.4114942528735632,343,0.49854227405247814,-6.010037466231987,0.6160225133360634,34,0.47058823529411764
QQQ,"cons_m2s2c30,d80,d80_zero",3,3,time_asc,-999999.0,25.765077720146564,29.450108514335213,False,False,False,False,False,False,False,False,False,False,False,False,25.765077720146564,348,0.4511494252873563,1.110210568025928,5.281927753272752,0.015177953314002162,-4.849055632957995,0.19540229885057472,124,0.49193548387096775,-4.331732814572506,1.4199361199806075,43,0.6666666666666666,342,0.4766081871345029,1.238318953495701,10.818668149196325,0.03163353259998925,-6.069889926116874,0.2134502923976608,128,0.5234375,-6.069889926116858,0.6932461460662461,38,0.8333333333333334,904,0.47345132743362833,1.2126936677233913,24.24286397122799,0.026817327401800876,-4.766865341225294,0.4469026548672566,343,0.5102040816326531,-4.466865341225256,0.30936938840646794,32,0.7647058823529411,904,0.47345132743362833,1.2126936677233913,24.24286397122799,0.026817327401800876,-4.766865341225294,0.4469026548672566,343,0.5102040816326531,-4.466865341225256,0.30936938840646794,32,0.7647058823529411
QQQ,"d50ret,d80,cons_m3s2c30",3,3,time_asc,0.0,25.720380367800132,29.578872603622813,False,False,False,False,False,False,False,False,False,False,False,False,25.720380367800132,325,0.4369230769230769,1.151137409514492,6.262823250402368,0.01927022538585344,-3.6201091183918654,0.22153846153846155,124,0.5241935483870968,-3.620109118391868,1.0727118278607695,43,0.6666666666666666,324,0.47530864197530864,1.2720938103957316,11.246098626607232,0.034710180946318614,-5.868698900502157,0.20987654320987653,128,0.5390625,-5.868698900502141,0.6390560260405146,42,0.8333333333333334,884,0.4502262443438914,1.1024645084186797,11.642760500430208,0.01317054355252286,-6.774916091309773,0.416289592760181,343,0.4956268221574344,-6.6638387590402495,0.6441771261826497,34,0.47058823529411764,884,0.4502262443438914,1.1024645084186797,11.642760500430208,0.01317054355252286,-6.774916091309773,0.416289592760181,343,0.4956268221574344,-6.6638387590402495,0.6441771261826497,34,0.47058823529411764
QQQ,"cons_m3s2c30,d80,d80_zero",3,3,time_asc,-999999.0,25.70760645577875,28.75144967811108,False,False,False,False,False,False,False,False,False,False,False,False,25.70760645577875,348,0.4511494252873563,1.110210568025928,5.281927753272752,0.015177953314002162,-4.849055632957995,0.1925287356321839,124,0.49193548387096775,-4.331732814572506,1.4199361199806075,43,0.6666666666666666,347,0.4697406340057637,1.2075885071228227,9.593558055467174,0.0276471413702224,-5.9167708432018316,0.21902017291066284,128,0.5234375,-5.916770843201816,0.7817745988127838,42,0.8333333333333334,921,0.4723127035830619,1.2061097081914378,23.853712780214796,0.025899796721188702,-5.022630276038541,0.4495114006514658,343,0.5072886297376094,-4.722630276038499,0.3144164629256706,32,0.7647058823529411,921,0.4723127035830619,1.2061097081914378,23.853712780214796,0.025899796721188702,-5.022630276038541,0.4495114006514658,343,0.5072886297376094,-4.722630276038499,0.3144164629256706,32,0.7647058823529411
QQQ,"d50ret,d80,cons_m3allc30",3,3,time_asc,0.0,25.675573374308875,29.95980177305435,False,False,False,False,False,False,False,False,False,False,False,False,25.675573374308875,330,0.43636363636363634,1.1442585428279946,6.0809137445220625,0.018427011347036552,-3.587076044507593,0.21818181818181817,124,0.5161290322580645,-3.5870760445075955,1.1048018207066472,46,0.6666666666666666,337,0.47181008902077154,1.277737161159784,11.710830280385547,0.034750238220728626,-5.868698900502155,0.20474777448071216,128,0.53125,-5.868698900502139,0.6136957777294931,47,0.8333333333333334,906,0.4503311258278146,1.1202977522789235,13.891249442042895,0.015332504902917102,-6.527933425919844,0.41280353200883,343,0.4868804664723032,-6.333973298005475,0.5399082372893467,34,0.47058823529411764,906,0.4503311258278146,1.1202977522789235,13.891249442042895,0.015332504902917102,-6.527933425919844,0.41280353200883,343,0.4868804664723032,-6.333973298005475,0.5399082372893467,34,0.47058823529411764
QQQ,"d50ret,d80_front,d80",3,3,time_asc,0.0,26.710213662764797,25.66844817950122,False,False,False,False,False,False,False,False,False,False,False,False,25.66844817950122,289,0.4532871972318339,1.2073270036136974,7.265813610242999,0.025141223564854667,-3.012263759151023,0.21107266435986158,124,0.532258064516129,-2.817932138477235,0.9246321109912653,20,0.8333333333333334,270,0.4703703703703704,1.1657695752439043,5.383519772964137,0.019938962122089395,-5.120441475890154,0.2111111111111111,118,0.5084745762711864,-4.920441475890148,1.0551840079607189,22,0.8333333333333334,913,0.4611171960569551,1.1433034476701105,15.062928574329707,0.016498278832781717,-5.895371851873299,0.40525739320920046,342,0.5058479532163743,-5.295371851873298,0.4979111441039112,42,0.6470588235294118,913,0.4611171960569551,1.1433034476701105,15.062928574329707,0.016498278832781717,-5.895371851873299,0.40525739320920046,342,0.5058479532163743,-5.295371851873298,0.4979111441039112,42,0.6470588235294118
QQQ,"cons_m2s1c45,d50ret,d80",3,3,time_asc,0.0,25.591102075427294,27.57974389274887,False,False,False,False,False,False,False,False,False,False,False,False,25.591102075427294,302,0.44039735099337746,1.1508604328357082,5.848758739723212,0.01936675079378547,-4.251167023230515,0.23841059602649006,124,0.4838709677419355,-3.951167023230516,1.0878435517596734,29,0.8333333333333334,286,0.47202797202797203,1.2276189650213603,8.660584597289525,0.03028176432618715,-5.636728724960956,0.22727272727272727,128,0.546875,-5.636728724960941,0.8034812935201842,28,0.8333333333333334,821,0.4579780755176614,1.1129881248908864,11.983739689084576,0.014596516064658435,-7.222009555884036,0.4092570036540804,341,0.4838709677419355,-7.177584430788613,0.6258480403101042,21,0.5882352941176471,821,0.4579780755176614,1.1129881248908864,11.983739689084576,0.014596516064658435,-7.222009555884036,0.4092570036540804,341,0.4838709677419355,-7.177584430788613,0.6258480403101042,21,0.5882352941176471
