sources,maxday,minscore,select_pass,test_pass,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call,both,near
"d80,win80,ptdj80",8,-999999.0,True,True,322,0.515527950310559,1.4648969143526882,100,16.04100186380644,0.4968944099378882,575,0.4765217391304348,1.3684058049121677,72,23.843315198777162,0.5947826086956521,True,3.1374020981468433
"d80,ptdj80,win80",8,-999999.0,True,True,322,0.515527950310559,1.4648969143526882,100,16.041001863806443,0.4968944099378882,575,0.4765217391304348,1.3684058049121677,72,23.843315198777166,0.591304347826087,True,3.1374020981468433
"ptdj80,d80,win80",8,-999999.0,True,True,322,0.515527950310559,1.4648969143526882,100,16.041001863806443,0.4968944099378882,575,0.4765217391304348,1.3684058049121677,72,23.843315198777162,0.591304347826087,True,3.1374020981468433
"win80,d80,ptdj80",8,-999999.0,True,True,322,0.515527950310559,1.4648969143526882,100,16.04100186380644,0.4968944099378882,575,0.4765217391304348,1.3679336508564137,72,23.812757271014846,0.5947826086956521,True,3.136929944091089
"win80,ptdj80,d80",8,-999999.0,True,True,322,0.515527950310559,1.4648969143526882,100,16.04100186380644,0.4968944099378882,575,0.4765217391304348,1.3679336508564137,72,23.81275727101485,0.5947826086956521,True,3.136929944091089
"ptdj80,win80,d80",8,-999999.0,True,True,322,0.515527950310559,1.4648969143526882,100,16.041001863806443,0.4968944099378882,575,0.4765217391304348,1.3679336508564137,72,23.812757271014846,0.591304347826087,True,3.136929944091089
"win80,d80,ptdj80",8,0.0,True,True,321,0.5171339563862928,1.4655739499049782,100,16.056941505823346,0.4984423676012461,550,0.48,1.3889868391055038,65,24.355382871944983,0.5781818181818181,True,3.0288287017830675
"win80,ptdj80,d80",8,0.0,True,True,321,0.5171339563862928,1.4655739499049782,100,16.056941505823346,0.4984423676012461,550,0.48,1.3889868391055038,65,24.355382871944983,0.5781818181818181,True,3.0288287017830675
"ptdj80,win80,d80",8,0.0,True,True,321,0.5171339563862928,1.4655739499049782,100,16.05694150582335,0.4984423676012461,550,0.48,1.3889868391055038,65,24.355382871944983,0.5745454545454546,True,3.0288287017830675
"d80,win80,ptdj80",8,0.0,True,True,321,0.5171339563862928,1.4655739499049782,100,16.05694150582335,0.4984423676012461,550,0.48,1.3828850716803118,65,23.9733368310613,0.5781818181818181,True,3.0227269343578755
"d80,ptdj80,win80",8,0.0,True,True,321,0.5171339563862928,1.4655739499049782,100,16.05694150582335,0.4984423676012461,550,0.48,1.3828850716803118,65,23.9733368310613,0.5745454545454546,True,3.0227269343578755
"ptdj80,d80,win80",8,0.0,True,True,321,0.5171339563862928,1.4655739499049782,100,16.05694150582335,0.4984423676012461,550,0.48,1.3828850716803118,65,23.9733368310613,0.5745454545454546,True,3.0227269343578755
"win80,consall,ptdj80",8,-999999.0,True,True,353,0.5042492917847026,1.343850167819832,94,13.758246417803257,0.5014164305949008,560,0.4857142857142857,1.3582869233459118,76,21.961763652717522,0.5964285714285714,True,2.9620642461637203
"win80,ptdj80,consall",8,-999999.0,True,True,353,0.5042492917847026,1.343850167819832,94,13.758246417803257,0.5014164305949008,560,0.4857142857142857,1.358286923345912,76,21.961763652717522,0.5964285714285714,True,2.9620642461637203
"ptdj80,win80,consall",8,-999999.0,True,True,353,0.5042492917847026,1.343850167819832,94,13.758246417803257,0.5014164305949008,560,0.48392857142857143,1.3435541889534484,76,21.16176365271752,0.5946428571428571,True,2.943760083199828
"consall,win80,ptdj80",8,-999999.0,True,True,353,0.5042492917847026,1.3450308682634406,94,13.805488993695462,0.5014164305949008,560,0.4875,1.334072477271054,76,20.63706437105424,0.5946428571428571,True,2.9426019291038994
"consall,ptdj80,win80",8,-999999.0,True,True,353,0.5042492917847026,1.3450308682634406,94,13.805488993695462,0.5014164305949008,560,0.4875,1.334072477271054,76,20.63706437105424,0.5946428571428571,True,2.9426019291038994
"ptdj80,consall,win80",8,-999999.0,True,True,353,0.5042492917847026,1.3450308682634406,94,13.805488993695462,0.5014164305949008,560,0.4875,1.3340724772710537,76,20.63706437105424,0.5946428571428571,True,2.9426019291038994
"win80,consall,ptdj80",8,0.0,True,True,352,0.5028409090909091,1.3313540197869371,94,13.258246417803257,0.5028409090909091,555,0.4828828828828829,1.337254227414395,75,20.763052289518146,0.5963963963963964,True,2.900055831148916
"win80,ptdj80,consall",8,0.0,True,True,352,0.5028409090909091,1.3313540197869371,94,13.258246417803257,0.5028409090909091,555,0.4828828828828829,1.3372542274143953,75,20.763052289518146,0.5963963963963964,True,2.900055831148916
"ptdj80,win80,consall",8,0.0,True,True,352,0.5028409090909091,1.3313540197869371,94,13.258246417803257,0.5028409090909091,555,0.4810810810810811,1.3226874052928363,75,19.963052289518146,0.5945945945945946,True,2.8818854054237537
"consall,win80,ptdj80",8,0.0,True,True,352,0.5028409090909091,1.3325347202305455,94,13.305488993695462,0.5028409090909091,555,0.4846846846846847,1.3133064556642935,75,19.438353007854868,0.5945945945945946,True,2.8808923634460264
"consall,ptdj80,win80",8,0.0,True,True,352,0.5028409090909091,1.3325347202305455,94,13.305488993695462,0.5028409090909091,555,0.4846846846846847,1.3133064556642935,75,19.438353007854865,0.5945945945945946,True,2.8808923634460264
"ptdj80,consall,win80",8,0.0,True,True,352,0.5028409090909091,1.3325347202305455,94,13.305488993695462,0.5028409090909091,555,0.4846846846846847,1.3133064556642933,75,19.438353007854865,0.5945945945945946,True,2.880892363446026
"cons32,win80,ptdj80",8,-999999.0,True,True,347,0.49855907780979825,1.3079129336209965,92,12.28750986659449,0.5014409221902018,548,0.4854014598540146,1.347151800718755,76,21.240827901951178,0.593065693430657,True,2.8629858096673773
"win80,cons32,ptdj80",8,-999999.0,True,True,347,0.49855907780979825,1.3067290810509709,92,12.240267290702286,0.5014409221902018,548,0.48175182481751827,1.3499999407176178,76,21.352923214968456,0.593065693430657,True,2.8573508270232213
"win80,ptdj80,cons32",8,-999999.0,True,True,347,0.49855907780979825,1.3067290810509709,92,12.240267290702286,0.5014409221902018,548,0.48175182481751827,1.3499999407176178,76,21.352923214968456,0.593065693430657,True,2.8573508270232213
"cons22,win80,ptdj80",8,-999999.0,True,True,344,0.5,1.3394238734553174,92,13.25973357390109,0.502906976744186,528,0.4791666666666667,1.3752719240457671,73,22.317586499487536,0.5965909090909091,True,2.853029130834418
"win80,cons22,ptdj80",8,-999999.0,True,True,344,0.5,1.3382145536743453,92,13.212490998008887,0.502906976744186,528,0.4753787878787879,1.3772381474905522,73,22.384538957541785,0.5965909090909091,True,2.846210276922473
"win80,ptdj80,cons22",8,-999999.0,True,True,344,0.5,1.3382145536743453,92,13.212490998008887,0.502906976744186,528,0.4753787878787879,1.3772381474905522,73,22.384538957541782,0.5965909090909091,True,2.846210276922473
"cons32,ptdj80,win80",8,-999999.0,True,True,347,0.49855907780979825,1.3079129336209965,92,12.28750986659449,0.5014409221902018,548,0.4835766423357664,1.3324468982625346,76,20.440827901951177,0.5912408759124088,True,2.8446312721746603
"ptdj80,cons32,win80",8,-999999.0,True,True,347,0.49855907780979825,1.3079129336209965,92,12.28750986659449,0.5014409221902018,548,0.4835766423357664,1.3324468982625346,76,20.440827901951177,0.5912408759124088,True,2.8446312721746603
"ptdj80,win80,cons32",8,-999999.0,True,True,347,0.49855907780979825,1.3067290810509709,92,12.240267290702286,0.5014409221902018,548,0.47992700729927007,1.3352384963218076,76,20.55292321496846,0.5912408759124088,True,2.838939747590915
"cons22,ptdj80,win80",8,-999999.0,True,True,344,0.5,1.3394238734553174,92,13.25973357390109,0.502906976744186,528,0.4772727272727273,1.3600038153468652,73,21.51758649948754,0.5946969696969697,True,2.833973143347637
"ptdj80,cons22,win80",8,-999999.0,True,True,344,0.5,1.3394238734553174,92,13.25973357390109,0.502906976744186,528,0.4772727272727273,1.3600038153468652,73,21.517586499487535,0.5946969696969697,True,2.833973143347637
"ptdj80,win80,cons22",8,-999999.0,True,True,344,0.5,1.3382145536743453,92,13.212490998008887,0.502906976744186,528,0.4734848484848485,1.3619262291745586,73,21.584538957541785,0.5946969696969697,True,2.8271104798186006
"cons32,win80,ptdj80",8,0.0,True,True,346,0.5,1.3178199156035908,92,12.587509866594491,0.5028901734104047,543,0.48250460405156537,1.3202944758879547,75,19.683504697488072,0.5911602209944752,True,2.823123599594676
"win80,cons32,ptdj80",8,0.0,True,True,346,0.5,1.3166270957653474,92,12.540267290702287,0.5028901734104047,543,0.47882136279926335,1.3230522853995528,75,19.795600010505346,0.5911602209944752,True,2.8173221067634264
"win80,ptdj80,cons32",8,0.0,True,True,346,0.5,1.3166270957653474,92,12.540267290702287,0.5028901734104047,543,0.47882136279926335,1.3230522853995528,75,19.795600010505346,0.5911602209944752,True,2.8173221067634264
"cons32,ptdj80,win80",8,0.0,True,True,346,0.5,1.3178199156035908,92,12.587509866594491,0.5028901734104047,543,0.48066298342541436,1.3057839576224095,75,18.88350469748807,0.5893186003683242,True,2.804929840076829
"ptdj80,cons32,win80",8,0.0,True,True,346,0.5,1.3178199156035908,92,12.587509866594491,0.5028901734104047,543,0.48066298342541436,1.3057839576224095,75,18.88350469748807,0.5893186003683242,True,2.804929840076829
"ptdj80,win80,cons32",8,0.0,True,True,346,0.5,1.3166270957653474,92,12.540267290702287,0.5028901734104047,543,0.47697974217311234,1.3084864724839627,75,18.995600010505346,0.5893186003683242,True,2.799073052595535
"cons22,win80,ptdj80",8,0.0,True,True,344,0.5,1.3394238734553174,92,13.25973357390109,0.502906976744186,525,0.4742857142857143,1.3369249689860634,72,20.28697236204135,0.5942857142857143,True,2.784920271012809
"win80,cons22,ptdj80",8,0.0,True,True,344,0.5,1.3382145536743453,92,13.212490998008887,0.502906976744186,525,0.4704761904761905,1.3387823557078897,72,20.3539248200956,0.5942857142857143,True,2.777949290334616
"win80,ptdj80,cons22",8,0.0,True,True,344,0.5,1.3382145536743453,92,13.212490998008887,0.502906976744186,525,0.4704761904761905,1.3387823557078897,72,20.3539248200956,0.5942857142857143,True,2.777949290334616
"cons22,ptdj80,win80",8,0.0,True,True,344,0.5,1.3394238734553174,92,13.25973357390109,0.502906976744186,525,0.4723809523809524,1.3220341134211813,72,19.48697236204135,0.5923809523809523,True,2.7662198916384035
"ptdj80,cons22,win80",8,0.0,True,True,344,0.5,1.3394238734553174,92,13.25973357390109,0.502906976744186,525,0.4723809523809524,1.3220341134211813,72,19.48697236204135,0.5923809523809523,True,2.7662198916384035
"ptdj80,win80,cons22",8,0.0,True,True,344,0.5,1.3382145536743453,92,13.212490998008887,0.502906976744186,525,0.4685714285714286,1.323849597230778,72,19.5539248200956,0.5923809523809523,True,2.75920700804798
"ptdj80,balanced65,win80",8,0.0,True,True,330,0.49696969696969695,1.3374613369482635,95,13.177113494974678,0.5787878787878787,470,0.4702127659574468,1.3633839276187616,50,21.261395554356422,0.6106382978723405,True,2.4152101904213126
"ptdj80,win80,balanced65",8,0.0,True,True,330,0.5,1.3483962714028455,95,12.928362911284143,0.5787878787878787,470,0.46808510638297873,1.3439975631218612,50,19.487329287498103,0.6106382978723405,True,2.4085640472906644
"balanced65,win80,ptdj80",8,0.0,True,True,330,0.49696969696969695,1.3374613369482635,95,13.177113494974675,0.5787878787878787,470,0.46808510638297873,1.3479269712746351,50,20.46139555435642,0.6085106382978723,True,2.39549791492825
"balanced65,ptdj80,win80",8,0.0,True,True,330,0.49696969696969695,1.3374613369482635,95,13.177113494974678,0.5787878787878787,470,0.46808510638297873,1.3479269712746351,50,20.46139555435642,0.6085106382978723,True,2.39549791492825
"win80,ptdj80,balanced65",8,0.0,True,True,330,0.5,1.3483962714028455,95,12.928362911284143,0.5787878787878787,470,0.46595744680851064,1.3281379426612603,50,18.687329287498105,0.6127659574468085,True,2.388449107681127
"win80,balanced65,ptdj80",8,0.0,True,True,330,0.5,1.3483962714028455,95,12.928362911284143,0.5787878787878787,470,0.46382978723404256,1.3124445376832385,50,17.887329287498105,0.6106382978723405,True,2.368500383554169
"ptdj80,win80,balanced65",8,-999999.0,True,True,332,0.49698795180722893,1.3317876528727752,95,12.487375000563276,0.5813253012048193,487,0.46406570841889117,1.316575594050861,50,18.654353507834195,0.6139630390143738,True,2.3504705673758766
"ptdj80,balanced65,win80",8,-999999.0,True,True,332,0.4939759036144578,1.3183284232421426,95,12.63152809561757,0.5813253012048193,487,0.46611909650924027,1.3317250516989758,50,20.30647403970206,0.6139630390143738,True,2.3502434751885146
"d80,ptdj80,win80",8,0.2,True,True,279,0.5197132616487455,1.5381730033878962,83,15.743237875525768,0.5268817204301075,433,0.45727482678983833,1.3399990349255069,48,18.35333876624042,0.5796766743648961,True,2.332148215190571
"ptdj80,d80,win80",8,0.2,True,True,279,0.5197132616487455,1.5381730033878962,83,15.743237875525768,0.5268817204301075,433,0.45727482678983833,1.3399990349255069,48,18.35333876624042,0.5796766743648961,True,2.332148215190571
"ptdj80,win80,d80",8,0.2,True,True,279,0.5197132616487455,1.5381730033878962,83,15.743237875525768,0.5268817204301075,433,0.45727482678983833,1.3399990349255069,48,18.35333876624042,0.5796766743648961,True,2.332148215190571
"balanced65,win80,ptdj80",8,-999999.0,True,True,332,0.4939759036144578,1.3183284232421426,95,12.63152809561757,0.5813253012048193,487,0.46406570841889117,1.3171022634100933,50,19.506474039702063,0.6119096509240246,True,2.3315139107189338
"balanced65,ptdj80,win80",8,-999999.0,True,True,332,0.4939759036144578,1.3183284232421426,95,12.63152809561757,0.5813253012048193,487,0.46406570841889117,1.317102263410093,50,19.50647403970206,0.6119096509240246,True,2.3315139107189333
"win80,ptdj80,balanced65",8,-999999.0,True,True,332,0.49698795180722893,1.3317876528727752,95,12.487375000563276,0.5813253012048193,487,0.4620123203285421,1.301464303946148,50,17.854353507834194,0.6160164271047228,True,2.3312525010904652
"d80,win80,ptdj80",8,0.2,True,True,279,0.5197132616487455,1.5381730033878962,83,15.743237875525768,0.5268817204301075,433,0.45496535796766746,1.3233816734258859,48,17.553338766240415,0.581986143187067,True,2.310911916046608
"win80,d80,ptdj80",8,0.2,True,True,279,0.5197132616487455,1.5381730033878962,83,15.743237875525768,0.5268817204301075,433,0.45496535796766746,1.3233816734258859,48,17.553338766240415,0.581986143187067,True,2.310911916046608
"win80,ptdj80,d80",8,0.2,True,True,279,0.5197132616487455,1.5381730033878962,83,15.743237875525768,0.5268817204301075,433,0.45496535796766746,1.3233816734258859,48,17.553338766240415,0.581986143187067,True,2.310911916046608
"d80,win80,ptdj80",6,0.2,True,True,254,0.5118110236220472,1.4241215792583506,78,11.840172421069308,0.5118110236220472,373,0.46112600536193027,1.3769617554869125,47,17.01617379447013,0.5817694369973191,True,2.126957392713218
"d80,ptdj80,win80",6,0.2,True,True,254,0.5118110236220472,1.4241215792583506,78,11.840172421069308,0.5118110236220472,373,0.46112600536193027,1.3769617554869125,47,17.016173794470127,0.5817694369973191,True,2.126957392713218
"win80,d80,ptdj80",6,0.2,True,True,254,0.5118110236220472,1.4241215792583506,78,11.840172421069308,0.5118110236220472,373,0.46112600536193027,1.3769617554869125,47,17.016173794470127,0.5817694369973191,True,2.126957392713218
"win80,ptdj80,d80",6,0.2,True,True,254,0.5118110236220472,1.4241215792583506,78,11.840172421069308,0.5118110236220472,373,0.46112600536193027,1.3769617554869125,47,17.016173794470127,0.5817694369973191,True,2.126957392713218
"ptdj80,d80,win80",6,0.2,True,True,254,0.5118110236220472,1.4241215792583506,78,11.840172421069308,0.5118110236220472,373,0.46112600536193027,1.3769617554869125,47,17.016173794470127,0.5817694369973191,True,2.126957392713218
"ptdj80,win80,d80",6,0.2,True,True,254,0.5118110236220472,1.4241215792583506,78,11.840172421069308,0.5118110236220472,373,0.46112600536193027,1.3769617554869125,47,17.016173794470127,0.5817694369973191,True,2.126957392713218
"ptdj80,win80,balanced65",8,0.2,True,True,291,0.5154639175257731,1.434423804954845,77,13.325031572614213,0.5670103092783505,455,0.46153846153846156,1.3137178758597519,50,17.4388047213996,0.610989010989011,True,2.1221464389430658
"win80,balanced65,ptdj80",6,0.0,True,True,276,0.5036231884057971,1.3166794442268221,82,10.096663900331977,0.572463768115942,387,0.4599483204134367,1.3225063990772357,48,14.863990467872897,0.6175710594315246,True,2.0463288609425256
"win80,ptdj80,balanced65",6,0.0,True,True,276,0.5036231884057971,1.3166794442268221,82,10.096663900331977,0.572463768115942,387,0.4599483204134367,1.3225063990772357,48,14.863990467872897,0.6175710594315246,True,2.0463288609425256
"ptdj80,win80,balanced65",6,0.0,True,True,276,0.5036231884057971,1.3166794442268221,82,10.096663900331976,0.572463768115942,387,0.4599483204134367,1.3225063990772357,48,14.863990467872894,0.6175710594315246,True,2.0463288609425256
"consall,d80,ptdj80",999,-999999.0,True,True,252,0.48412698412698413,1.3357999972952574,52,11.699531112514332,0.3531746031746032,629,0.49920508744038156,1.3363869591173294,74,24.333701799446832,0.5007949125596184,True,2.038851099547318
"consall,ptdj80,d80",999,-999999.0,True,True,252,0.48412698412698413,1.3357999972952574,52,11.699531112514332,0.3531746031746032,629,0.49920508744038156,1.3363869591173294,74,24.333701799446835,0.5007949125596184,True,2.038851099547318
"ptdj80,consall,d80",999,-999999.0,True,True,252,0.48412698412698413,1.3357999972952574,52,11.699531112514332,0.3531746031746032,629,0.49920508744038156,1.3363869591173292,74,24.333701799446835,0.5007949125596184,True,2.038851099547318
"win80,ptdj80",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,ptdj80",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,ptdj80",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"ptdj80,win80",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,win80",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,win80",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"recent,win80,ptdj80",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"recent,win80,ptdj80",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"recent,win80,ptdj80",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"recent,ptdj80,win80",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"recent,ptdj80,win80",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"recent,ptdj80,win80",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"win80,recent,ptdj80",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,recent,ptdj80",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,recent,ptdj80",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,ptdj80,recent",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,ptdj80,recent",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"win80,ptdj80,recent",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.362547396767782,0.6107954545454546,True,2.0318948520529774
"ptdj80,recent,win80",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,recent,win80",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,recent,win80",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,win80,recent",6,-999999.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,win80,recent",6,0.0,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"ptdj80,win80,recent",6,0.2,True,True,236,0.5466101694915254,1.6810099800819245,67,15.386149497373026,0.5635593220338984,352,0.45170454545454547,1.314255442078911,41,13.36254739676778,0.6107954545454546,True,2.0318948520529774
"consall,d80,ptdj80",8,-999999.0,True,True,236,0.4830508474576271,1.3061614729660451,52,10.018236197573934,0.3474576271186441,538,0.5074349442379182,1.3838557572607688,72,23.25968817283242,0.5148698884758365,True,2.0309888136179044
"consall,ptdj80,d80",8,-999999.0,True,True,236,0.4830508474576271,1.3061614729660451,52,10.018236197573934,0.3474576271186441,538,0.5074349442379182,1.3838557572607688,72,23.25968817283242,0.5148698884758365,True,2.0309888136179044
"ptdj80,consall,d80",8,-999999.0,True,True,236,0.4830508474576271,1.3061614729660451,52,10.018236197573934,0.3474576271186441,538,0.5074349442379182,1.3838557572607688,72,23.25968817283242,0.5148698884758365,True,2.0309888136179044
"d80,consall,ptdj80",999,-999999.0,True,True,252,0.4801587301587302,1.3291257700963859,52,11.367868970537378,0.3531746031746032,629,0.4944356120826709,1.3435937978103993,74,24.581624569424243,0.5007949125596184,True,2.0219082523895873
"d80,ptdj80,consall",999,-999999.0,True,True,252,0.4801587301587302,1.3291257700963859,52,11.367868970537378,0.3531746031746032,629,0.4944356120826709,1.3435937978103993,74,24.581624569424243,0.5007949125596184,True,2.0219082523895873
"ptdj80,d80,consall",999,-999999.0,True,True,252,0.4801587301587302,1.3291257700963859,52,11.367868970537378,0.3531746031746032,629,0.4944356120826709,1.3435937978103993,74,24.581624569424243,0.5007949125596184,True,2.0219082523895873
"balanced65,ptdj80",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"ptdj80,balanced65",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"balanced65,recent,ptdj80",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"balanced65,ptdj80,recent",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"recent,balanced65,ptdj80",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"recent,ptdj80,balanced65",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"ptdj80,balanced65,recent",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"ptdj80,recent,balanced65",999,-999999.0,True,True,280,0.4928571428571429,1.3430052271707522,87,11.87161224835473,0.5571428571428572,393,0.4961832061068702,1.3985901706113086,29,21.59307017480158,0.4910941475826972,True,1.9196760957100867
"consall,d80,ptdj80",999,0.0,True,True,251,0.4820717131474104,1.3214489949317492,52,11.199531112514332,0.3545816733067729,576,0.5069444444444444,1.363325678484322,66,24.350014630249724,0.4791666666666667,True,1.9028069885997807
"consall,ptdj80,d80",999,0.0,True,True,251,0.4820717131474104,1.3214489949317492,52,11.199531112514332,0.3545816733067729,576,0.5069444444444444,1.363325678484322,66,24.350014630249724,0.4791666666666667,True,1.9028069885997807
"ptdj80,consall,d80",999,0.0,True,True,251,0.4820717131474104,1.321448994931749,52,11.199531112514332,0.3545816733067729,576,0.5069444444444444,1.363325678484322,66,24.35001463024972,0.4791666666666667,True,1.9028069885997803
"d80,ptdj80,consall",999,0.0,True,True,251,0.47808764940239046,1.3095869000512568,52,10.734342475035465,0.3545816733067729,576,0.5017361111111112,1.3713004500756214,66,24.591439332437986,0.4791666666666667,True,1.8805348711538814
"ptdj80,d80,consall",999,0.0,True,True,251,0.47808764940239046,1.3095869000512568,52,10.734342475035463,0.3545816733067729,576,0.5017361111111112,1.3713004500756214,66,24.59143933243798,0.4791666666666667,True,1.8805348711538814
"d80,consall,ptdj80",999,0.0,True,True,251,0.47808764940239046,1.3095869000512566,52,10.734342475035465,0.3545816733067729,576,0.5017361111111112,1.3713004500756214,66,24.59143933243798,0.4791666666666667,True,1.880534871153881
"cons22,d80,ptdj80",999,-999999.0,True,True,233,0.47639484978540775,1.3144451674563156,49,10.379396274577003,0.33905579399141633,590,0.4966101694915254,1.3346117895528664,71,23.283988088522754,0.4966101694915254,True,1.8750669955630483
"cons22,ptdj80,d80",999,-999999.0,True,True,233,0.47639484978540775,1.3144451674563156,49,10.379396274577003,0.33905579399141633,590,0.4966101694915254,1.3346117895528664,71,23.283988088522754,0.4966101694915254,True,1.8750669955630483
"ptdj80,cons22,d80",999,-999999.0,True,True,233,0.47639484978540775,1.3144451674563156,49,10.379396274577003,0.33905579399141633,590,0.4966101694915254,1.3346117895528664,71,23.283988088522754,0.4966101694915254,True,1.8750669955630483
