config,overall_trades,overall_wr,overall_pf,overall_R,overall_min_month,overall_pos_month_rate,SPXW_trades,SPXW_wr,SPXW_pf,SPXW_R,SPXW_min_month,SPXW_pos_month_rate,SPY_trades,SPY_wr,SPY_pf,SPY_R,SPY_min_month,SPY_pos_month_rate,QQQ_trades,QQQ_wr,QQQ_pf,QQQ_R,QQQ_min_month,QQQ_pos_month_rate,sel_idx,sel_score_selection,sel_pair_rows,sel_model_kind,sel_vote_mode,sel_pair_feature_mode,sel_min_trades,sel_min_abs_edge,sel_trades_selection,sel_wr_selection,sel_pf_selection,sel_R_selection,sel_min_month_selection,sel_pos_month_rate_selection,sel_pf_min_selection,sel_wr_min_selection,sel_min_month_ticker_selection,sel_pos_min_selection,sel_losing_ticker_months_selection,passes_2026_ticker_gates
lgbm_hard_diff_abs_mt0_me0p0,906,0.5187637969094923,1.3621945210984645,33.06262529533991,19,0.8333333333333334,317,0.5331230283911672,1.3880166641885756,12.089664425518704,19,1.0,263,0.4714828897338403,1.081592919342007,2.515237992803147,19,0.6666666666666666,326,0.5429447852760736,1.6299584175503323,18.457722877018064,25,0.8333333333333334,4,-6.544128520093485,2250,lgbm,hard,diff_abs,0,0.0,5558,0.44980208708168407,1.0608351831758154,40.74672076146883,12,0.5327102803738317,1.02254316779581,0.44336384439359267,12,0.4857142857142857,50,False
lgbm_hard_diff_abs_mt0_me0p5,1046,0.5162523900573613,1.347142661200217,34.21587152034477,19,0.8125,366,0.5355191256830601,1.4009435006095474,13.05093518346309,30,1.0,272,0.5073529411764706,1.376140260135454,8.96881554710587,19,0.8333333333333334,408,0.5049019607843137,1.2892173378602179,12.196120789775806,34,0.6,5,-2.9353251830737257,1750,lgbm,hard,diff_abs,0,0.5,4995,0.45005005005005005,1.0773622516443175,48.570146199625256,12,0.5638297872340425,1.0637962095765112,0.44346013548723295,12,0.5172413793103449,41,False
lgbm_hard_diff_abs_mt18_me0p0,939,0.5005324813631523,1.3095281830276624,27.060180646824676,19,0.8125,315,0.4857142857142857,1.1287742547859787,3.5221534936949466,19,0.8,312,0.5032051282051282,1.2958402862251315,8.257254257457056,19,0.8333333333333334,312,0.5128205128205128,1.4751278015414753,15.280772895672671,25,0.8,6,-1.915516673892235,2089,lgbm,hard,diff_abs,18,0.0,5783,0.45979595365727133,1.09443451904191,64.79372990043049,12,0.5742574257425742,1.0508275319872633,0.4525581395348837,12,0.5,43,False
lgbm_hard_diff_abs_mt18_me0p5,1080,0.4981481481481482,1.2035682431519614,20.93827756758511,19,0.7647058823529411,326,0.5276073619631901,1.2288772042818288,5.865155004258206,20,0.8,312,0.5032051282051282,1.2958402862251315,8.257254257457056,19,0.8333333333333334,442,0.47285067873303166,1.1381986782407598,6.8158683058698495,30,0.6666666666666666,7,-1.7591055598029224,1723,lgbm,hard,diff_abs,18,0.5,5295,0.454957507082153,1.0928773017103404,60.169043929917024,12,0.5729166666666666,1.0654902958564616,0.44521497919556174,12,0.5,41,False
lgbm_soft_diff_abs_mt0_me0p0,924,0.5227272727272727,1.3424324587002365,30.743310021403715,19,0.8888888888888888,221,0.5520361990950227,1.446878803180277,9.592234840743005,19,1.0,262,0.5152671755725191,1.2945943006570353,8.126260781813237,22,0.8333333333333334,441,0.5124716553287982,1.3197870213340421,13.024814398847482,30,0.8333333333333334,0,-1.7611114353260702,2250,lgbm,soft,diff_abs,0,0.0,4901,0.4629667414813303,1.0990496095932223,57.02433056636315,12,0.5698924731182796,1.0447375259007794,0.459224985540775,12,0.53125,40,False
lgbm_soft_diff_abs_mt0_me0p5,905,0.481767955801105,1.0472515887692813,4.116314131488946,19,0.7222222222222222,266,0.5413533834586466,1.3028376180877712,5.811579424705669,20,0.8333333333333334,312,0.5032051282051282,1.2958402862251315,8.257254257457056,19,0.8333333333333334,327,0.41284403669724773,0.7512692557322916,-9.952519550673781,30,0.5,1,-2.9508364054622067,1750,lgbm,soft,diff_abs,0,0.5,5216,0.4493865030674847,1.0674734453818668,43.328124942176025,12,0.5568181818181818,1.0276028063709715,0.4401041666666667,12,0.5,39,False
lgbm_soft_diff_abs_mt18_me0p0,979,0.5045965270684372,1.2717546073081387,23.72452031686647,19,0.8235294117647058,219,0.4931506849315068,1.0272970554724918,0.47909333005851895,19,0.8,312,0.5032051282051282,1.2958402862251315,8.257254257457056,19,0.8333333333333334,448,0.5111607142857143,1.3582347112617672,14.988172729350895,31,0.8333333333333334,2,1.02299587959828,2089,lgbm,soft,diff_abs,18,0.0,5750,0.4613913043478261,1.1245466507152089,83.75605959041361,12,0.5918367346938775,1.084697746084334,0.4559563758389262,12,0.53125,40,False
lgbm_soft_diff_abs_mt18_me0p5,1096,0.4908759124087591,1.1969441983808335,20.572829287494656,19,0.8235294117647058,333,0.4864864864864865,1.1158370949043364,3.569361863815793,20,0.8,312,0.5032051282051282,1.2958402862251315,8.257254257457056,19,0.8333333333333334,451,0.48558758314855877,1.191235207336315,8.746213166221807,30,0.8333333333333334,3,-5.416935253574301,1723,lgbm,soft,diff_abs,18,0.5,4929,0.44572935686751874,1.0501147813382308,31.113727099966884,12,0.5274725274725275,1.0209749825016998,0.4358030372756558,12,0.5,43,False
