feature,importance
ib_range_bps,11347.098659038544
oi_diff,10398.125288963318
dist_ib_high_bps,4768.2186489105225
dist_ib_low_bps,3689.6034038066864
minute,2640.2608358860016
iv_diff,2366.7392374277115
nearest_level_abs_bps,1451.4372384548187
ret_30m_bps,1405.1726523637772
ret_1m_bps,957.7908464670181
spread_pct_diff,872.0113009214401
vega_diff,868.6725189685822
ret_15m_bps,847.8131921291351
volume_diff,834.4458192586899
ret_5m_bps,773.1356422901154
spread_pct_diff_chg_5m,772.9813495874405
iv_diff_chg_25m,766.2274379730225
iv_diff_chg_5m,760.7023301124573
volume_diff_chg_5m,737.1162592172623
abs_delta_diff,730.9401814937592
volume_diff_chg_15m,721.6402007341385
iv_diff_chg_15m,711.6591804027557
vega_diff_chg_15m,693.3739782571793
spread_pct_diff_chg_15m,618.2837980985641
volume_diff_chg_25m,614.3731824159622
vega_diff_chg_25m,592.5151323080063
abs_delta_diff_chg_5m,579.8624610900879
vega_diff_chg_5m,565.5940690040588
spread_pct_diff_chg_25m,555.0519704818726
abs_delta_diff_chg_25m,496.98765897750854
abs_delta_diff_chg_15m,413.23845911026
