feature,importance
ib_range_bps,10629.53560602665
oi_diff,9757.549740552902
dist_ib_low_bps,4451.6835153102875
dist_ib_high_bps,3934.393890619278
iv_diff,2622.8305208683014
minute,2473.9223136901855
ret_30m_bps,1785.3085935115814
nearest_level_abs_bps,1701.4617702960968
abs_delta_diff,1210.8933223485947
ret_15m_bps,1181.0735882520676
volume_diff_chg_5m,1103.1843606233597
volume_diff,1067.8423204421997
vega_diff,1055.5055218935013
iv_diff_chg_5m,1015.3551095724106
spread_pct_diff_chg_5m,988.4626091718674
spread_pct_diff,982.156890630722
ret_1m_bps,931.5138591527939
iv_diff_chg_15m,924.1914809942245
ret_5m_bps,851.8751801252365
volume_diff_chg_15m,815.5432109832764
iv_diff_chg_25m,814.684922337532
vega_diff_chg_5m,812.9535398483276
spread_pct_diff_chg_15m,752.9890819787979
abs_delta_diff_chg_5m,743.5006401538849
volume_diff_chg_25m,711.1289496421814
spread_pct_diff_chg_25m,698.6727287769318
vega_diff_chg_15m,665.9690198898315
vega_diff_chg_25m,640.1510472297668
abs_delta_diff_chg_25m,638.4310913085938
abs_delta_diff_chg_15m,598.7936495542526
