feature,importance
ib_range_bps,6725.914395451546
oi_diff,4999.0651206970215
dist_ib_low_bps,3283.7139879465103
iv_diff,3164.4806650877
dist_ib_high_bps,3142.035980463028
minute,2679.7358236312866
ret_30m_bps,2122.2716138362885
nearest_level_abs_bps,2068.1620705127716
ret_15m_bps,1585.9413205385208
iv_diff_chg_25m,1544.0410904884338
spread_pct_diff,1466.081118106842
ret_1m_bps,1331.6076612472534
spread_pct_diff_chg_25m,1330.5925521850586
ret_5m_bps,1320.854223370552
volume_diff_chg_15m,1282.2382410764694
iv_diff_chg_5m,1271.8094882965088
vega_diff,1160.2644674777985
volume_diff,1147.2605611085892
volume_diff_chg_5m,1138.6915032863617
iv_diff_chg_15m,1113.8695005178452
spread_pct_diff_chg_15m,1095.0013805627823
volume_diff_chg_25m,1086.131748199463
abs_delta_diff,1075.0698860883713
spread_pct_diff_chg_5m,1046.3996225595474
abs_delta_diff_chg_15m,966.0682306289673
vega_diff_chg_15m,945.2974275350571
abs_delta_diff_chg_25m,852.9599486589432
abs_delta_diff_chg_5m,842.7290080785751
vega_diff_chg_25m,821.565677523613
vega_diff_chg_5m,806.562690615654
