feature,importance
ib_range_bps,11829.466960549355
oi_diff,6980.755318522453
iv_diff,4182.116996407509
dist_ib_high_bps,4104.206834435463
dist_ib_low_bps,3902.4567301273346
minute,3078.309718489647
ret_30m_bps,2274.3374104499817
nearest_level_abs_bps,1833.069682598114
iv_diff_chg_25m,1462.245871424675
iv_diff_chg_15m,1453.6136642694473
ret_15m_bps,1401.4873178005219
iv_diff_chg_5m,1311.977639079094
volume_diff,1188.8927165269852
spread_pct_diff,1160.1168024539948
ret_5m_bps,1146.688644528389
ret_1m_bps,1144.8964194059372
volume_diff_chg_15m,1102.4636503458023
vega_diff,1084.0352598428726
volume_diff_chg_25m,1077.898320555687
abs_delta_diff,977.9220349788666
spread_pct_diff_chg_25m,968.0185080766678
volume_diff_chg_5m,959.5317029953003
spread_pct_diff_chg_15m,918.5620087385178
spread_pct_diff_chg_5m,914.8573427200317
vega_diff_chg_5m,855.5348411798477
abs_delta_diff_chg_25m,771.9242005348206
abs_delta_diff_chg_5m,748.1969493627548
vega_diff_chg_25m,705.124629855156
vega_diff_chg_15m,657.6369403600693
abs_delta_diff_chg_15m,652.4046316146851
