feature,importance
ib_range_bps,16077.373447179794
oi_diff,10547.79226744175
dist_ib_high_bps,4584.826527476311
dist_ib_low_bps,4500.009530425072
iv_diff,3167.0957609415054
minute,2938.3754675388336
ret_30m_bps,1859.0149159431458
nearest_level_abs_bps,1822.9849191904068
spread_pct_diff,1442.807620882988
ret_15m_bps,1420.1278725862503
volume_diff,1281.180869460106
vega_diff,1257.537280201912
ret_5m_bps,1161.8108693361282
volume_diff_chg_25m,1092.3595980405807
abs_delta_diff,1018.6804617643356
iv_diff_chg_15m,1001.4352670907974
volume_diff_chg_15m,909.9851777553558
iv_diff_chg_25m,892.4753023386002
iv_diff_chg_5m,860.7279579639435
vega_diff_chg_15m,727.0770301818848
ret_1m_bps,713.6751284599304
spread_pct_diff_chg_25m,706.5618982315063
volume_diff_chg_5m,706.1806210279465
spread_pct_diff_chg_5m,692.7290695905685
abs_delta_diff_chg_5m,639.3866699934006
abs_delta_diff_chg_15m,633.4232270717621
abs_delta_diff_chg_25m,604.6393402814865
vega_diff_chg_25m,601.6432602405548
spread_pct_diff_chg_15m,600.3153091669083
vega_diff_chg_5m,527.7057592868805
